      5.269       197.      12.73                                 O140800400363 
      5.269      1240.       2.02                                 O140800400364 
      5.269      1360.       9.33                                 O140800400365 
      5.294       110.       6.78                                 O140800400366 
      5.294       197.      14.12                                 O140800400367 
      5.294      1240.       2.28                                 O140800400368 
      5.294      1360.       9.91                                 O140800400369 
       5.32       110.       7.37                                 O140800400370 
       5.32       197.      14.82                                 O140800400371 
       5.32      1240.       2.52                                 O140800400372 
       5.32      1360.      10.55                                 O140800400373 
      5.345       110.       7.52                                 O140800400374 
      5.345       197.      14.82                                 O140800400375 
      5.345      1240.       2.98                                 O140800400376 
      5.345      1360.      10.44                                 O140800400377 
       5.37       110.         7.                                 O140800400378 
       5.37       197.      14.05                                 O140800400379 
       5.37      1240.       2.49                                 O140800400380 
       5.37      1360.      10.17                                 O140800400381 
      5.396       110.       6.36                                 O140800400382 
      5.396       197.      14.01                                 O140800400383 
      5.396      1240.       2.52                                 O140800400384 
      5.396      1360.      10.47                                 O140800400385 
      5.421       110.       5.74                                 O140800400386 
      5.421       197.      14.31                                 O140800400387 
      5.421      1240.       1.62                                 O140800400388 
      5.421      1360.       9.94                                 O140800400389 
      5.447       110.       5.85                                 O140800400390 
      5.447       197.      14.84                                 O140800400391 
      5.447      1240.       1.42                                 O140800400392 
      5.447      1360.      10.56                                 O140800400393 
      5.472       110.       6.05                                 O140800400394 
      5.472       197.      14.38                                 O140800400395 
      5.472      1240.       1.32                                 O140800400396 
      5.472      1360.      10.68                                 O140800400397 
      5.497       110.       5.65                                 O140800400398 
      5.497       197.      14.21                                 O140800400399 
      5.497      1240.       1.62                                 O140800400400 
      5.497      1360.       9.96                                 O140800400401 
      5.523       110.       5.62                                 O140800400402 
      5.523       197.      12.98                                 O140800400403 
      5.523      1240.       1.13                                 O140800400404 
      5.523      1360.       9.14                                 O140800400405 
      5.548       110.       5.98                                 O140800400406 
      5.548       197.      12.89                                 O140800400407 
      5.548      1240.        1.2                                 O140800400408 
      5.548      1360.       8.86                                 O140800400409 
      5.573       110.       6.04                                 O140800400410 
      5.573       197.      12.43                                 O140800400411 
      5.573      1240.       1.98                                 O140800400412 
      5.573      1360.        8.7                                 O140800400413 
      5.599       110.       6.03                                 O140800400414 
      5.599       197.      13.24                                 O140800400415 
      5.599      1240.       1.13                                 O140800400416 
      5.599      1360.        8.2                                 O140800400417 
      5.624       110.       6.17                                 O140800400418 
      5.624       197.      12.91                                 O140800400419 
      5.624      1240.       1.87                                 O140800400420 
      5.624      1360.       8.39                                 O140800400421 
       5.65       110.       6.56                                 O140800400422 
       5.65       197.      13.46                                 O140800400423 
       5.65      1240.       1.89                                 O140800400424 
       5.65      1360.       8.82                                 O140800400425 
      5.675       110.       6.17                                 O140800400426 
      5.675       197.      13.42                                 O140800400427 
      5.675      1240.       1.88                                 O140800400428 
      5.675      1360.       8.47                                 O140800400429 
        5.7       110.       7.22                                 O140800400430 
        5.7       197.      12.72                                 O140800400431 
        5.7      1240.       1.79                                 O140800400432 
        5.7      1360.       8.36                                 O140800400433 
ENDDATA            426          0                                 O140800400434 
ENDSUBENT          433          0                                 O140800499999 
SUBENT        O1408005   20070515                             O028O140800500001 
BIB                  2          3                                 O140800500002 
REACTION   (9-F-19(P,A)8-O-16,PAR,DA,G)                           O140800500003 
EN-SEC     (E-MIN,G)                                              O140800500004 
           (E-MAX,G)                                              O140800500005 
ENDBIB               3          0                                 O140800500006 
COMMON               2          3                                 O140800500007 
E-MIN      E-MAX                                                  O140800500008 
MEV        MEV                                                    O140800500009 
        6.1        7.1                                            O140800500010 
ENDCOMMON            3          0                                 O140800500011 
DATA                 2         84                                 O140800500012 
EN         DATA                                                   O140800500013 
MEV        MB/SR                                                  O140800500014 
      3.009      12.28                                            O140800500015 
      3.034      11.78                                            O140800500016 
      3.059      12.96                                            O140800500017 
      3.085      13.54                                            O140800500018 
       3.11      15.62                                            O140800500019 
      3.136      20.87                                            O140800500020 
      3.161      19.97                                            O140800500021 
      3.187       17.9                                            O140800500022 
      3.212      15.72                                            O140800500023 
      3.237      13.48                                            O140800500024 
      3.263      12.11                                            O140800500025 
      3.288      10.85                                            O140800500026 
      3.313      10.26                                            O140800500027 
      3.339       9.96                                            O140800500028 
      3.364       9.27                                            O140800500029 
       3.39       8.53                                            O140800500030 
      3.415       8.23                                            O140800500031 
       3.44       8.65                                            O140800500032 
      3.466      10.09                                            O140800500033 
      3.491       9.54                                            O140800500034 
      3.517       8.44                                            O140800500035 
      3.567        7.4                                            O140800500036 
      3.593        6.9                                            O140800500037 
      3.618       6.96                                            O140800500038 
      3.644       6.41                                            O140800500039 
      3.669        6.4                                            O140800500040 
      3.694       6.35                                            O140800500041 
       3.72       7.07                                            O140800500042 
      3.745       7.58                                            O140800500043 
      3.771       8.51                                            O140800500044 
      3.796       9.55                                            O140800500045 
      3.821      11.24                                            O140800500046 
      3.847      12.67                                            O140800500047 
      3.872      14.34                                            O140800500048 
      3.898      15.68                                            O140800500049 
      3.923      15.82                                            O140800500050 
      3.969       16.3                                            O140800500051 
      3.974      18.16                                            O140800500052 
      3.999       17.6                                            O140800500053 
      4.025      18.74                                            O140800500054 
       4.05      18.16                                            O140800500055 
      4.075      14.67                                            O140800500056 
      4.101       14.1                                            O140800500057 
      4.126      13.47                                            O140800500058 
      4.152      11.98                                            O140800500059 
      4.177      12.24                                            O140800500060 
      4.202      12.43                                            O140800500061 
      4.228       12.3                                            O140800500062 
      4.253       12.6                                            O140800500063 
      4.279       12.2                                            O140800500064 
      4.304      11.98                                            O140800500065 
      4.329      11.32                                            O140800500066 
      4.355       9.82                                            O140800500067 
       4.38       9.88                                            O140800500068 
      4.406       9.63                                            O140800500069 
      4.431      10.63                                            O140800500070 
      4.456      11.82                                            O140800500071 
      4.482      11.67                                            O140800500072 
      4.507      12.58                                            O140800500073 
      4.532      12.97                                            O140800500074 
      4.558      12.05                                            O140800500075 
      4.583      11.65                                            O140800500076 
      4.609      11.14                                            O140800500077 
      4.634      11.32                                            O140800500078 
      4.659      12.07                                            O140800500079 
      4.685      12.01                                            O140800500080 
       4.71      10.19                                            O140800500081 
      4.736      11.64                                            O140800500082 
      4.761       10.3                                            O140800500083 
      4.786       9.09                                            O140800500084 
      4.812       8.92                                            O140800500085 
      4.837       9.52                                            O140800500086 
      4.863       9.79                                            O140800500087 
      4.888      10.08                                            O140800500088 
      4.913      11.25                                            O140800500089 
      4.939      13.61                                            O140800500090 
      4.964      11.94                                            O140800500091 
       4.99      12.57                                            O140800500092 
      5.015      13.39                                            O140800500093 
       5.04      12.73                                            O140800500094 
      5.066      12.36                                            O140800500095 
      5.091       11.9                                            O140800500096 
      5.116      12.04                                            O140800500097 
      5.142      12.47                                            O140800500098 
ENDDATA             86          0                                 O140800500099 
ENDSUBENT           98          0                                 O140800599999 
ENDENTRY             5          0                                 O140899999999 
