ENTRY            O0054   20230404                             O095O0054  0    1 
SUBENT        O0054001   20230404                             O095O0054  1    1 
BIB                 11         20                                 O0054  1    2 
TITLE      An investigation of shell model wave functions of Fe-56O0054  1    3 
           and Mn-53 by the (p,alpha) reaction using a full       O0054  1    4 
           microscopic description                                O0054  1    5 
AUTHOR     (K.Preisinger,H.Jasicek,H.Oberhummer,P.Riehs,          O0054  1    6 
           H.H.Muller,P.Schober)                                  O0054  1    7 
INSTITUTE  (2SWTZUR,2AUSATI)                                      O0054  1    8 
REFERENCE  (J,NP/A,332,278,1979)                                  O0054  1    9 
SAMPLE     (26-FE-56,ENR=0.999) A self-supporting Fe-56 target    O0054  1   10 
           with a thickness of 200 ug/cm**2,enriched to 99.9%     O0054  1   11 
           was used.                                              O0054  1   12 
FACILITY   (CYCLO,2SWTVIL) The injector cyclotron                 O0054  1   13 
DETECTOR   Any information is absent.                             O0054  1   14 
REL-REF    (R,,H.Guyer+,J,PR/C,18,1626,1978).The experimental     O0054  1   15 
           arrangement.                                           O0054  1   16 
METHOD     (BCINT)                                                O0054  1   17 
ADD-RES    (COMP) DWBA theory.                                    O0054  1   18 
HISTORY    (19941103C)                                            O0054  1   19 
           (19950517A) Some corrections in the data-section.      O0054  1   20 
           (20230404A) SD:Updated to new date formats,lower case. O0054  1   21 
           Corrections in all Subents. Subents 002-004 were mergedO0054  1   22 
ENDBIB              20          0                                 O0054  1   23 
COMMON               1          3                                 O0054  1   24 
EN                                                                O0054  1   25 
MEV                                                               O0054  1   26 
        34.                                                       O0054  1   27 
ENDCOMMON            3          0                                 O0054  1   28 
ENDSUBENT           27          0                                 O0054  199999 
SUBENT        O0054002   20230404                             O095O0054  2    1 
BIB                  5          6                                 O0054  2    2 
REACTION   (26-FE-56(P,A)25-MN-53,PAR,DA)                         O0054  2    3 
LEVEL-PROP (25-MN-53,E-LVL=1.29,SPIN=1.5,PARITY=-1.)              O0054  2    4 
STATUS     (CURVE) Fig.2 from Nucl.Phys.,A332(1979)278            O0054  2    5 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  O0054  2    6 
HISTORY    (20230404A) SD: SF9=EXP deleted from REACTION code.    O0054  2    7 
           ANG-ERR -> ANG-ERR-D. Data from Subents 003,004 added. O0054  2    8 
ENDBIB               6          0                                 O0054  2    9 
COMMON               1          3                                 O0054  2   10 
ANG-ERR-D                                                         O0054  2   11 
ADEG                                                              O0054  2   12 
        1.3                                                       O0054  2   13 
ENDCOMMON            3          0                                 O0054  2   14 
DATA                 5         62                                 O0054  2   15 
E-LVL      ANG-CM     DATA-CM    -DATA-ERR  +DATA-ERR             O0054  2   16 
MEV        ADEG       MU-B/SR    PER-CENT   PER-CENT              O0054  2   17 
         0.       19.3   1.13E+02        10.        10.           O0054  2   18 
         0.       20.9   9.80E+01         9.         9.           O0054  2   19 
         0.       24.8   1.13E+02        10.        10.           O0054  2   20 
         0.       25.5   1.07E+02         9.        11.           O0054  2   21 
         0.       26.6   1.13E+02        10.        14.           O0054  2   22 
         0.       27.3   1.13E+02        10.        13.           O0054  2   23 
         0.       30.3   1.13E+02        10.        10.           O0054  2   24 
         0.       32.6   1.13E+02        12.        10.           O0054  2   25 
         0.       32.8   8.50E+01        11.         9.           O0054  2   26 
         0.       34.7   6.90E+01        10.        12.           O0054  2   27 
         0.       37.6   8.00E+01        10.        10.           O0054  2   28 
         0.       40.2   4.70E+01        11.        11.           O0054  2   29 
         0.       43.1   3.50E+01         9.         9.           O0054  2   30 
         0.       44.9   2.90E+01        10.        23.           O0054  2   31 
         0.       45.7   2.82E+01        15.        10.           O0054  2   32 
         0.       47.5   1.95E+01        17.        12.           O0054  2   33 
         0.       51.2   1.61E+01        10.        11.           O0054  2   34 
         0.       52.3   1.46E+01        10.        14.           O0054  2   35 
         0.       53.0   1.26E+01        10.        40.           O0054  2   36 
         0.       56.6   1.69E+01        11.         9.           O0054  2   37 
         0.       61.2   9.40E+00        10.        18.           O0054  2   38 
         0.       63.2   1.03E+01        13.        12.           O0054  2   39 
         0.       65.8   8.90E+00        12.        17.           O0054  2   40 
         0.       69.5   6.50E+00        12.         9.           O0054  2   41 
         0.       71.3   4.50E+00        11.         9.           O0054  2   42 
         0.       76.3   3.20E+00         9.         9.           O0054  2   43 
         0.       78.6   2.91E+00        10.        19.           O0054  2   44 
         0.       80.5   1.87E+00        10.        19.           O0054  2   45 
         0.       80.7   2.91E+00        10.        10.           O0054  2   46 
         0.       83.6   3.40E+00        12.         9.           O0054  2   47 
       0.38       19.5   8.10E+00        10.        17.           O0054  2   48 
       0.38       21.1   8.80E+00        16.        17.           O0054  2   49 
       0.38       24.8   3.90E+00        13.        30.           O0054  2   50 
       0.38       26.6   4.40E+00        14.        23.           O0054  2   51 
       0.38       27.3   3.90E+00        15.        18.           O0054  2   52 
       0.38       32.8   2.40E+00        17.        30.           O0054  2   53 
       0.38       34.7   2.70E+00        15.        40.           O0054  2   54 
       0.38       37.6   3.10E+00        16.        16.           O0054  2   55 
       0.38       40.2   1.80E+00        28.        30.           O0054  2   56 
       0.38       43.1   1.50E+00        13.        11.           O0054  2   57 
       0.38       45.7   7.00E-01        40.        27.           O0054  2   58 
       0.38       47.5   1.00E+00        12.        17.           O0054  2   59 
       0.38       49.3   5.40E-01        17.        26.           O0054  2   60 
       0.38       61.4   6.70E-01        22.        18.           O0054  2   61 
       0.38       63.2   7.00E-01        10.        26.           O0054  2   62 
       0.38       69.5   3.60E-01        17.        40.           O0054  2   63 
       0.38       76.1   3.40E-01        26.        18.           O0054  2   64 
       0.38       78.6   1.90E-01        30.        50.           O0054  2   65 
       0.38       80.5   3.00E-01        20.        23.           O0054  2   66 
       0.38       83.4   4.10E-01        17.        17.           O0054  2   67 
       1.29       20.0   9.10E+00        10.        13.           O0054  2   68 
       1.29       21.1   7.90E+00        16.        18.           O0054  2   69 
       1.29       24.8   7.40E+00        22.        26.           O0054  2   70 
       1.29       27.3   4.90E+00        12.        10.           O0054  2   71 
       1.29       37.6   2.50E+00        16.        28.           O0054  2   72 
       1.29       43.1   1.43E+00        11.        18.           O0054  2   73 
       1.29       47.5   1.24E+00        16.        18.           O0054  2   74 
       1.29       61.4   5.30E-01        17.        19.           O0054  2   75 
       1.29       63.2   9.00E-01        13.        22.           O0054  2   76 
       1.29       69.5   1.08E+00        11.        18.           O0054  2   77 
       1.29       71.3   7.00E-01        20.        19.           O0054  2   78 
       1.29       74.2   2.80E-01        21.        40.           O0054  2   79 
ENDDATA             64          0                                 O0054  2   80 
ENDSUBENT           79          0                                 O0054  299999 
NOSUBENT      O0054003   20230404                             O095O0054  3    1 
NOSUBENT      O0054004   20230404                             O095O0054  4    1 
ENDENTRY             4          0                                 O005499999999 
