ENTRY            O1296   20140205                             O052O129600000001 
SUBENT        O1296001   20140205                             O052O129600100001 
BIB                 11         54                                 O129600100002 
TITLE      Light charged-particle production from proton and alphaO129600100003 
           induced reactions on Si-nat at energies from 25 to     O129600100004 
           65-MeV. A theoretical analysis.                        O129600100005 
AUTHOR     (P.Demetriou, Ch.Dufauquez, Y.El.Masri, A.J.Koning)    O129600100006 
INSTITUTE  (2BLGLVN)                                              O129600100007 
           (2NEDRCN)                                              O129600100008 
REFERENCE  (J,PR/C,72,034607,2005) - final report                 O129600100009 
           (C,2004SANTA,1,941,2004)  Preliminary report.          O129600100010 
           (J,JP/CS,41,248,2006) - same data                      O129600100011 
SAMPLE     Self-supporting Si-natural targets with thicknesses    O129600100012 
           of about 215-mug/cm**2 were used.                      O129600100013 
ADD-RES    (COMP).The data are compared with the predictions      O129600100014 
           of the nuclear-reaction code 'TALYS'. The 'DWBA' and   O129600100015 
           coupled-channels theories. The phenomenological models O129600100016 
           of Kalbach. The statistical theory of Hauser-feshbach. O129600100017 
           Energy spectra of secondary light charged particles    O129600100018 
           have been measured.                                    O129600100019 
DETECTOR   (SPEC)  The detection systems consisted of seven tripleO129600100020 
           Si-telescopes set at backward angles. Each telescope   O129600100021 
           was composed of three Si-diodes with thickness of      O129600100022 
           85, 706 and 706-mum. Eight double telescopes-Si-CsI    O129600100023 
           were used as Delta-E-E for the P+Si-nat reactions      O129600100024 
           and eight triple telescopes Si-Si-CsI, were used as    O129600100025 
            delta-E1-delta-E2-E for the alpha+Si-nat reactions.   O129600100026 
           They were set at forward angles.  The Si-CsI telescopesO129600100027 
           were mounted from 40-mum Si-diodes and 33-mm CsI       O129600100028 
           scintillator. The Si-Si-CsI were composed from 40-mum  O129600100029 
            delta-E1, 718-mum delta-E2 and 33-mm thick E-CsI      O129600100030 
           scintillators, respectively.                           O129600100031 
           81 'DEMON' neutron counters, each with an active       O129600100032 
           volume of 16-cm diameter and 20-cm depth, were         O129600100033 
           positioned outside the reaction chamber. Each          O129600100034 
           cylindrical 'DEMON' cell was filled with NE213 liquid  O129600100035 
           organic scintillator. These detectors were positioned  O129600100036 
           in a 4-pi geometry at a 1.85-m distance of flight from O129600100037 
           the target. Neutron time-of-flight spectra detected    O129600100038 
           at different angles were used to deduce their energy,  O129600100039 
           angular and multiplicity distributions. Neutrons       O129600100040 
           were detected in coincidence with at least one light   O129600100041 
           charged particle.                                      O129600100042 
FACILITY   (CYCLO,2BLGLVN) The Louvain-La-Neuve cyclotron         O129600100043 
           accelerator.                                           O129600100044 
METHOD     (EDE,TOF,COINC)                                        O129600100045 
STATUS     (TABLE) Data received from Dr. J.Cabrera               O129600100046 
           (APRVD).The data were approved by Dr. J.Cabrera.       O129600100047 
HISTORY    (20051108C) By SB                                      O129600100048 
           (20051107R) Data were received from J.Carera.          O129600100049 
           (20060705A) Reference is added.                        O129600100050 
           (20061012A) Reference is corrected.                    O129600100051 
           (20100402A).Subentries 015-016 were deleted-           O129600100052 
           calculation data were reported.                        O129600100053 
           Corrections has been done in subentries 017-026        O129600100054 
           (20140205A) SD:REACTION code corrected in Subents      O129600100055 
            17-26 according to Dr.A.Konobeev remarks.             O129600100056 
ENDBIB              54          0                                 O129600100057 
NOCOMMON             0          0                                 O129600100058 
ENDSUBENT           57          0                                 O129600199999 
SUBENT        O1296002   20060529                             O026O129600200001 
BIB                  2          2                                 O129600200002 
REACTION   (14-SI-0(A,X)1-H-1,,DE)                                O129600200003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600200004 
ENDBIB               2          0                                 O129600200005 
NOCOMMON             0          0                                 O129600200006 
DATA                 4        139                                 O129600200007 
       45.5        15.     13.927      1.524                      O129600200082 
       45.5       16.2      11.35      1.268                      O129600200083 
       45.5       17.4     10.126      1.156                      O129600200084 
       45.5       18.6      8.305      0.962                      O129600200085 
       45.5       19.8      7.388      0.876                      O129600200086 
       45.5        21.      6.037      0.713                      O129600200087 
       45.5       22.2      5.414      0.664                      O129600200088 
       45.5       23.4      4.601      0.577                      O129600200089 
       45.5       24.6      4.111      0.507                      O129600200090 
       45.5       25.8      3.558      0.436                      O129600200091 
       45.5        27.      3.457      0.422                      O129600200092 
       45.5       28.2      3.081      0.377                      O129600200093 
       45.5       29.4      2.486      0.318                      O129600200094 
       45.5       30.6      1.994      0.271                      O129600200095 
       45.5       31.8      1.551      0.232                      O129600200096 
       45.5        33.       0.93      0.134                      O129600200097 
       45.5       34.2      0.675        0.1                      O129600200098 
       45.5       35.4      0.448      0.086                      O129600200099 
       45.5       36.6       0.42      0.068                      O129600200100 
       45.5       37.8      0.171      0.038                      O129600200101 
       45.5        39.      0.043       0.01                      O129600200102 
       45.5       40.2      0.099      0.024                      O129600200103 
       45.5       41.4      0.057      0.018                      O129600200104 
       45.5       42.6       0.01      0.005                      O129600200105 
       57.8        4.2     87.958      8.423                      O129600200106 
       57.8        5.4    101.485     10.108                      O129600200107 
       57.8        6.6     82.717      8.352                      O129600200108 
       57.8        7.8     65.826      6.724                      O129600200109 
       57.8         9.     50.892      5.232                      O129600200110 
       57.8       10.2     39.124      3.991                      O129600200111 
       57.8       11.4     30.245      3.115                      O129600200112 
       57.8       12.6     24.477      2.568                      O129600200113 
       57.8       13.8     20.212      2.178                      O129600200114 
       57.8        15.     17.293      1.917                      O129600200115 
       57.8       16.2     14.236      1.622                      O129600200116 
       57.8       17.4     12.653      1.478                      O129600200117 
       57.8       18.6     10.579      1.247                      O129600200118 
       57.8       19.8      9.828      1.182                      O129600200119 
       57.8        21.      8.652      1.047                      O129600200120 
       57.8       22.2      7.895      0.977                      O129600200121 
       57.8       23.4      7.172      0.897                      O129600200122 
       57.8       24.6      6.452      0.829                      O129600200123 
       57.8       25.8      5.725      0.731                      O129600200124 
       57.8        27.      5.256      0.676                      O129600200125 
       57.8       28.2      4.892       0.66                      O129600200126 
       57.8       29.4       4.36      0.587                      O129600200127 
       57.8       30.6      3.825      0.528                      O129600200128 
       57.8       31.8      3.403      0.474                      O129600200129 
       57.8        33.      3.005      0.427                      O129600200130 
       57.8       34.2      2.562      0.365                      O129600200131 
       57.8       35.4      2.359      0.329                      O129600200132 
       57.8       36.6      2.044       0.29                      O129600200133 
       57.8       37.8      1.803      0.245                      O129600200134 
       57.8        39.      1.732       0.25                      O129600200135 
       57.8       40.2      1.488      0.217                      O129600200136 
       57.8       41.4      1.237      0.204                      O129600200137 
       57.8       42.6      0.938      0.159                      O129600200138 
       57.8       43.8       0.68      0.132                      O129600200139 
       57.8        45.      0.382       0.08                      O129600200140 
       57.8       46.2      0.301      0.061                      O129600200141 
       57.8       47.4      0.171      0.043                      O129600200142 
       57.8       48.6      0.193      0.039                      O129600200143 
       57.8       49.8      0.075      0.026                      O129600200144 
       57.8        51.      0.028      0.009                      O129600200145 
       57.8       52.2      0.032      0.011                      O129600200146 
       57.8       53.4       0.03      0.012                      O129600200147 
       57.8       54.6      0.003      0.002                      O129600200148 
ENDDATA            141          0                                 O129600200149 
ENDSUBENT          148          0                                 O129600299999 
SUBENT        O1296003   20060529                             O026O129600300001 
BIB                  2          2                                 O129600300002 
REACTION   (14-SI-0(A,X)1-H-2,,DE)                                O129600300003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600300004 
ENDBIB               2          0                                 O129600300005 
NOCOMMON             0          0                                 O129600300006 
DATA                 4         84                                 O129600300007 
EN         E          DATA       DATA-ERR                         O129600300008 
MEV        MEV        MB/MEV     MB/MEV                           O129600300009 
       25.4       5.25       2.25      0.276                      O129600300010 
       25.4       5.55      2.416      0.331                      O129600300011 
       25.4       5.85      2.186      0.291                      O129600300012 
       25.4       6.15      3.351      0.348                      O129600300013 
       25.4       6.45      2.625      0.293                      O129600300014 
       25.4       6.75      1.707      0.222                      O129600300015 
       25.4       7.05      2.024      0.253                      O129600300016 
       25.4       7.35      2.113      0.243                      O129600300017 
       25.4       7.65      1.975      0.234                      O129600300018 
       25.4       7.95      1.799      0.274                      O129600300019 
       25.4       8.25      1.239      0.183                      O129600300020 
       25.4       8.55      1.465      0.188                      O129600300021 
       25.4       8.85       1.32      0.158                      O129600300022 
       25.4       9.15      1.049      0.253                      O129600300023 
       25.4       9.45      1.132      0.285                      O129600300024 
       25.4       9.75       1.25      0.353                      O129600300025 
       25.4      10.05      0.918      0.108                      O129600300026 
       25.4      10.35      0.426      0.109                      O129600300027 
       25.4      10.65      0.706      0.075                      O129600300028 
       25.4      10.95      0.318      0.068                      O129600300029 
       25.4      11.25      0.361      0.054                      O129600300030 
       25.4      11.55      0.317      0.041                      O129600300031 
       25.4      11.85      0.224      0.058                      O129600300032 
       25.4      12.15      0.184      0.028                      O129600300033 
       25.4      12.45      0.158      0.074                      O129600300034 
       25.4      12.75      0.004      0.004                      O129600300035 
       45.5        5.4      6.386      0.657                      O129600300036 
       45.5        6.6      6.651      0.699                      O129600300037 
       45.5        7.8       5.78      0.618                      O129600300038 
       45.5         9.      5.065      0.548                      O129600300039 
       45.5       10.2      4.552      0.507                      O129600300040 
       45.5       11.4        4.1      0.469                      O129600300041 
       45.5       12.6      3.582      0.413                      O129600300042 
       45.5       13.8      3.232      0.379                      O129600300043 
       45.5        15.      2.921      0.351                      O129600300044 
       45.5       16.2      2.548      0.307                      O129600300045 
       45.5       17.4        2.4      0.309                      O129600300046 
       45.5       18.6      2.257      0.318                      O129600300047 
       45.5       19.8      1.947      0.272                      O129600300048 
       45.5        21.      2.002      0.262                      O129600300049 
       45.5       22.2      1.877      0.275                      O129600300050 
       45.5       23.4      1.867      0.241                      O129600300051 
       45.5       24.6      2.859      0.568                      O129600300052 
       45.5       25.8      1.447      0.378                      O129600300053 
       45.5        27.      0.982      0.169                      O129600300054 
       45.5       28.2      0.775      0.193                      O129600300055 
       45.5       29.4      0.444      0.091                      O129600300056 
       45.5       30.6      0.351      0.104                      O129600300057 
       45.5       31.8      0.188      0.055                      O129600300058 
       45.5        33.      0.013       0.01                      O129600300059 
       57.8        5.4      7.308      0.731                      O129600300060 
       57.8        6.6      8.067      0.842                      O129600300061 
       57.8        7.8       7.18      0.758                      O129600300062 
       57.8         9.      6.323      0.681                      O129600300063 
       57.8       10.2      5.586      0.607                      O129600300064 
       57.8       11.4         5.      0.545                      O129600300065 
       57.8       12.6      4.432      0.491                      O129600300066 
       57.8       13.8      3.984      0.445                      O129600300067 
       57.8        15.      3.535      0.402                      O129600300068 
       57.8       16.2      3.247      0.371                      O129600300069 
       57.8       17.4      2.886      0.335                      O129600300070 
       57.8       18.6      2.685      0.324                      O129600300071 
       57.8       19.8      2.641      0.322                      O129600300072 
       57.8        21.      2.476      0.321                      O129600300073 
       57.8       22.2      2.371      0.316                      O129600300074 
       57.8       23.4      2.283      0.317                      O129600300075 
       57.8       24.6      2.331      0.341                      O129600300076 
       57.8       25.8       2.17      0.336                      O129600300077 
       57.8        27.      2.091      0.319                      O129600300078 
       57.8       28.2      1.933      0.309                      O129600300079 
       57.8       29.4      2.091      0.339                      O129600300080 
       57.8       30.6      1.876      0.342                      O129600300081 
       57.8       31.8      1.766      0.299                      O129600300082 
       57.8        33.      1.565      0.255                      O129600300083 
       57.8       34.2      1.664       0.29                      O129600300084 
       57.8       35.4      1.725      0.275                      O129600300085 
       57.8       36.6      2.335      0.537                      O129600300086 
       57.8       37.8      1.343      0.393                      O129600300087 
       57.8        39.      0.695      0.144                      O129600300088 
       57.8       40.2       0.64      0.189                      O129600300089 
       57.8       41.4      0.308      0.073                      O129600300090 
       57.8       42.6      0.272      0.085                      O129600300091 
       57.8       43.8      0.127      0.037                      O129600300092 
       57.8        45.      0.013      0.011                      O129600300093 
ENDDATA             86          0                                 O129600300094 
ENDSUBENT           93          0                                 O129600399999 
SUBENT        O1296004   20060529                             O026O129600400001 
BIB                  2          2                                 O129600400002 
REACTION   (14-SI-0(A,X)1-H-3,,DE)                                O129600400003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600400004 
ENDBIB               2          0                                 O129600400005 
NOCOMMON             0          0                                 O129600400006 
DATA                 4         61                                 O129600400007 
EN         E          DATA       DATA-ERR                         O129600400008 
MEV        MEV        MB/MEV     MB/MEV                           O129600400009 
       57.8        6.6      0.805      0.088                      O129600400010 
       57.8        7.8      0.747      0.082                      O129600400011 
       57.8         9.      0.682      0.076                      O129600400012 
       57.8       10.2       0.63      0.073                      O129600400013 
       57.8       11.4      0.602      0.073                      O129600400014 
       57.8       12.6      0.573       0.07                      O129600400015 
       57.8       13.8      0.546      0.065                      O129600400016 
       57.8        15.      0.533      0.065                      O129600400017 
       57.8       16.2      0.514      0.066                      O129600400018 
       57.8       17.4      0.513      0.065                      O129600400019 
       57.8       18.6      0.495      0.065                      O129600400020 
       57.8       19.8      0.501      0.065                      O129600400021 
       57.8        21.      0.456       0.06                      O129600400022 
       57.8       22.2      0.476      0.062                      O129600400023 
       57.8       23.4      0.441      0.064                      O129600400024 
       57.8       24.6      0.457      0.067                      O129600400025 
       57.8       25.8      0.453       0.07                      O129600400026 
       57.8        27.      0.443      0.121                      O129600400027 
       57.8       28.2      0.465      0.132                      O129600400028 
       57.8       29.4      0.493      0.128                      O129600400029 
       57.8       30.6      0.513      0.125                      O129600400030 
       57.8       31.8      0.519      0.095                      O129600400031 
       57.8        33.      0.718      0.189                      O129600400032 
       57.8       34.2      0.713      0.146                      O129600400033 
       57.8       35.4      1.469      0.421                      O129600400034 
       57.8       36.6      1.259       0.44                      O129600400035 
       57.8       37.8      0.885      0.325                      O129600400036 
       57.8        39.      0.378      0.149                      O129600400037 
       57.8       40.2      0.094      0.043                      O129600400038 
       45.5        6.6      0.625      0.071                      O129600400039 
       45.5        7.8      0.613       0.07                      O129600400040 
       45.5         9.      0.569      0.065                      O129600400041 
       45.5       10.2      0.533      0.063                      O129600400042 
       45.5       11.4      0.504      0.061                      O129600400043 
       45.5       12.6      0.501      0.062                      O129600400044 
       45.5       13.8      0.409      0.053                      O129600400045 
       45.5        15.      0.371      0.051                      O129600400046 
       45.5       16.2      0.359      0.051                      O129600400047 
       45.5       17.4      0.345      0.051                      O129600400048 
       45.5       18.6      0.285      0.074                      O129600400049 
       45.5       19.8      0.279      0.059                      O129600400050 
       45.5        21.      0.378      0.083                      O129600400051 
       45.5       22.2      0.316      0.056                      O129600400052 
       45.5       23.4      0.913       0.26                      O129600400053 
       45.5       24.6      0.571       0.18                      O129600400054 
       45.5       25.8      0.788      0.272                      O129600400055 
       45.5        27.      0.192      0.065                      O129600400056 
       45.5       28.2      0.062      0.029                      O129600400057 
       25.4       3.45      0.054      0.029                      O129600400058 
       25.4       3.75      0.053      0.012                      O129600400059 
       25.4       4.05      0.068      0.018                      O129600400060 
       25.4       4.35      0.064      0.015                      O129600400061 
       25.4       4.65      0.097      0.038                      O129600400062 
       25.4       4.95      0.108      0.019                      O129600400063 
       25.4       5.25      0.172      0.124                      O129600400064 
       25.4       5.55      0.026      0.011                      O129600400065 
       25.4       5.85      0.014      0.008                      O129600400066 
       25.4       6.15      0.023      0.011                      O129600400067 
       25.4       6.45       0.03      0.011                      O129600400068 
       25.4       6.75      0.021      0.016                      O129600400069 
       25.4       7.05      0.012      0.012                      O129600400070 
ENDDATA             63          0                                 O129600400071 
ENDSUBENT           70          0                                 O129600499999 
SUBENT        O1296005   20060529                             O026O129600500001 
BIB                  2          2                                 O129600500002 
REACTION   (14-SI-0(A,X)2-HE-3,,DE)                               O129600500003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600500004 
ENDBIB               2          0                                 O129600500005 
NOCOMMON             0          0                                 O129600500006 
DATA                 4         60                                 O129600500007 
EN         E          DATA       DATA-ERR                         O129600500008 
MEV        MEV        MB/MEV     MB/MEV                           O129600500009 
       25.4       8.25      1.675      0.491                      O129600500010 
       25.4       8.55      1.559      0.472                      O129600500011 
       25.4       8.85      1.353      0.422                      O129600500012 
       25.4       9.15      1.151       0.23                      O129600500013 
       25.4       9.45      0.978      0.172                      O129600500014 
       25.4       9.75       1.02      0.159                      O129600500015 
       25.4      10.05      0.915      0.133                      O129600500016 
       25.4      10.35      0.963      0.131                      O129600500017 
       25.4      10.65      0.746      0.121                      O129600500018 
       25.4      10.95      0.817      0.134                      O129600500019 
       25.4      11.25      0.833        0.2                      O129600500020 
       25.4      11.55      0.515      0.127                      O129600500021 
       25.4      11.85       0.38      0.099                      O129600500022 
       25.4      12.15      0.495      0.095                      O129600500023 
       25.4      12.45      0.317      0.088                      O129600500024 
       25.4      12.75      0.269       0.12                      O129600500025 
       25.4      13.05      0.039      0.032                      O129600500026 
       45.5       12.6      1.277      0.427                      O129600500027 
       45.5       13.8      1.123      0.385                      O129600500028 
       45.5        15.       0.95       0.34                      O129600500029 
       45.5       16.2      0.837      0.299                      O129600500030 
       45.5       17.4      0.716      0.248                      O129600500031 
       45.5       18.6      0.669      0.229                      O129600500032 
       45.5       19.8      0.607       0.28                      O129600500033 
       45.5        21.      0.506      0.197                      O129600500034 
       45.5       22.2      0.504      0.307                      O129600500035 
       45.5       23.4      0.578      0.347                      O129600500036 
       45.5       24.6       0.53      0.305                      O129600500037 
       45.5       25.8      0.488      0.263                      O129600500038 
       45.5        27.        0.9      0.641                      O129600500039 
       45.5       28.2      0.464      0.274                      O129600500040 
       45.5       29.4      0.486      0.379                      O129600500041 
       57.8       12.6      1.954      0.263                      O129600500042 
       57.8       13.8       1.72      0.237                      O129600500043 
       57.8        15.      1.497      0.209                      O129600500044 
       57.8       16.2      1.353      0.189                      O129600500045 
       57.8       17.4      1.208      0.173                      O129600500046 
       57.8       18.6      1.132      0.165                      O129600500047 
       57.8       19.8      1.028      0.151                      O129600500048 
       57.8        21.      0.996      0.149                      O129600500049 
       57.8       22.2      0.922      0.144                      O129600500050 
       57.8       23.4      0.909      0.145                      O129600500051 
       57.8       24.6      0.858       0.14                      O129600500052 
       57.8       25.8      0.845      0.138                      O129600500053 
       57.8        27.      0.829      0.137                      O129600500054 
       57.8       28.2      0.804      0.136                      O129600500055 
       57.8       29.4      0.784      0.133                      O129600500056 
       57.8       30.6       0.77      0.138                      O129600500057 
       57.8       31.8      0.751      0.128                      O129600500058 
       57.8        33.      0.716      0.155                      O129600500059 
       57.8       34.2      0.744      0.147                      O129600500060 
       57.8       35.4      0.748       0.14                      O129600500061 
       57.8       36.6      0.808      0.139                      O129600500062 
       57.8       37.8      0.979       0.24                      O129600500063 
       57.8        39.       1.18      0.344                      O129600500064 
       57.8       40.2      1.661      0.299                      O129600500065 
       57.8       41.4      2.712      1.058                      O129600500066 
       57.8       42.6      1.415      0.433                      O129600500067 
       57.8       43.8      1.613      0.657                      O129600500068 
       57.8        45.      0.293      0.128                      O129600500069 
ENDDATA             62          0                                 O129600500070 
ENDSUBENT           69          0                                 O129600599999 
SUBENT        O1296006   20060529                             O026O129600600001 
BIB                  2          2                                 O129600600002 
REACTION   (14-SI-0(A,X)2-HE-4,,DE)                               O129600600003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O129600600004 
ENDBIB               2          0                                 O129600600005 
NOCOMMON             0          0                                 O129600600006 
DATA                 4        124                                 O129600600007 
EN         E          DATA       DATA-ERR                         O129600600008 
MEV        MEV        MB/MEV     MB/MEV                           O129600600009 
       57.8         9.     58.359     11.441                      O129600600010 
       57.8       10.2      49.79       10.8                      O129600600011 
       57.8       11.4       41.5      9.705                      O129600600012 
       57.8       12.6     34.373      8.503                      O129600600013 
       57.8       13.8     28.171      7.235                      O129600600014 
       57.8        15.     23.397      6.187                      O129600600015 
       57.8       16.2     19.339      5.203                      O129600600016 
       57.8       17.4     16.364      4.469                      O129600600017 
       57.8       18.6     13.912       3.79                      O129600600018 
       57.8       19.8     12.069      3.331                      O129600600019 
       57.8        21.     10.607      2.934                      O129600600020 
       57.8       22.2      9.394      2.611                      O129600600021 
       57.8       23.4      8.436      2.344                      O129600600022 
       57.8       24.6      7.777      2.174                      O129600600023 
       57.8       25.8      7.107      1.989                      O129600600024 
       57.8        27.      6.533       1.85                      O129600600025 
       57.8       28.2      6.018      1.721                      O129600600026 
       57.8       29.4      5.698      1.654                      O129600600027 
       57.8       30.6      5.379      1.597                      O129600600028 
       57.8       31.8      5.128      1.553                      O129600600029 
       57.8        33.      5.181      1.558                      O129600600030 
       57.8       34.2      4.876       1.55                      O129600600031 
       57.8       35.4      4.918      1.497                      O129600600032 
