ENTRY            O1729   20120614                             O048O172900000001 
SUBENT        O1729001   20120614                             O048O172900100001 
BIB                 11         25                                 O172900100002 
TITLE      A study of levels in Nd-149 using the (d,p) and (d,t)  O172900100003 
           reactions.                                             O172900100004 
AUTHOR     (M.Jaskola)                                            O172900100005 
INSTITUTE  (3POLIPJ)                                              O172900100006 
REFERENCE  (J,APP/B,39,695,2008)                                  O172900100007 
ADD-RES    (COMP).Distorted-wave born approximation calculations  O172900100008 
           Spectroscopic factors were deduced.                    O172900100009 
           (STRUC)                                                O172900100010 
DETECTOR   (MAGSP) The reaction products were analysed in a singleO172900100011 
           gap Elbek-type magnetic spectrograph and detected in   O172900100012 
           Ilford K2 nuclear emulsion with a thickness of 25      O172900100013 
           microns.                                               O172900100014 
           (PLATE)                                                O172900100015 
FACILITY   (VDGT,2DENNBI)                                         O172900100016 
METHOD     (BCINT) The total integrated deuteron beam current     O172900100017 
           was approximately from 400 muC to 800 muC.             O172900100018 
EN-SEC     (E-LVL,60-ND-149)                                      O172900100019 
ERR-ANALYS (ERR-S) The relative values of the                     O172900100020 
           cross sections for a state measured at different anglesO172900100021 
           from the same target nucleus should have a better      O172900100022 
           accuracy and are of statistical nature only about +-10%O172900100023 
HISTORY    (20090201C) SB                                         O172900100024 
           (20120614A) SD: Units in col. E-LVL in Subent 3 were   O172900100025 
           changed (MEV -> KEV). COMMENT renamed on MONITOR and   O172900100026 
           moved to Subents 2,3.                                  O172900100027 
ENDBIB              25          0                                 O172900100028 
COMMON               2          3                                 O172900100029 
EN         ERR-S                                                  O172900100030 
MEV        PER-CENT                                               O172900100031 
       12.1   10.                                                 O172900100032 
ENDCOMMON            3          0                                 O172900100033 
ENDSUBENT           32          0                                 O172900199999 
SUBENT        O1729002   20120614                             O048O172900200001 
BIB                  9         23                                 O172900200002 
REACTION   (60-ND-150(D,T)60-ND-149,PAR,DA)                       O172900200003 
MONITOR    (60-ND-150(D,EL)60-ND-150,,DA,,RTH)                    O172900200004 
           The absolute cross sections were determined by         O172900200005 
           normalisation to the cross section for elastic deuteronO172900200006 
           scattering.                                            O172900200007 
SAMPLE     (60-ND-150,ENR=0.95) Evaporated neodymium target       O172900200008 
           isotopically enriched in Nd-150 up to about 95% were   O172900200009 
           used. The targets were approximately 110 mug/cm**2     O172900200010 
           thick, evaporated onto 10-20 mug/cm**2 thick carbon    O172900200011 
                                                        backing.  O172900200012 
INC-SOURCE *EN-RSL-FW*.The overall energy resolution was 12-15 keVO172900200013 
            (FWHM) in detection of the outgoing tritons.          O172900200014 
PART-DET   (T)                                                    O172900200015 
ERR-ANALYS (DATA-ERR) The absolute cross section values (includingO172900200016 
           statistical error) are not known to better than +-20%  O172900200017 
           due to uncertainties in normalisation procedure.       O172900200018 
COMMENT    *By authors*.                                          O172900200019 
            -For ground state for 125 degree in paper the value   O172900200020 
            22 is wrong, must be 2(1.5)                           O172900200021 
STATUS     (TABLE) The data were received from M.Jaskola          O172900200022 
           for Nd-150(d,t)Nd-149 reactions 04.02.2009             O172900200023 
           (APRVD).By M.Jaskola                                   O172900200024 
HISTORY    (20120614A) SD: MONITOR was added.                     O172900200025 
ENDBIB              23          0                                 O172900200026 
COMMON               1          3                                 O172900200027 
EN-RSL-FW                                                         O172900200028 
KEV                                                               O172900200029 
15.                                                               O172900200030 
ENDCOMMON            3          0                                 O172900200031 
DATA                 4        435                                 O172900200032 
15.        918.       8.         3.0                              O172900200113 
15.        959.       8.         3.0                              O172900200114 
15.        984.       374.       19.4                             O172900200115 
15.        1025.      31.        5.8                              O172900200116 
15.        1044.      14.        4.0                              O172900200117 
15.        1128.      22.        4.8                              O172900200118 
15.        1147.      4.         2.2                              O172900200119 
15.        1240.      9.         3.2                              O172900200120 
15.        1287.      7.         2.8                              O172900200121 
15.        1503.      20.        4.6                              O172900200122 
20.        0.         7.         2.3                              O172900200123 
20.        108.       53.        7.2                              O172900200124 
20.        138.       18.        4.5                              O172900200125 
20.        165.       161.       14.7                             O172900200126 
20.        220.       2.         1.5                              O172900200127 
20.        256.       31.        5.9                              O172900200128 
20.        268.       3.         1.9                              O172900200129 
20.        285.       74.        8.8                              O172900200130 
20.        320.       90.        9.9                              O172900200131 
20.        366.       204.       14.9                             O172900200132 
20.        403.       51.        7.3                              O172900200133 
20.        447.       24.        5.0                              O172900200134 
20.        482.       21.        4.5                              O172900200135 
20.        510.       9.         3.1                              O172900200136 
20.        548.       191.       14.7                             O172900200137 
20.        571.       21.        4.8                              O172900200138 
20.        589.       12.        3.6                              O172900200139 
20.        611.       2.         1.6                              O172900200140 
20.        645.       20.        4.6                              O172900200141 
20.        706.       185.       14.0                             O172900200142 
20.        738.       94.        10.0                             O172900200143 
20.        812.       115.       11.0                             O172900200144 
20.        880.       62.        8.0                              O172900200145 
20.        918.       9.         3.2                              O172900200146 
20.        959.       11.        3.3                              O172900200147 
20.        984.       238.       15.5                             O172900200148 
20.        1025.      30.        5.6                              O172900200149 
20.        1044.      18.        4.3                              O172900200150 
20.        1128.      45.        6.9                              O172900200151 
20.        1147.      6.         2.7                              O172900200152 
20.        1240.      10.        3.5                              O172900200153 
20.        1287.      8.         3.0                              O172900200154 
20.        1503.      20.        4.6                              O172900200155 
25.        0.         10.        3.1                              O172900200156 
25.        108.       119.       11.1                             O172900200157 
25.        138.       30.        5.2                              O172900200158 
25.        165.       161.       14.5                             O172900200159 
25.        220.       3.         1.8                              O172900200160 
25.        256.       26.        5.3                              O172900200161 
25.        268.       19.        4.6                              O172900200162 
25.        285.       61.        8.1                              O172900200163 
25.        320.       161.       13.1                             O172900200164 
25.        366.       187.       14.0                             O172900200165 
25.        403.       44.        6.9                              O172900200166 
25.        447.       33.        5.8                              O172900200167 
25.        482.       45.        6.9                              O172900200168 
25.        510.       7.         2.8                              O172900200169 
25.        548.       167.       13.2                             O172900200170 
25.        571.       23.        5.0                              O172900200171 
25.        589.       14.        3.8                              O172900200172 
25.        611.       4.         2.3                              O172900200173 
25.        645.       15.        4.0                              O172900200174 
25.        706.       262.       16.5                             O172900200175 
25.        738.       141.       12.1                             O172900200176 
25.        812.       189.       13.9                             O172900200177 
25.        831.       26.        5.3                              O172900200178 
25.        860.       3.         1.9                              O172900200179 
25.        880.       70.        8.7                              O172900200180 
25.        959.       46.        7.0                              O172900200181 
25.        984.       388.       19.5                             O172900200182 
25.        1025.      31.        5.8                              O172900200183 
25.        1044.      37.        6.3                              O172900200184 
25.        1128.      56.        7.6                              O172900200185 
25.        1147.      8.         3.2                              O172900200186 
25.        1240.      18.        4.5                              O172900200187 
25.        1287.      10.        3.2                              O172900200188 
25.        1503.      31.        5.8                              O172900200189 
30.        0.         21.        4.5                              O172900200190 
30.        108.       174.       15.1                             O172900200191 
30.        138.       50.        7.8                              O172900200192 
30.        165.       193.       14.9                             O172900200193 
30.        220.       7.         2.7                              O172900200194 
30.        256.       32.        6.1                              O172900200195 
30.        268.       32.        5.9                              O172900200196 
30.        285.       83.        9.5                              O172900200197 
30.        320.       226.       15.6                             O172900200198 
30.        366.       219.       15.1                             O172900200199 
30.        403.       52.        7.3                              O172900200200 
30.        447.       57.        7.8                              O172900200201 
30.        482.       66.        8.5                              O172900200202 
30.        510.       5.         2.5                              O172900200203 
30.        548.       189.       14.5                             O172900200204 
30.        571.       30.        5.7                              O172900200205 
30.        589.       17.        4.2                              O172900200206 
30.        611.       4.         2.2                              O172900200207 
30.        645.       14.        3.9                              O172900200208 
30.        706.       331.       19.0                             O172900200209 
30.        738.       162.       13.0                             O172900200210 
30.        812.       270.       16.5                             O172900200211 
30.        831.       25.        5.2                              O172900200212 
30.        860.       5.         2.4                              O172900200213 
30.        880.       85.        9.4                              O172900200214 
30.        918.       14.        3.8                              O172900200215 
30.        959.       25.        5.2                              O172900200216 
30.        984.       698.       26.5                             O172900200217 
30.        1025.      42.        6.6                              O172900200218 
30.        1044.      46.        7.0                              O172900200219 
30.        1128.      58.        7.7                              O172900200220 
30.        1147.      11.        3.7                              O172900200221 
30.        1240.      26.        5.4                              O172900200222 
30.        1287.      15.        4.0                              O172900200223 
30.        1503.      36.        6.2                              O172900200224 
35.        0.         25.        5.1                              O172900200225 
35.        108.       221.       15.8                             O172900200226 
35.        138.       66.        8.1                              O172900200227 
35.        165.       278.       17.2                             O172900200228 
35.        220.       14.        3.9                              O172900200229 
35.        256.       32.        6.1                              O172900200230 
35.        268.       78.        9.1                              O172900200231 
35.        285.       110.       11.0                             O172900200232 
35.        320.       299.       17.6                             O172900200233 
35.        366.       230.       15.2                             O172900200234 
35.        403.       68.        8.5                              O172900200235 
35.        447.       70.        8.7                              O172900200236 
35.        482.       81.        9.2                              O172900200237 
35.        510.       6.         2.6                              O172900200238 
35.        548.       278.       17.1                             O172900200239 
35.        571.       25.        5.2                              O172900200240 
35.        589.       21.        4.6                              O172900200241 
35.        611.       5.         2.4                              O172900200242 
35.        645.       22.        4.7                              O172900200243 
35.        706.       364.       19.4                             O172900200244 
35.        738.       175.       13.3                             O172900200245 
35.        812.       355.       19.0                             O172900200246 
35.        831.       39.        6.4                              O172900200247 
35.        860.       8.         3.0                              O172900200248 
35.        880.       92.        9.8                              O172900200249 
35.        918.       14.        3.8                              O172900200250 
35.        959.       28.        5.5                              O172900200251 
35.        984.       867.       29.5                             O172900200252 
35.        1025.      47.        7.0                              O172900200253 
35.        1044.      50.        7.3                              O172900200254 
35.        1128.      57.        7.7                              O172900200255 
35.        1147.      16.        4.5                              O172900200256 
35.        1240.      26.        5.5                              O172900200257 
35.        1287.      17.        4.2                              O172900200258 
35.        1503.      57.        7.7                              O172900200259 
40.        0.         29.        5.2                              O172900200260 
40.        108.       232.       16.8                             O172900200261 
40.        138.       74.        8.8                              O172900200262 
40.        165.       311.       18.5                             O172900200263 
40.        220.       24.        5.2                              O172900200264 
40.        256.       35.        6.2                              O172900200265 
40.        268.       99.        10.2                             O172900200266 
40.        285.       125.       12.0                             O172900200267 
40.        320.       308.       17.7                             O172900200268 
40.        366.       336.       18.6                             O172900200269 
40.        403.       80.        9.2                              O172900200270 
40.        447.       70.        8.7                              O172900200271 
40.        482.       108.       10.7                             O172900200272 
40.        510.       9.         3.2                              O172900200273 
40.        548.       301.       17.6                             O172900200274 
40.        571.       33.        6.0                              O172900200275 
40.        589.       24.        5.0                              O172900200276 
40.        611.       7.         2.8                              O172900200277 
40.        645.       39.        6.7                              O172900200278 
40.        706.       384.       19.6                             O172900200279 
40.        738.       187.       13.7                             O172900200280 
40.        812.       430.       20.9                             O172900200281 
40.        831.       39.        6.4                              O172900200282 
40.        860.       11.        3.3                              O172900200283 
40.        880.       103.       10.4                             O172900200284 
40.        918.       15.        3.9                              O172900200285 
40.        959.       27.        5.4                              O172900200286 
40.        984.       1069.      33.0                             O172900200287 
40.        1025.      57.        7.8                              O172900200288 
40.        1044.      52.        7.5                              O172900200289 
40.        1128.      48.        7.0                              O172900200290 
40.        1147.      15.        4.2                              O172900200291 
40.        1240.      35.        6.1                              O172900200292 
40.        1287.      17.        4.3                              O172900200293 
40.        1503.      63.        8.1                              O172900200294 
45.        0.         29.        5.3                              O172900200295 
45.        108.       253.       17.1                             O172900200296 
45.        138.       76.        8.8                              O172900200297 
45.        165.       294.       17.9                             O172900200298 
45.        220.       34.        6.1                              O172900200299 
45.        256.       44.        6.7                              O172900200300 
45.        268.       88.        9.6                              O172900200301 
45.        285.       125.       11.9                             O172900200302 
45.        320.       335.       19.9                             O172900200303 
45.        366.       381.       20.0                             O172900200304 
45.        403.       80.        9.3                              O172900200305 
45.        447.       74.        8.9                              O172900200306 
45.        482.       109.       10.7                             O172900200307 
45.        510.       12.        3.7                              O172900200308 
45.        548.       325.       18.3                             O172900200309 
45.        571.       42.        6.7                              O172900200310 
45.        589.       22.        4.7                              O172900200311 
45.        611.       7.         2.8                              O172900200312 
45.        645.       58.        7.9                              O172900200313 
45.        706.       456.       22.0                             O172900200314 
45.        738.       228.       15.2                             O172900200315 
45.        812.       459.       21.5                             O172900200316 
45.        831.       38.        6.4                              O172900200317 
45.        860.       12.        3.4                              O172900200318 
45.        880.       126.       11.3                             O172900200319 
45.        918.       20.        4.5                              O172900200320 
45.        959.       35.        6.1                              O172900200321 
45.        984.       1198.      34.7                             O172900200322 
45.        1025.      46.        6.9                              O172900200323 
45.        1044.      59.        7.9                              O172900200324 
45.        1128.      57.        7.7                              O172900200325 
45.        1147.      19.        4.6                              O172900200326 
45.        1240.      25.        5.2                              O172900200327 
45.        1287.      20.        4.6                              O172900200328 
45.        1503.      62.        8.0                              O172900200329 
50.        0.         29.        5.2                              O172900200330 
50.        108.       257.       17.1                             O172900200331 
50.        138.       75.        8.9                              O172900200332 
50.        165.       283.       17.8                             O172900200333 
50.        220.       42.        6.7                              O172900200334 
50.        256.       34.        6.1                              O172900200335 
50.        268.       99.        10.1                             O172900200336 
50.        285.       115.       11.6                             O172900200337 
50.        320.       380.       19.8                             O172900200338 
50.        366.       335.       19.6                             O172900200339 
50.        403.       84.        9.4                              O172900200340 
50.        447.       94.        9.8                              O172900200341 
50.        482.       114.       11.0                             O172900200342 
50.        510.       15.        4.0                              O172900200343 
50.        548.       291.       17.3                             O172900200344 
50.        571.       41.        6.6                              O172900200345 
50.        589.       28.        5.3                              O172900200346 
50.        611.       9.         3.1                              O172900200347 
50.        645.       82.        9.3                              O172900200348 
50.        706.       552.       23.6                             O172900200349 
50.        738.       282.       16.9                             O172900200350 
50.        812.       497.       22.4                             O172900200351 
50.        831.       49.        7.2                              O172900200352 
50.        860.       14.        3.5                              O172900200353 
50.        880.       146.       12.5                             O172900200354 
50.        918.       20.        4.5                              O172900200355 
50.        959.       43.        6.8                              O172900200356 
50.        984.       1132.      33.8                             O172900200357 
50.        1025.      53.        7.3                              O172900200358 
50.        1044.      78.        9.0                              O172900200359 
50.        1128.      84.        9.3                              O172900200360 
50.        1147.      27.        5.5                              O172900200361 
50.        1240.      45.        6.9                              O172900200362 
50.        1287.      24.        5.1                              O172900200363 
50.        1503.      70.        8.5                              O172900200364 
60.        0.         23.        5.1                              O172900200365 
60.        108.       275.       17.4                             O172900200366 
60.        138.       77.        8.8                              O172900200367 
60.        165.       227.       15.8                             O172900200368 
60.        220.       27.        5.6                              O172900200369 
60.        256.       26.        5.2                              O172900200370 
60.        268.       81.        9.3                              O172900200371 
60.        285.       95.        10.0                             O172900200372 
60.        320.       302.       17.6                             O172900200373 
60.        339.       10.        3.6                              O172900200374 
60.        366.       316.       19.3                             O172900200375 
60.        403.       61.        6.1                              O172900200376 
60.        447.       86.        9.6                              O172900200377 
60.        482.       67.        8.5                              O172900200378 
60.        510.       9.         3.2                              O172900200379 
60.        548.       237.       15.6                             O172900200380 
60.        571.       43.        6.8                              O172900200381 
60.        589.       26.        5.3                              O172900200382 
60.        645.       65.        8.3                              O172900200383 
60.        706.       562.       24.0                             O172900200384 
60.        738.       267.       16.4                             O172900200385 
60.        812.       401.       20.2                             O172900200386 
60.        831.       10.        3.5                              O172900200387 
60.        860.       16.        4.2                              O172900200388 
60.        880.       159.       12.8                             O172900200389 
60.        918.       25.        5.3                              O172900200390 
60.        959.       34.        6.1                              O172900200391 
60.        984.       977.       31.3                             O172900200392 
60.        1025.      44.        6.8                              O172900200393 
60.        1044.      66.        8.5                              O172900200394 
60.        1128.      83.        9.3                              O172900200395 
60.        1147.      33.        5.9                              O172900200396 
60.        1240.      23.        4.9                              O172900200397 
60.        1287.      13.        3.8                              O172900200398 
60.        1503.      36.        6.2                              O172900200399 
90.        0.         8.         3.0                              O172900200400 
90.        108.       141.       12.1                             O172900200401 
90.        138.       35.        6.1                              O172900200402 
90.        165.       98.        10.2                             O172900200403 
90.        220.       35.        6.5                              O172900200404 
90.        256.       10.        3.3                              O172900200405 
90.        268.       55.        7.7                              O172900200406 
90.        285.       46.        7.1                              O172900200407 
90.        320.       181.       13.7                             O172900200408 
90.        339.       43.        6.8                              O172900200409 
90.        366.       137.       11.9                             O172900200410 
90.        403.       20.        4.8                              O172900200411 
90.        447.       57.        7.3                              O172900200412 
90.        482.       27.        5.7                              O172900200413 
90.        510.       20.        4.7                              O172900200414 
90.        548.       114.       11.0                             O172900200415 
90.        571.       30.        5.7                              O172900200416 
90.        589.       16.        4.2                              O172900200417 
90.        645.       119.       11.2                             O172900200418 
90.        706.       406.       20.6                             O172900200419 
90.        738.       193.       14.0                             O172900200420 
90.        812.       258.       16.2                             O172900200421 
90.        831.       10.        3.5                              O172900200422 
90.        860.       21.        4.6                              O172900200423 
90.        880.       102.       10.3                             O172900200424 
90.        918.       27.        5.6                              O172900200425 
90.        959.       33.        6.0                              O172900200426 
90.        984.       580.       24.1                             O172900200427 
90.        1025.      28.        5.3                              O172900200428 
90.        1044.      55.        7.7                              O172900200429 
90.        1128.      85.        9.4                              O172900200430 
90.        1147.      17.        4.5                              O172900200431 
90.        1240.      29.        5.8                              O172900200432 
90.        1287.      12.        3.7                              O172900200433 
125.       0.         2.         1.5                              O172900200434 
125.       108.       60.        8.1                              O172900200435 
125.       138.       20.        4.9                              O172900200436 
125.       165.       36.        6.3                              O172900200437 
125.       220.       19.        4.7                              O172900200438 
125.       256.       6.         2.6                              O172900200439 
125.       268.       20.        4.6                              O172900200440 
125.       285.       20.        4.7                              O172900200441 
125.       320.       56.        7.7                              O172900200442 
125.       339.       36.        6.4                              O172900200443 
125.       366.       53.        7.6                              O172900200444 
125.       403.       11.        3.6                              O172900200445 
125.       447.       19.        4.4                              O172900200446 
125.       482.       12.        3.7                              O172900200447 
125.       510.       15.        4.1                              O172900200448 
125.       548.       44.        6.8                              O172900200449 
125.       571.       9.         3.1                              O172900200450 
125.       589.       19.        4.7                              O172900200451 
125.       611.       7.         2.8                              O172900200452 
125.       645.       71.        8.7                              O172900200453 
125.       706.       185.       14.1                             O172900200454 
125.       738.       103.       10.3                             O172900200455 
125.       812.       132.       11.6                             O172900200456 
125.       831.       14.        4.0                              O172900200457 
125.       860.       13.        3.8                              O172900200458 
125.       880.       57.        7.4                              O172900200459 
125.       918.       13.        3.6                              O172900200460 
125.       959.       18.        4.3                              O172900200461 
125.       984.       200.       14.2                             O172900200462 
125.       1025.      16.        4.2                              O172900200463 
125.       1044.      28.        5.3                              O172900200464 
125.       1128.      44.        6.9                              O172900200465 
125.       1147.      13.        3.8                              O172900200466 
125.       1240.      12.        3.6                              O172900200467 
125.       1287.      7.         2.8                              O172900200468 
125.       1503.      10.        3.3                              O172900200469 
ENDDATA            437          0                                 O172900200470 
ENDSUBENT          469          0                                 O172900299999 
SUBENT        O1729003   20120614                             O048O172900300001 
BIB                  8         16                                 O172900300002 
REACTION   (60-ND-148(D,P)60-ND-149,PAR,DA)                       O172900300003 
MONITOR    (60-ND-148(D,EL)60-ND-148,,DA,,RTH)                    O172900300004 
           The absolute cross sections were determined by         O172900300005 
           normalisation to the cross section for elastic deuteronO172900300006 
           scattering.                                            O172900300007 
ERR-ANALYS (DATA-ERR) The absolute cross section values (includingO172900300008 
           statistical error) are not known to better than +-20%  O172900300009 
           due to uncertainties in normalisation procedure.       O172900300010 
COMMENT    *By authors*.For 148Nd(d,p) reaction only the 60, 90   O172900300011 
           and 125 degree were measured.                          O172900300012 
INC-SOURCE *EN-RSL-FW*.The overall energy resolution was about    O172900300013 
            2-3 keV (FWHM) in detection of the outgoing protons.  O172900300014 
PART-DET   (P)                                                    O172900300015 
STATUS     (TABLE) Table 1 from APP/B,39,695,2008                 O172900300016 
HISTORY    (20120614A) SD: Units in col. E-LVL were changed       O172900300017 
            (MEV -> KEV). MONITOR was added.                      O172900300018 
ENDBIB              16          0                                 O172900300019 
COMMON               2          3                                 O172900300020 
EN-RSL-FW  DATA-ERR                                               O172900300021 
KEV        PER-CENT                                               O172900300022 
3.            20.                                                 O172900300023 
ENDCOMMON            3          0                                 O172900300024 
DATA                 3        138                                 O172900300025 
ANG-CM     E-LVL      DATA-CM                                     O172900300026 
ADEG       KEV        MU-B/SR                                     O172900300027 
60.        0.         26.                                         O172900300028 
60.        108.       1115.                                       O172900300029 
60.        138.       159.                                        O172900300030 
60.        166.       78.                                         O172900300031 
60.        221.       155.                                        O172900300032 
60.        282.       550.                                        O172900300033 
60.        318.       176.                                        O172900300034 
60.        341.       98.                                         O172900300035 
60.        366.       1153.                                       O172900300036 
60.        407.       75.                                         O172900300037 
60.        459.       39.                                         O172900300038 
60.        483.       7.                                          O172900300039 
60.        521.       14.                                         O172900300040 
60.        594.       27.                                         O172900300041 
60.        709.       18.                                         O172900300042 
60.        745.       49.                                         O172900300043 
60.        807.       240.                                        O172900300044 
60.        830.       394.                                        O172900300045 
60.        887.       200.                                        O172900300046 
60.        916.       303.                                        O172900300047 
60.        957.       156.                                        O172900300048 
60.        992.       33.                                         O172900300049 
60.        1029.      172.                                        O172900300050 
60.        1064.      72.                                         O172900300051 
60.        1086.      226.                                        O172900300052 
60.        1181.      507.                                        O172900300053 
60.        1248.      227.                                        O172900300054 
