ENTRY            O2312   20201023                             O081O2312  0    1 
SUBENT        O2312001   20201023                             O081O2312  1    1 
BIB                 13         31                                 O2312  1    2 
TITLE      Measurement of proton inelastic scattering cross       O2312  1    3 
           sections on fluorine.                                  O2312  1    4 
AUTHOR     (M.Chiari,A.Caciolli,G.Calzolai,A.Climent-Font,        O2312  1    5 
           F.Lucarelli,S.Nava)                                    O2312  1    6 
REFERENCE  (J,NIM/B,384,37,2016)                                  O2312  1    7 
REL-REF    (I,O1408001,A.Caciolli+,J,NIM/B,249,98,2006)           O2312  1    8 
INSTITUTE  (2ITYFIR,2ITYPAD,2SPNAUT)                              O2312  1    9 
FACILITY   (VDGT,2SPNAUT) The HVEE 5 MV Tandetron accelerator     O2312  1   10 
SAMPLE     A thin LiF film, about 50 mug/cm**2,evaporated on a    O2312  1   11 
           self-supporting C target, about 30 mug/cm**2, and      O2312  1   12 
           further coated with a thin Au layer, about 20 mug/cm**2O2312  1   13 
           for beam dose normalization purposes.                  O2312  1   14 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA)                         O2312  1   15 
DETECTOR   (SIBAR)  silicon surface barrier detector (12 keV FWHM O2312  1   16 
            energy resolution) positioned at 150. degr.           O2312  1   17 
METHOD     (BCINT)                                                O2312  1   18 
ERR-ANALYS (ERR-T,6.,10.) The uncertainty in the inelastic        O2312  1   19 
            scattering cross sections                             O2312  1   20 
           (ERR-S) Statistical uncertainty                        O2312  1   21 
           (ERR-2) The uncertainties in the proton beam energy    O2312  1   22 
           and in the particle detector scattering angle.         O2312  1   23 
           (ERR-3) The systematic error in determining the        O2312  1   24 
           the area density of gold/the area density of fluorine  O2312  1   25 
           atomic ratio.                                          O2312  1   26 
STATUS     (TABLE) Data received from M.Chiari via NDS in         O2312  1   27 
           R33 format                                             O2312  1   28 
HISTORY    (20161011C) SB                                         O2312  1   29 
           (20190305U) SD: Free text in FACILITY updated.         O2312  1   30 
           (20201023A) SD: ERR-ANALYS updated according to        O2312  1   31 
           presentation uncertainties in IBANDL. Subents 002-006  O2312  1   32 
           were merged.                                           O2312  1   33 
ENDBIB              31          0                                 O2312  1   34 
COMMON               3          3                                 O2312  1   35 
ANG        ERR-2      ERR-3                                       O2312  1   36 
ADEG       PER-CENT   PER-CENT                                    O2312  1   37 
  150.       1.         1.                                        O2312  1   38 
ENDCOMMON            3          0                                 O2312  1   39 
ENDSUBENT           38          0                                 O2312  199999 
SUBENT        O2312002   20201023                             O081O2312  2    1 
BIB                  2          3                                 O2312  2    2 
REACTION   (9-F-19(P,INL)9-F-19,PAR,DA)                           O2312  2    3 
HISTORY    (20201023A) SD: DATA-ERR -> ERR-S. Data from Subents   O2312  2    4 
           003-006 added.                                         O2312  2    5 
ENDBIB               3          0                                 O2312  2    6 
NOCOMMON             0          0                                 O2312  2    7 
DATA                 4        782                                 O2312  2    8 
      1346.    5903.50      2.251      0.187                      O2312  2  416 
      1346.    5928.89      2.152      0.149                      O2312  2  417 
      1346.    5954.27      1.934      0.155                      O2312  2  418 
      1346.    5979.66      1.485      0.106                      O2312  2  419 
      1346.    6005.05      1.574      0.132                      O2312  2  420 
      1346.    6030.43      1.795      0.139                      O2312  2  421 
      1346.    6055.82      1.570      0.118                      O2312  2  422 
      1346.    6081.21      1.788      0.141                      O2312  2  423 
      1346.    6106.60      1.653      0.140                      O2312  2  424 
      1346.    6131.98      1.846      0.127                      O2312  2  425 
      1346.    6157.37      2.054      0.146                      O2312  2  426 
      1346.    6182.76      1.519      0.136                      O2312  2  427 
      1346.    6208.14      1.291      0.099                      O2312  2  428 
      1346.    6233.53      1.278      0.107                      O2312  2  429 
      1346.    6258.92      1.328      0.102                      O2312  2  430 
      1346.    6284.31      1.517      0.116                      O2312  2  431 
      1346.    6309.69      1.694      0.141                      O2312  2  432 
      1346.    6335.08      1.680      0.159                      O2312  2  433 
      1346.    6360.47      1.741      0.123                      O2312  2  434 
      1346.    6385.85      1.177      0.102                      O2312  2  435 
      1346.    6411.24      1.150      0.110                      O2312  2  436 
      1346.    6436.63      1.216      0.108                      O2312  2  437 
      1346.    6462.01      1.149      0.109                      O2312  2  438 
      1346.    6487.40      1.154      0.114                      O2312  2  439 
      1346.    6512.79      1.219      0.119                      O2312  2  440 
      1346.    6538.18      1.366      0.124                      O2312  2  441 
      1346.    6563.56      1.416      0.137                      O2312  2  442 
      1346.    6588.95      1.117      0.118                      O2312  2  443 
      1346.    6614.34      1.166      0.133                      O2312  2  444 
      1346.    6639.72      1.239      0.115                      O2312  2  445 
      1346.    6665.11      1.180      0.116                      O2312  2  446 
      1346.    6690.50      1.036      0.130                      O2312  2  447 
      1346.    6715.88      1.056      0.120                      O2312  2  448 
      1346.    6741.27      1.045      0.117                      O2312  2  449 
      1346.    6766.66      0.890      0.111                      O2312  2  450 
      1346.    6792.04      0.953      0.108                      O2312  2  451 
      1346.    6817.43      1.107      0.106                      O2312  2  452 
      1346.    6842.82      0.906      0.105                      O2312  2  453 
      1346.    6868.20      0.663      0.085                      O2312  2  454 
      1346.    6893.59      0.589      0.089                      O2312  2  455 
      1346.    6918.98      0.545      0.085                      O2312  2  456 
      1346.    6944.36      0.463      0.080                      O2312  2  457 
      1346.    6969.75      0.450      0.075                      O2312  2  458 
      1346.    6995.14      0.630      0.089                      O2312  2  459 
      1346.    7020.53      0.823      0.092                      O2312  2  460 
      1346.    7045.91      1.132      0.113                      O2312  2  461 
      1346.    7071.30      0.801      0.110                      O2312  2  462 
      1346.    7096.69      0.581      0.089                      O2312  2  463 
      1346.    7122.07      0.736      0.095                      O2312  2  464 
      1346.    7147.46      0.771      0.108                      O2312  2  465 
      1346.    7172.85      0.645      0.102                      O2312  2  466 
      1459.    3008.69      1.455      0.072                      O2312  2  467 
      1459.    3034.10      0.784      0.065                      O2312  2  468 
      1459.    3059.50      0.622      0.066                      O2312  2  469 
      1459.    3084.90      0.835      0.058                      O2312  2  470 
      1459.    3110.30      0.837      0.062                      O2312  2  471 
      1459.    3135.70      1.123      0.075                      O2312  2  472 
      1459.    3161.10      3.201      0.123                      O2312  2  473 
      1459.    3186.50      5.245      0.158                      O2312  2  474 
      1459.    3211.90      3.527      0.122                      O2312  2  475 
      1459.    3237.30      2.841      0.113                      O2312  2  476 
      1459.    3262.70      2.604      0.106                      O2312  2  477 
      1459.    3288.10      2.870      0.110                      O2312  2  478 
      1459.    3313.50      3.297      0.121                      O2312  2  479 
      1459.    3338.90      4.659      0.137                      O2312  2  480 
      1459.    3364.30      5.178      0.148                      O2312  2  481 
      1459.    3389.70      5.841      0.159                      O2312  2  482 
      1459.    3415.09      6.495      0.176                      O2312  2  483 
      1459.    3440.49      6.706      0.197                      O2312  2  484 
      1459.    3465.89      7.604      0.194                      O2312  2  485 
      1459.    3491.29      8.940      0.259                      O2312  2  486 
      1459.    3516.69      8.173      0.189                      O2312  2  487 
      1459.    3567.48      5.701      0.170                      O2312  2  488 
      1459.    3592.88      5.102      0.141                      O2312  2  489 
      1459.    3618.28      5.096      0.144                      O2312  2  490 
      1459.    3643.67      5.015      0.127                      O2312  2  491 
      1459.    3669.07      4.541      0.133                      O2312  2  492 
      1459.    3694.47      4.295      0.135                      O2312  2  493 
      1459.    3719.86      4.313      0.128                      O2312  2  494 
      1459.    3745.26      4.539      0.134                      O2312  2  495 
      1459.    3770.66      4.691      0.148                      O2312  2  496 
      1459.    3796.05      4.410      0.145                      O2312  2  497 
      1459.    3821.45      3.977      0.120                      O2312  2  498 
      1459.    3846.84      3.661      0.123                      O2312  2  499 
      1459.    3872.24      3.479      0.162                      O2312  2  500 
      1459.    3897.63      3.741      0.188                      O2312  2  501 
      1459.    3923.03      2.808      0.217                      O2312  2  502 
      1459.    3968.70      1.819      0.452                      O2312  2  503 
      1459.    3973.82      1.588      0.455                      O2312  2  504 
      1459.    3999.21      1.436      0.453                      O2312  2  505 
      1459.    4024.61      0.359      0.449                      O2312  2  506 
      1459.    4050.00      1.368      0.453                      O2312  2  507 
      1459.    4075.40      1.055      0.450                      O2312  2  508 
      1459.    4100.79      1.104      0.149                      O2312  2  509 
      1459.    4126.19      0.872      0.097                      O2312  2  510 
      1459.    4151.58      0.908      0.054                      O2312  2  511 
      1459.    4176.97      1.077      0.075                      O2312  2  512 
      1459.    4202.37      1.161      0.073                      O2312  2  513 
      1459.    4227.76      1.307      0.067                      O2312  2  514 
      1459.    4253.15      1.159      0.073                      O2312  2  515 
      1459.    4278.55      1.352      0.072                      O2312  2  516 
      1459.    4303.94      1.692      0.076                      O2312  2  517 
      1459.    4329.33      2.247      0.102                      O2312  2  518 
      1459.    4354.73      2.510      0.117                      O2312  2  519 
      1459.    4380.12      2.215      0.108                      O2312  2  520 
      1459.    4405.51      2.628      0.086                      O2312  2  521 
      1459.    4430.90      2.887      0.098                      O2312  2  522 
      1459.    4456.30      2.111      0.091                      O2312  2  523 
      1459.    4481.69      1.875      0.133                      O2312  2  524 
      1459.    4507.08      1.500      0.147                      O2312  2  525 
      1459.    4532.47      1.726      0.156                      O2312  2  526 
      1459.    4557.86      2.091      0.153                      O2312  2  527 
      1459.    4583.26      2.269      0.159                      O2312  2  528 
      1459.    4608.65      1.638      0.152                      O2312  2  529 
      1459.    4634.04      1.373      0.166                      O2312  2  530 
      1459.    4659.43      0.940      0.078                      O2312  2  531 
      1459.    4684.82      0.922      0.066                      O2312  2  532 
      1459.    4710.21      1.250      0.066                      O2312  2  533 
      1459.    4735.60      1.595      0.073                      O2312  2  534 
      1459.    4760.99      1.292      0.081                      O2312  2  535 
      1459.    4786.39      1.501      0.072                      O2312  2  536 
      1459.    4811.78      1.984      0.083                      O2312  2  537 
      1459.    4837.17      2.266      0.077                      O2312  2  538 
      1459.    4862.56      2.688      0.102                      O2312  2  539 
      1459.    4887.95      3.042      0.128                      O2312  2  540 
      1459.    4913.34      3.599      0.114                      O2312  2  541 
      1459.    4938.73      4.841      0.135                      O2312  2  542 
      1459.    4964.12      1.963      0.093                      O2312  2  543 
      1459.    4989.51      2.476      0.101                      O2312  2  544 
      1459.    5014.90      2.975      0.108                      O2312  2  545 
      1459.    5040.29      3.321      0.105                      O2312  2  546 
      1459.    5065.68      3.453      0.135                      O2312  2  547 
      1459.    5091.07      3.508      0.123                      O2312  2  548 
      1459.    5116.46      3.431      0.115                      O2312  2  549 
      1459.    5141.85      3.031      0.132                      O2312  2  550 
      1459.    5167.24      2.484      0.094                      O2312  2  551 
      1459.    5192.62      2.261      0.088                      O2312  2  552 
      1459.    5218.01      2.546      0.110                      O2312  2  553 
      1459.    5243.40      2.880      0.125                      O2312  2  554 
      1459.    5268.79      3.202      0.127                      O2312  2  555 
      1459.    5294.18      3.522      0.132                      O2312  2  556 
      1459.    5319.57      3.969      0.142                      O2312  2  557 
      1459.    5344.96      4.471      0.147                      O2312  2  558 
      1459.    5370.35      4.952      0.138                      O2312  2  559 
      1459.    5395.74      5.000      0.157                      O2312  2  560 
      1459.    5421.13      4.955      0.174                      O2312  2  561 
      1459.    5446.51      5.151      0.386                      O2312  2  562 
      1459.    5471.90      4.677      0.448                      O2312  2  563 
      1459.    5497.29      4.113      0.438                      O2312  2  564 
      1459.    5522.68      1.612      0.407                      O2312  2  565 
      1459.    5548.07      1.949      0.423                      O2312  2  566 
      1459.    5573.46      1.361      0.409                      O2312  2  567 
      1459.    5598.84      1.982      0.436                      O2312  2  568 
      1459.    5624.23      1.256      0.425                      O2312  2  569 
      1459.    5649.62      2.492      0.439                      O2312  2  570 
      1459.    5675.01      2.267      0.169                      O2312  2  571 
      1459.    5700.40      2.329      0.151                      O2312  2  572 
      1459.    5725.78      2.380      0.139                      O2312  2  573 
      1459.    5776.56      1.294      0.093                      O2312  2  574 
      1459.    5801.95      1.419      0.117                      O2312  2  575 
      1459.    5827.33      1.661      0.134                      O2312  2  576 
      1459.    5852.72      1.728      0.142                      O2312  2  577 
      1459.    5878.11      1.427      0.106                      O2312  2  578 
      1459.    5903.50      2.101      0.182                      O2312  2  579 
      1459.    5928.89      2.080      0.148                      O2312  2  580 
      1459.    5954.27      2.222      0.169                      O2312  2  581 
      1459.    5979.66      2.455      0.139                      O2312  2  582 
      1459.    6005.05      2.087      0.156                      O2312  2  583 
      1459.    6030.43      2.050      0.149                      O2312  2  584 
      1459.    6055.82      1.628      0.119                      O2312  2  585 
      1459.    6081.21      1.666      0.135                      O2312  2  586 
      1459.    6106.60      1.061      0.114                      O2312  2  587 
      1459.    6131.98      1.446      0.115                      O2312  2  588 
      1459.    6157.37      0.876      0.100                      O2312  2  589 
      1459.    6182.76      0.905      0.110                      O2312  2  590 
      1459.    6208.14      1.013      0.087                      O2312  2  591 
      1459.    6233.53      1.354      0.110                      O2312  2  592 
      1459.    6258.92      1.733      0.116                      O2312  2  593 
      1459.    6284.31      1.706      0.125                      O2312  2  594 
      1459.    6309.69      2.346      0.164                      O2312  2  595 
      1459.    6335.08      2.157      0.175                      O2312  2  596 
      1459.    6360.47      1.924      0.129                      O2312  2  597 
      1459.    6385.85      1.573      0.115                      O2312  2  598 
      1459.    6411.24      1.828      0.130                      O2312  2  599 
      1459.    6436.63      1.517      0.118                      O2312  2  600 
      1459.    6462.01      1.611      0.127                      O2312  2  601 
      1459.    6487.40      1.963      0.142                      O2312  2  602 
      1459.    6512.79      2.147      0.146                      O2312  2  603 
      1459.    6538.18      2.489      0.165                      O2312  2  604 
      1459.    6563.56      2.552      0.177                      O2312  2  605 
      1459.    6588.95      2.440      0.165                      O2312  2  606 
      1459.    6614.34      2.166      0.170                      O2312  2  607 
      1459.    6639.72      2.171      0.146                      O2312  2  608 
      1459.    6665.11      1.993      0.145                      O2312  2  609 
      1459.    6690.50      1.997      0.175                      O2312  2  610 
      1459.    6715.88      1.665      0.142                      O2312  2  611 
      1459.    6741.27      1.775      0.149                      O2312  2  612 
      1459.    6766.66      1.416      0.140                      O2312  2  613 
      1459.    6792.04      1.158      0.116                      O2312  2  614 
      1459.    6817.43      0.929      0.099                      O2312  2  615 
      1459.    6842.82      0.892      0.098                      O2312  2  616 
      1459.    6868.20      0.849      0.091                      O2312  2  617 
      1459.    6893.59      0.882      0.102                      O2312  2  618 
      1459.    6918.98      0.867      0.100                      O2312  2  619 
      1459.    6944.36      1.029      0.103                      O2312  2  620 
      1459.    6969.75      0.792      0.095                      O2312  2  621 
      1459.    6995.14      1.103      0.115                      O2312  2  622 
      1459.    7020.53      1.295      0.114                      O2312  2  623 
      1459.    7045.91      1.488      0.126                      O2312  2  624 
      1459.    7071.30      1.850      0.164                      O2312  2  625 
      1459.    7096.69      2.167      0.175                      O2312  2  626 
      1459.    7122.07      2.033      0.154                      O2312  2  627 
      1459.    7147.46      2.304      0.190                      O2312  2  628 
      1459.    7172.85      2.093      0.173                      O2312  2  629 
      1554.    3008.69      1.248      0.070                      O2312  2  630 
      1554.    3034.10      1.491      0.087                      O2312  2  631 
      1554.    3059.50      1.652      0.099                      O2312  2  632 
      1554.    3084.90      2.063      0.088                      O2312  2  633 
      1554.    3110.30      3.061      0.114                      O2312  2  634 
      1554.    3135.70      4.347      0.143                      O2312  2  635 
      1554.    3161.10      2.608      0.112                      O2312  2  636 
      1554.    3186.50      2.311      0.106                      O2312  2  637 
      1554.    3211.90      2.257      0.100                      O2312  2  638 
      1554.    3237.30      2.103      0.099                      O2312  2  639 
      1554.    3262.70      2.674      0.108                      O2312  2  640 
      1554.    3288.10      3.562      0.122                      O2312  2  641 
      1554.    3313.50      4.645      0.143                      O2312  2  642 
      1554.    3338.90      5.720      0.153                      O2312  2  643 
      1554.    3364.30      5.893      0.159                      O2312  2  644 
      1554.    3389.70      5.024      0.147                      O2312  2  645 
      1554.    3415.09      4.400      0.144                      O2312  2  646 
      1554.    3440.49      4.012      0.130                      O2312  2  647 
      1554.    3465.89      3.702      0.125                      O2312  2  648 
      1554.    3491.29      3.675      0.127                      O2312  2  649 
      1554.    3516.69      3.699      0.134                      O2312  2  650 
      1554.    3567.48      3.644      0.135                      O2312  2  651 
      1554.    3592.88      4.063      0.126                      O2312  2  652 
      1554.    3618.28      4.110      0.129                      O2312  2  653 
      1554.    3643.67      3.943      0.112                      O2312  2  654 
      1554.    3669.07      4.155      0.130                      O2312  2  655 
      1554.    3694.47      4.383      0.139                      O2312  2  656 
      1554.    3719.86      4.360      0.131                      O2312  2  657 
      1554.    3745.26      4.304      0.132                      O2312  2  658 
      1554.    3770.66      4.581      0.147                      O2312  2  659 
      1554.    3796.05      4.586      0.149                      O2312  2  660 
      1554.    3821.45      4.824      0.138                      O2312  2  661 
      1554.    3846.84      4.524      0.160                      O2312  2  662 
      1554.    3872.24      4.345      0.213                      O2312  2  663 
      1554.    3897.63      4.671      0.218                      O2312  2  664 
      1554.    3923.03      4.253      0.159                      O2312  2  665 
      1554.    3968.70      4.004      0.149                      O2312  2  666 
      1554.    3973.82      4.284      0.208                      O2312  2  667 
      1554.    3999.21      4.685      0.280                      O2312  2  668 
      1554.    4024.61      6.321      0.422                      O2312  2  669 
      1554.    4050.00      8.266      0.393                      O2312  2  670 
      1554.    4075.40      6.973      0.246                      O2312  2  671 
      1554.    4100.79      6.163      0.552                      O2312  2  672 
      1554.    4126.19      6.361      0.499                      O2312  2  673 
      1554.    4151.58      5.433      0.121                      O2312  2  674 
      1554.    4176.97      5.396      0.149                      O2312  2  675 
      1554.    4202.37      5.677      0.153                      O2312  2  676 
      1554.    4227.76      5.820      0.132                      O2312  2  677 
      1554.    4253.15      6.327      0.217                      O2312  2  678 
      1554.    4278.55      7.328      0.355                      O2312  2  679 
      1554.    4303.94      9.111      0.361                      O2312  2  680 
      1554.    4329.33      8.479      0.399                      O2312  2  681 
      1554.    4354.73      8.602      0.422                      O2312  2  682 
      1554.    4380.12      7.210      0.374                      O2312  2  683 
      1554.    4405.51      7.162      0.345                      O2312  2  684 
      1554.    4430.90      7.460      0.351                      O2312  2  685 
      1554.    4456.30      7.436      0.300                      O2312  2  686 
      1554.    4481.69      7.786      0.214                      O2312  2  687 
      1554.    4507.08      8.226      0.189                      O2312  2  688 
      1554.    4532.47      9.280      0.201                      O2312  2  689 
      1554.    4557.86     10.399      0.205                      O2312  2  690 
      1554.    4583.26     10.864      0.218                      O2312  2  691 
      1554.    4608.65     10.509      0.199                      O2312  2  692 
      1554.    4634.04      9.847      0.199                      O2312  2  693 
      1554.    4659.43      9.787      0.204                      O2312  2  694 
      1554.    4684.82     10.131      0.213                      O2312  2  695 
      1554.    4710.21      7.990      0.172                      O2312  2  696 
      1554.    4735.60      5.753      0.144                      O2312  2  697 
      1554.    4760.99      4.465      0.153                      O2312  2  698 
      1554.    4786.39      4.366      0.157                      O2312  2  699 
      1554.    4811.78      4.115      0.180                      O2312  2  700 
      1554.    4837.17      4.085      0.175                      O2312  2  701 
      1554.    4862.56      3.914      0.170                      O2312  2  702 
      1554.    4887.95      3.796      0.170                      O2312  2  703 
      1554.    4913.34      3.805      0.171                      O2312  2  704 
      1554.    4938.73      4.014      0.191                      O2312  2  705 
      1554.    4964.12      5.300      0.159                      O2312  2  706 
      1554.    4989.51      6.386      0.164                      O2312  2  707 
      1554.    5014.90      7.423      0.176                      O2312  2  708 
      1554.    5040.29      7.751      0.167                      O2312  2  709 
      1554.    5065.68      8.263      0.142                      O2312  2  710 
      1554.    5091.07      7.825      0.187                      O2312  2  711 
      1554.    5116.46      7.300      0.173                      O2312  2  712 
      1554.    5141.85      6.177      0.190                      O2312  2  713 
      1554.    5167.24      5.445      0.142                      O2312  2  714 
      1554.    5192.62      5.184      0.137                      O2312  2  715 
      1554.    5218.01      5.611      0.161                      O2312  2  716 
      1554.    5243.40      5.838      0.181                      O2312  2  717 
      1554.    5268.79      5.982      0.178                      O2312  2  718 
      1554.    5294.18      6.991      0.194                      O2312  2  719 
      1554.    5319.57      7.616      0.204                      O2312  2  720 
      1554.    5344.96      8.518      0.212                      O2312  2  721 
      1554.    5370.35      8.390      0.189                      O2312  2  722 
      1554.    5395.74      8.274      0.201                      O2312  2  723 
      1554.    5421.13      7.836      0.186                      O2312  2  724 
      1554.    5446.51      7.593      0.256                      O2312  2  725 
      1554.    5471.90      7.632      0.265                      O2312  2  726 
      1554.    5497.29      6.902      0.237                      O2312  2  727 
      1554.    5522.68      6.453      0.295                      O2312  2  728 
      1554.    5548.07      6.262      0.217                      O2312  2  729 
      1554.    5573.46      6.219      0.245                      O2312  2  730 
      1554.    5598.84      6.416      0.217                      O2312  2  731 
      1554.    5624.23      6.712      0.223                      O2312  2  732 
      1554.    5649.62      8.622      0.314                      O2312  2  733 
      1554.    5675.01      7.797      0.263                      O2312  2  734 
      1554.    5700.40      7.758      0.277                      O2312  2  735 
      1554.    5725.78      7.911      0.256                      O2312  2  736 
      1554.    5776.56      6.258      0.216                      O2312  2  737 
      1554.    5801.95      5.856      0.366                      O2312  2  738 
      1554.    5827.33      4.974      0.506                      O2312  2  739 
      1554.    5852.72      6.306      0.516                      O2312  2  740 
      1554.    5878.11      5.907      0.529                      O2312  2  741 
      1554.    5903.50      5.543      0.523                      O2312  2  742 
      1554.    5928.89      5.494      0.529                      O2312  2  743 
      1554.    5954.27      5.801      0.531                      O2312  2  744 
      1554.    5979.66      4.727      0.521                      O2312  2  745 
      1554.    6005.05      4.085      0.515                      O2312  2  746 
      1554.    6030.43      2.773      0.259                      O2312  2  747 
      1554.    6055.82      2.418      0.174                      O2312  2  748 
      1554.    6081.21      2.832      0.184                      O2312  2  749 
      1554.    6106.60      3.298      0.199                      O2312  2  750 
      1554.    6131.98      3.259      0.174                      O2312  2  751 
      1554.    6157.37      4.605      0.231                      O2312  2  752 
      1554.    6182.76      4.300      0.235                      O2312  2  753 
      1554.    6208.14      4.251      0.192                      O2312  2  754 
      1554.    6233.53      3.560      0.186                      O2312  2  755 
      1554.    6258.92      4.436      0.198                      O2312  2  756 
      1554.    6284.31      5.422      0.242                      O2312  2  757 
      1554.    6309.69      6.208      0.288                      O2312  2  758 
      1554.    6335.08      5.108      0.280                      O2312  2  759 
      1554.    6360.47      4.792      0.217                      O2312  2  760 
      1554.    6385.85      4.525      0.207                      O2312  2  761 
      1554.    6411.24      4.684      0.226                      O2312  2  762 
      1554.    6436.63      4.693      0.224                      O2312  2  763 
      1554.    6462.01      5.325      0.247                      O2312  2  764 
      1554.    6487.40      5.987      0.274                      O2312  2  765 
      1554.    6512.79      5.868      0.259                      O2312  2  766 
      1554.    6538.18      4.792      0.241                      O2312  2  767 
      1554.    6563.56      4.058      0.229                      O2312  2  768 
      1554.    6588.95      3.390      0.200                      O2312  2  769 
      1554.    6614.34      3.163      0.211                      O2312  2  770 
      1554.    6639.72      2.518      0.161                      O2312  2  771 
      1554.    6665.11      2.185      0.157                      O2312  2  772 
      1554.    6690.50      2.503      0.205                      O2312  2  773 
      1554.    6715.88      2.585      0.179                      O2312  2  774 
      1554.    6741.27      3.145      0.200                      O2312  2  775 
      1554.    6766.66      2.805      0.193                      O2312  2  776 
      1554.    6792.04      3.066      0.193                      O2312  2  777 
      1554.    6817.43      2.709      0.171                      O2312  2  778 
      1554.    6842.82      2.495      0.168                      O2312  2  779 
      1554.    6868.20      2.064      0.145                      O2312  2  780 
      1554.    6893.59      2.431      0.172                      O2312  2  781 
      1554.    6918.98      2.398      0.166                      O2312  2  782 
      1554.    6944.36      2.374      0.164                      O2312  2  783 
      1554.    6969.75      2.110      0.156                      O2312  2  784 
      1554.    6995.14      2.211      0.167                      O2312  2  785 
      1554.    7020.53      2.467      0.161                      O2312  2  786 
      1554.    7045.91      3.166      0.197                      O2312  2  787 
      1554.    7071.30      3.008      0.216                      O2312  2  788 
      1554.    7096.69      3.153      0.218                      O2312  2  789 
      1554.    7122.07      2.555      0.177                      O2312  2  790 
      1554.    7147.46      2.771      0.214                      O2312  2  791 
      1554.    7172.85      2.543      0.192                      O2312  2  792 
ENDDATA            784          0                                 O2312  2  793 
ENDSUBENT          792          0                                 O2312  299999 
NOSUBENT      O2312003   20201023                             O081O2312  3    1 
NOSUBENT      O2312004   20201023                             O081O2312  4    1 
NOSUBENT      O2312005   20201023                             O081O2312  5    1 
NOSUBENT      O2312006   20201023                             O081O2312  6    1 
ENDENTRY             6          0                                 O231299999999 
