ENTRY            O2230   20150713                             O057O223000000001 
SUBENT        O2230001   20150713                             O057O223000100001 
BIB                 11         30                                 O223000100002 
TITLE      Definition of a standard neutron field with the        O223000100003 
            7Li(p,n)7Be reaction                                  O223000100004 
AUTHOR     (C.Lederer, F.Kaeppeler, M.Mosconi, R.Nolte, M.Heil,   O223000100005 
            R.Reifarth, S.Schmidt, I.Dillmann, U.Giesen,          O223000100006 
            A.Mengoni, A.Wallner)                                 O223000100007 
INSTITUTE  (2AUSVIE,2GERKFK,2GERPTB,2GERGSI,2GERFRK,2GERJLU,      O223000100008 
            3ZZZIAE)                                              O223000100009 
REFERENCE  (J,PR/C,85,055809,2012)                                O223000100010 
FACILITY   (VDG,2GERPTB) 3.75 MV Van de Graaff accelerator        O223000100011 
METHOD     (TOF)  For neutron spectrum determination              O223000100012 
DETECTOR   (GLASD)  6Li-glass scintillator (38.9 mm in diam.,     O223000100013 
            2.85 mm in thick, density of 2.405 g/cm3) placed      O223000100014 
            719 mm or 369 mm from the target.                     O223000100015 
SAMPLE     Metallic Li layer (25 mm in diam.) on Ta backing       O223000100016 
            (0.5 mm thick).                                       O223000100017 
           The target thickness (10 um, 564 ug/cm2) is enough     O223000100018 
            thin to slow all protons down below the threshold     O223000100019 
            of the 7Li(p,n)7Be reaction (1881 keV).               O223000100020 
           Efficiency was essentially determined by 6Li(n,a)3H    O223000100021 
            cross section.                                        O223000100022 
ERR-ANALYS (ERR-S) Statistical uncertainty                        O223000100023 
           (ERR-SYS) Systematic uncertainty (2.9%) due to         O223000100024 
            - simulated detection efficiency including            O223000100025 
              contribution by 6Li(n,a)3H cross section            O223000100026 
            - scaling factors to take into account solid angle of O223000100027 
               each detection angle                               O223000100028 
STATUS     (TABLE) Data received from Claudia Lederer             O223000100029 
HISTORY    (20120213C) SB                                         O223000100030 
           (20120723R) On. Data received from Claudia Lederer     O223000100031 
           (20150713R) On. 002 updated, 003 added.                O223000100032 
ENDBIB              30          0                                 O223000100033 
COMMON               3          3                                 O223000100034 
EN         EN-RSL     ERR-SYS                                     O223000100035 
KEV        KEV        PER-CENT                                    O223000100036 
 1912.      1.2        2.9                                        O223000100037 
ENDCOMMON            3          0                                 O223000100038 
ENDSUBENT           37          0                                 O223000199999 
SUBENT        O2230002   20150713                             O057O223000200001 
BIB                  2          4                                 O223000200002 
REACTION   (3-LI-7(P,N)4-BE-7,,MLT/DE,,TT/NPD)                    O223000200003 
           Summation of all values multiplied by the energy bin   O223000200004 
            width is normalized to 1.                             O223000200005 
HISTORY    (20150713A) On. REACTION and numerical data updated.   O223000200006 
ENDBIB               4          0                                 O223000200007 
NOCOMMON             0          0                                 O223000200008 
DATA                 4        124                                 O223000200009 
  0.         2.5        58.0       59.0        68.5E-06    0.8E-06O223000300085 
  0.         2.5        59.0       60.0        66.6E-06    0.8E-06O223000300086 
  0.         2.5        60.0       61.0        67.1E-06    0.8E-06O223000300087 
  0.         2.5        61.0       62.0        66.5E-06    0.8E-06O223000300088 
  0.         2.5        62.0       63.0        64.9E-06    0.8E-06O223000300089 
  0.         2.5        63.0       64.0        65.2E-06    0.8E-06O223000300090 
  0.         2.5        64.0       65.0        66.4E-06    0.8E-06O223000300091 
  0.         2.5        65.0       66.0        64.1E-06    0.8E-06O223000300092 
  0.         2.5        66.0       67.0        65.5E-06    0.8E-06O223000300093 
  0.         2.5        67.0       68.0        64.0E-06    0.8E-06O223000300094 
  0.         2.5        68.0       69.0        64.2E-06    0.8E-06O223000300095 
  0.         2.5        69.0       70.0        63.5E-06    0.8E-06O223000300096 
  0.         2.5        70.0       71.0        62.8E-06    0.8E-06O223000300097 
  0.         2.5        71.0       72.0        61.4E-06    0.8E-06O223000300098 
  0.         2.5        72.0       73.0        60.9E-06    0.8E-06O223000300099 
  0.         2.5        73.0       74.0        61.0E-06    0.8E-06O223000300100 
  0.         2.5        74.0       75.0        59.5E-06    0.8E-06O223000300101 
  0.         2.5        75.0       76.0        60.0E-06    0.8E-06O223000300102 
  0.         2.5        76.0       77.0        61.6E-06    0.8E-06O223000300103 
  0.         2.5        77.0       78.0        60.2E-06    0.8E-06O223000300104 
  0.         2.5        78.0       79.0        59.4E-06    0.8E-06O223000300105 
  0.         2.5        79.0       80.0        59.3E-06    0.8E-06O223000300106 
  0.         2.5        80.0       81.0        58.3E-06    0.8E-06O223000300107 
  0.         2.5        81.0       82.0        58.4E-06    0.8E-06O223000300108 
  0.         2.5        82.0       83.0        58.5E-06    0.8E-06O223000300109 
  0.         2.5        83.0       84.0        58.8E-06    0.8E-06O223000300110 
  0.         2.5        84.0       85.0        57.0E-06    0.8E-06O223000300111 
  0.         2.5        85.0       86.0        57.3E-06    0.8E-06O223000300112 
  0.         2.5        86.0       87.0        56.9E-06    0.8E-06O223000300113 
  0.         2.5        87.0       88.0        55.6E-06    0.7E-06O223000300114 
  0.         2.5        88.0       89.0        54.7E-06    0.7E-06O223000300115 
  0.         2.5        89.0       90.0        53.3E-06    0.7E-06O223000300116 
  0.         2.5        90.0       91.0        54.8E-06    0.7E-06O223000300117 
  0.         2.5        91.0       92.0        53.9E-06    0.7E-06O223000300118 
  0.         2.5        92.0       93.0        52.8E-06    0.7E-06O223000300119 
  0.         2.5        93.0       94.0        52.1E-06    0.7E-06O223000300120 
  0.         2.5        94.0       95.0        52.3E-06    0.7E-06O223000300121 
  0.         2.5        95.0       96.0        50.7E-06    0.7E-06O223000300122 
  0.         2.5        96.0       97.0        49.3E-06    0.7E-06O223000300123 
  0.         2.5        97.0       98.0        46.1E-06    0.7E-06O223000300124 
  0.         2.5        98.0       99.0        44.9E-06    0.7E-06O223000300125 
  0.         2.5        99.0      100.0        41.2E-06    0.6E-06O223000300126 
  0.         2.5       100.0      101.0        36.1E-06    0.6E-06O223000300127 
  0.         2.5       101.0      102.0        29.9E-06    0.5E-06O223000300128 
  0.         2.5       102.0      103.0        24.8E-06    0.5E-06O223000300129 
  0.         2.5       103.0      104.0        17.6E-06    0.4E-06O223000300130 
  0.         2.5       104.0      105.0        12.7E-06    0.3E-06O223000300131 
  0.         2.5       105.0      106.0         8.6E-06    0.3E-06O223000300132 
  0.         2.5       106.0      107.0         5.4E-06    0.2E-06O223000300133 
  0.         2.5       107.0      108.0         3.0E-06    0.2E-06O223000300134 
  0.         2.5       108.0      109.0         1.4E-06    0.1E-06O223000300135 
  0.         2.5       109.0      110.0         0.7E-06    0.1E-06O223000300136 
  0.         2.5       110.0      111.0         0.3E-06    0.1E-06O223000300137 
  0.         2.5       111.0      112.0         0.1E-06    0.1E-06O223000300138 
  0.         2.5       112.0      113.0         0.0E-06    0.1E-06O223000300139 
  0.         2.5       113.0      114.0         0.0E-06    0.1E-06O223000300140 
  0.         2.5       114.0      115.0         0.0E-06    0.1E-06O223000300141 
  0.         2.5       115.0      116.0         0.1E-06    0.1E-06O223000300142 
  0.         2.5       116.0      117.0         0.0E-06    0.1E-06O223000300143 
  0.         2.5       117.0      118.0         0.0E-06    0.1E-06O223000300144 
  0.         2.5       118.0      119.0         0.0E-06    0.1E-06O223000300145 
  0.         2.5       119.0      120.0         0.0E-06    0.1E-06O223000300146 
  0.         2.5       120.0      121.0         0.0E-06    0.1E-06O223000300147 
  0.         2.5       121.0      122.0         0.0E-06    0.1E-06O223000300148 
  0.         2.5       122.0      123.0         0.0E-06    0.1E-06O223000300149 
  0.         2.5       123.0      124.0         0.0E-06    0.1E-06O223000300150 
  0.         2.5       124.0      125.0         0.0E-06    0.1E-06O223000300151 
  0.         2.5       125.0      126.0         0.0E-06    0.1E-06O223000300152 
  0.         2.5       126.0      127.0         0.0E-06    0.1E-06O223000300153 
  0.         2.5       127.0      128.0         0.0E-06    0.1E-06O223000300154 
  0.         2.5       128.0      129.0         0.0E-06    0.1E-06O223000300155 
  2.5        7.5         0.3        0.5        26.6E-06    0.7E-06O223000300156 
  2.5        7.5         0.5        1.0        47.8E-06    1.3E-06O223000300157 
  2.5        7.5         1.0        1.5        73.3E-06    2.1E-06O223000300158 
  2.5        7.5         1.5        2.0        60.3E-06    4.7E-06O223000300159 
  2.5        7.5         2.0        2.5        73.8E-06    4.3E-06O223000300160 
  2.5        7.5         2.5        3.0       110.3E-06    4.2E-06O223000300161 
  2.5        7.5         3.0        3.5       108.9E-06    4.3E-06O223000300162 
  2.5        7.5         3.5        4.0       116.3E-06    4.3E-06O223000300163 
  2.5        7.5         4.0        4.5       137.4E-06    4.4E-06O223000300164 
  2.5        7.5         4.5        5.0       144.1E-06    4.3E-06O223000300165 
  2.5        7.5         5.0        5.5       151.8E-06    4.3E-06O223000300166 
  2.5        7.5         5.5        6.0       165.3E-06    4.4E-06O223000300167 
  2.5        7.5         6.0        6.5       175.3E-06    4.6E-06O223000300168 
  2.5        7.5         6.5        7.0       182.6E-06    4.6E-06O223000300169 
  2.5        7.5         7.0        7.5       189.1E-06    4.6E-06O223000300170 
  2.5        7.5         7.5        8.0       205.3E-06    4.8E-06O223000300171 
  2.5        7.5         8.0        8.5       208.8E-06    4.8E-06O223000300172 
  2.5        7.5         8.5        9.0       229.7E-06    4.9E-06O223000300173 
  2.5        7.5         9.0        9.5       224.8E-06    4.9E-06O223000300174 
  2.5        7.5         9.5       10.0       248.0E-06    5.0E-06O223000300175 
  2.5        7.5        10.0       11.0       262.1E-06    3.7E-06O223000300176 
  2.5        7.5        11.0       12.0       279.6E-06    3.8E-06O223000300177 
  2.5        7.5        12.0       13.0       305.0E-06    4.0E-06O223000300178 
  2.5        7.5        13.0       14.0       318.7E-06    4.1E-06O223000300179 
  2.5        7.5        14.0       15.0       336.3E-06    4.2E-06O223000300180 
  2.5        7.5        15.0       16.0       355.3E-06    4.4E-06O223000300181 
  2.5        7.5        16.0       17.0       378.4E-06    4.5E-06O223000300182 
  2.5        7.5        17.0       18.0       397.5E-06    4.7E-06O223000300183 
  2.5        7.5        18.0       19.0       421.8E-06    5.0E-06O223000300184 
  2.5        7.5        19.0       20.0       432.4E-06    5.1E-06O223000300185 
  2.5        7.5        20.0       21.0       458.1E-06    5.2E-06O223000300186 
  2.5        7.5        21.0       22.0       482.2E-06    5.4E-06O223000300187 
  2.5        7.5        22.0       23.0       501.1E-06    5.6E-06O223000300188 
  2.5        7.5        23.0       24.0       518.2E-06    5.7E-06O223000300189 
  2.5        7.5        24.0       25.0       551.1E-06    5.9E-06O223000300190 
  2.5        7.5        25.0       26.0       564.3E-06    6.0E-06O223000300191 
  2.5        7.5        26.0       27.0       581.7E-06    6.2E-06O223000300192 
  2.5        7.5        27.0       28.0       591.2E-06    6.5E-06O223000300193 
  2.5        7.5        28.0       29.0       592.5E-06    6.6E-06O223000300194 
  2.5        7.5        29.0       30.0       598.9E-06    6.5E-06O223000300195 
  2.5        7.5        30.0       31.0       607.7E-06    6.5E-06O223000300196 
  2.5        7.5        31.0       32.0       609.7E-06    6.6E-06O223000300197 
  2.5        7.5        32.0       33.0       608.8E-06    6.6E-06O223000300198 
  2.5        7.5        33.0       34.0       617.9E-06    6.7E-06O223000300199 
  2.5        7.5        34.0       35.0       612.4E-06    6.7E-06O223000300200 
  2.5        7.5        35.0       36.0       607.8E-06    6.7E-06O223000300201 
  2.5        7.5        36.0       37.0       607.4E-06    6.8E-06O223000300202 
  2.5        7.5        37.0       38.0       598.1E-06    6.8E-06O223000300203 
  2.5        7.5        38.0       39.0       597.7E-06    6.8E-06O223000300204 
  2.5        7.5        39.0       40.0       594.6E-06    6.8E-06O223000300205 
  2.5        7.5        40.0       41.0       597.0E-06    6.9E-06O223000300206 
  2.5        7.5        41.0       42.0       585.8E-06    6.8E-06O223000300207 
  2.5        7.5        42.0       43.0       581.3E-06    6.8E-06O223000300208 
  2.5        7.5        43.0       44.0       575.7E-06    6.8E-06O223000300209 
