ENTRY            O2351   20200827                             O079O2351  0    1 
SUBENT        O2351001   20200827                             O079O2351  1    1 
BIB                 10         30                                 O2351  1    2 
TITLE      Differential cross-section measurements for deuteron   O2351  1    3 
           elastic scattering on natSi for elastic                O2351  1    4 
           backscattering purposes                                O2351  1    5 
AUTHOR     (E.Ntemou,X.Aslanoglou,M.Axiotis,M.Kokkoris,           O2351  1    6 
           A.Lagoyannis,P.Misaelides,N.Patronis,                  O2351  1    7 
           K.Preketes-Sigalas,P.Tsintari)                         O2351  1    8 
INSTITUTE  (2GRCTUA,2GRCIOA,2GRCATH,2GRCARU)                      O2351  1    9 
REFERENCE  (J,NIM/B,450,24,2019)                                  O2351  1   10 
           #doi:10.1016/j.nimb.2018.02.033                        O2351  1   11 
FACILITY   (VDGT,2GRCATH)                                         O2351  1   12 
SAMPLE     Natural Si target in form of 5*5 mm**2, 75 mm thick    O2351  1   13 
           Si3N4 foil with a ultra thin Au layer on the top       O2351  1   14 
DETECTOR   (SIBAR) 6 detectors positioned at angles 120, 130,     O2351  1   15 
           140, 150, 160, and 170 degrees                         O2351  1   16 
METHOD     (EXTB,SITA) Elastic scattering of deuterons was        O2351  1   17 
           studied on natural Si in the energy range of 1.0-2.2   O2351  1   18 
           MeV. The differential cross sections on Si were        O2351  1   19 
           determined relative to the deuteron scattering cross   O2351  1   20 
           sections on Au, calculated using the Rutherford        O2351  1   21 
           formula. The deuteron energy at the half of the        O2351  1   22 
           target thickness was calculated using the SIMNRA       O2351  1   23 
           code. In order to validate the experimental data,      O2351  1   24 
           scattering spectra were also measured using a          O2351  1   25 
           polished crystalline Si[111] wafer as target.          O2351  1   26 
ERR-ANALYS (ERR-SYS,8.,9.) systematical errors were estimated to  O2351  1   27 
           be 8-9%                                                O2351  1   28 
           (ERR-S) the statistical error on the experimental      O2351  1   29 
           yields                                                 O2351  1   30 
HISTORY    (20180325C)  MPT                                       O2351  1   31 
           (20200827U) SD: Ref. updated, Author's name corrected. O2351  1   32 
ENDBIB              30          0                                 O2351  1   33 
NOCOMMON             0          0                                 O2351  1   34 
ENDSUBENT           33          0                                 O2351  199999 
SUBENT        O2351002   20180325                             O064O2351  2    1 
BIB                  2          2                                 O2351  2    2 
REACTION   (14-SI-0(D,EL)14-SI-0,,DA,,RTH)                        O2351  2    3 
STATUS     (TABLE)   From Table 1.                                O2351  2    4 
ENDBIB               2          0                                 O2351  2    5 
COMMON               1          3                                 O2351  2    6 
EN-ERR                                                            O2351  2    7 
KEV                                                               O2351  2    8 
3.0                                                               O2351  2    9 
ENDCOMMON            3          0                                 O2351  2   10 
DATA                 4        720                                 O2351  2   11 
       120.     1463.2      0.969      0.015                      O2351  2   61 
       120.     1473.2      0.969      0.015                      O2351  2   62 
       120.     1483.2      0.985      0.014                      O2351  2   63 
       120.     1493.2      0.950      0.014                      O2351  2   64 
       120.     1503.2      0.964      0.014                      O2351  2   65 
       120.     1513.3      0.963      0.014                      O2351  2   66 
       120.     1523.3      0.985      0.014                      O2351  2   67 
       120.     1533.3      0.979      0.014                      O2351  2   68 
       120.     1543.3      0.958      0.014                      O2351  2   69 
       120.     1553.3      0.960      0.014                      O2351  2   70 
       120.     1563.3      0.954      0.014                      O2351  2   71 
       120.     1573.3      0.968      0.014                      O2351  2   72 
       120.     1583.3      0.957      0.014                      O2351  2   73 
       120.     1593.4      0.968      0.014                      O2351  2   74 
       120.     1603.4      0.942      0.014                      O2351  2   75 
       120.     1613.4      0.927      0.014                      O2351  2   76 
       120.     1623.4      0.943      0.014                      O2351  2   77 
       120.     1633.4      0.912      0.014                      O2351  2   78 
       120.     1643.4      0.928      0.014                      O2351  2   79 
       120.     1653.4      0.923      0.014                      O2351  2   80 
       120.     1663.4      0.944      0.014                      O2351  2   81 
       120.     1673.5      0.942      0.014                      O2351  2   82 
       120.     1683.5      0.972      0.014                      O2351  2   83 
       120.     1693.5      0.960      0.014                      O2351  2   84 
       120.     1703.5      0.946      0.014                      O2351  2   85 
       120.     1715.8      0.941      0.014                      O2351  2   86 
       120.     1723.5      0.927      0.014                      O2351  2   87 
       120.     1733.5      0.924      0.014                      O2351  2   88 
       120.     1743.5      0.907      0.014                      O2351  2   89 
       120.     1753.5      0.920      0.014                      O2351  2   90 
       120.     1763.6      0.933      0.013                      O2351  2   91 
       120.     1773.6      0.922      0.013                      O2351  2   92 
       120.     1783.6      0.910      0.013                      O2351  2   93 
       120.     1793.6      0.913      0.013                      O2351  2   94 
       120.     1803.6      0.905      0.014                      O2351  2   95 
       120.     1813.6      0.911      0.014                      O2351  2   96 
       120.     1823.6      0.889      0.012                      O2351  2   97 
       120.     1833.6      0.882      0.013                      O2351  2   98 
       120.     1843.6      0.878      0.013                      O2351  2   99 
       120.     1853.7      0.874      0.013                      O2351  2  100 
       120.     1863.7      0.880      0.013                      O2351  2  101 
       120.     1873.7      0.881      0.013                      O2351  2  102 
       120.     1883.7      0.889      0.013                      O2351  2  103 
       120.     1893.7      0.869      0.013                      O2351  2  104 
       120.     1903.7      0.884      0.013                      O2351  2  105 
       120.     1913.7      0.912      0.013                      O2351  2  106 
       120.     1923.7      0.892      0.013                      O2351  2  107 
       120.     1933.7      0.898      0.013                      O2351  2  108 
       120.     1943.7      0.899      0.013                      O2351  2  109 
       120.     1953.8      0.914      0.014                      O2351  2  110 
       120.     1963.8      0.900      0.013                      O2351  2  111 
       120.     1973.8      0.922      0.014                      O2351  2  112 
       120.     1983.8      0.920      0.014                      O2351  2  113 
       120.     1993.8      0.902      0.013                      O2351  2  114 
       120.     2003.8      0.902      0.014                      O2351  2  115 
       120.     2013.8      0.911      0.014                      O2351  2  116 
       120.     2023.8      0.911      0.014                      O2351  2  117 
       120.     2033.8      0.907      0.014                      O2351  2  118 
       120.     2043.8      0.898      0.013                      O2351  2  119 
       120.     2053.8      0.898      0.014                      O2351  2  120 
       120.     2063.9      0.877      0.013                      O2351  2  121 
       120.     2073.9      0.858      0.013                      O2351  2  122 
       120.     2083.9      0.863      0.013                      O2351  2  123 
       120.     2093.9      0.885      0.014                      O2351  2  124 
       120.     2103.9      0.933      0.014                      O2351  2  125 
       120.     2113.9      0.933      0.015                      O2351  2  126 
       120.     2123.9      0.916      0.015                      O2351  2  127 
       120.     2133.9      0.944      0.015                      O2351  2  128 
       120.     2143.9      0.902      0.015                      O2351  2  129 
       120.     2153.9      0.901      0.015                      O2351  2  130 
       120.     2163.9      0.915      0.015                      O2351  2  131 
       120.     2173.9      0.910      0.015                      O2351  2  132 
       120.     2184.0      0.867      0.014                      O2351  2  133 
       130.      992.4      1.019      0.020                      O2351  2  134 
       130.     1002.3      0.979      0.019                      O2351  2  135 
       130.     1012.3      0.987      0.020                      O2351  2  136 
       130.     1022.4      1.008      0.020                      O2351  2  137 
       130.     1032.4      1.010      0.020                      O2351  2  138 
       130.     1042.4      1.009      0.020                      O2351  2  139 
       130.     1052.4      1.001      0.020                      O2351  2  140 
       130.     1062.5      0.987      0.020                      O2351  2  141 
       130.     1072.5      0.996      0.021                      O2351  2  142 
       130.     1082.5      0.995      0.021                      O2351  2  143 
       130.     1092.5      0.997      0.021                      O2351  2  144 
       130.     1102.5      1.004      0.021                      O2351  2  145 
       130.     1112.6      1.008      0.021                      O2351  2  146 
       130.     1122.6      0.995      0.021                      O2351  2  147 
       130.     1132.6      1.040      0.022                      O2351  2  148 
       130.     1142.6      1.009      0.022                      O2351  2  149 
       130.     1152.7      1.007      0.022                      O2351  2  150 
       130.     1162.7      1.025      0.019                      O2351  2  151 
       130.     1172.7      0.976      0.019                      O2351  2  152 
       130.     1182.7      0.999      0.019                      O2351  2  153 
       130.     1192.7      0.989      0.019                      O2351  2  154 
       130.     1202.8      0.988      0.019                      O2351  2  155 
       130.     1212.8      1.016      0.020                      O2351  2  156 
       130.     1222.8      0.988      0.019                      O2351  2  157 
       130.     1232.8      0.988      0.019                      O2351  2  158 
       130.     1242.8      1.010      0.020                      O2351  2  159 
       130.     1252.8      0.986      0.020                      O2351  2  160 
       130.     1262.9      0.983      0.020                      O2351  2  161 
       130.     1272.9      0.972      0.020                      O2351  2  162 
       130.     1282.9      1.015      0.021                      O2351  2  163 
       130.     1292.9      0.962      0.020                      O2351  2  164 
       130.     1302.9      0.972      0.018                      O2351  2  165 
       130.     1312.9      1.009      0.019                      O2351  2  166 
       130.     1323.0      0.989      0.019                      O2351  2  167 
       130.     1333.0      0.976      0.018                      O2351  2  168 
       130.     1343.0      0.989      0.019                      O2351  2  169 
       130.     1353.0      0.991      0.019                      O2351  2  170 
       130.     1363.0      0.956      0.018                      O2351  2  171 
       130.     1373.0      0.987      0.019                      O2351  2  172 
       130.     1383.1      0.971      0.019                      O2351  2  173 
       130.     1393.1      1.003      0.019                      O2351  2  174 
       130.     1403.1      1.008      0.020                      O2351  2  175 
       130.     1413.1      0.980      0.019                      O2351  2  176 
       130.     1423.1      1.012      0.020                      O2351  2  177 
       130.     1433.1      0.956      0.019                      O2351  2  178 
       130.     1443.2      0.990      0.020                      O2351  2  179 
       130.     1453.2      0.953      0.019                      O2351  2  180 
       130.     1463.2      0.987      0.020                      O2351  2  181 
       130.     1473.2      0.968      0.020                      O2351  2  182 
       130.     1483.2      0.951      0.017                      O2351  2  183 
       130.     1493.2      0.979      0.018                      O2351  2  184 
       130.     1503.2      0.974      0.017                      O2351  2  185 
       130.     1513.3      0.963      0.017                      O2351  2  186 
       130.     1523.3      0.976      0.018                      O2351  2  187 
       130.     1533.3      0.990      0.018                      O2351  2  188 
       130.     1543.3      0.945      0.017                      O2351  2  189 
       130.     1553.3      0.978      0.018                      O2351  2  190 
       130.     1563.3      0.952      0.018                      O2351  2  191 
       130.     1573.3      0.943      0.017                      O2351  2  192 
       130.     1583.3      0.946      0.018                      O2351  2  193 
       130.     1593.4      0.951      0.018                      O2351  2  194 
       130.     1603.4      0.949      0.018                      O2351  2  195 
       130.     1613.4      0.938      0.018                      O2351  2  196 
       130.     1623.4      0.941      0.018                      O2351  2  197 
       130.     1633.4      0.924      0.018                      O2351  2  198 
       130.     1643.4      0.947      0.017                      O2351  2  199 
       130.     1653.4      0.961      0.018                      O2351  2  200 
       130.     1663.4      0.956      0.017                      O2351  2  201 
       130.     1673.5      0.949      0.018                      O2351  2  202 
       130.     1683.5      0.958      0.018                      O2351  2  203 
       130.     1693.5      0.954      0.018                      O2351  2  204 
       130.     1703.5      0.946      0.018                      O2351  2  205 
       130.     1715.8      0.931      0.017                      O2351  2  206 
       130.     1723.5      0.933      0.018                      O2351  2  207 
       130.     1733.5      0.903      0.017                      O2351  2  208 
       130.     1743.5      0.941      0.018                      O2351  2  209 
       130.     1753.5      0.906      0.017                      O2351  2  210 
       130.     1763.6      0.892      0.016                      O2351  2  211 
       130.     1773.6      0.917      0.016                      O2351  2  212 
       130.     1783.6      0.876      0.015                      O2351  2  213 
       130.     1793.6      0.903      0.016                      O2351  2  214 
       130.     1803.6      0.895      0.017                      O2351  2  215 
       130.     1813.6      0.904      0.017                      O2351  2  216 
       130.     1823.6      0.879      0.015                      O2351  2  217 
       130.     1833.6      0.860      0.015                      O2351  2  218 
       130.     1843.6      0.855      0.015                      O2351  2  219 
       130.     1853.7      0.876      0.016                      O2351  2  220 
       130.     1863.7      0.850      0.015                      O2351  2  221 
       130.     1873.7      0.893      0.016                      O2351  2  222 
       130.     1883.7      0.864      0.015                      O2351  2  223 
       130.     1893.7      0.898      0.016                      O2351  2  224 
       130.     1903.7      0.888      0.016                      O2351  2  225 
       130.     1913.7      0.932      0.017                      O2351  2  226 
       130.     1923.7      0.953      0.017                      O2351  2  227 
       130.     1933.7      0.917      0.017                      O2351  2  228 
       130.     1943.7      0.893      0.016                      O2351  2  229 
       130.     1953.8      0.910      0.017                      O2351  2  230 
       130.     1963.8      0.907      0.017                      O2351  2  231 
       130.     1973.8      0.957      0.017                      O2351  2  232 
       130.     1983.8      0.948      0.017                      O2351  2  233 
       130.     1993.8      0.912      0.017                      O2351  2  234 
       130.     2003.8      0.920      0.017                      O2351  2  235 
       130.     2013.8      0.942      0.017                      O2351  2  236 
       130.     2023.8      0.937      0.017                      O2351  2  237 
       130.     2033.8      0.898      0.017                      O2351  2  238 
       130.     2043.8      0.931      0.017                      O2351  2  239 
       130.     2053.8      0.916      0.017                      O2351  2  240 
       130.     2063.9      0.914      0.017                      O2351  2  241 
       130.     2073.9      0.874      0.017                      O2351  2  242 
       130.     2083.9      0.875      0.017                      O2351  2  243 
       130.     2093.9      0.939      0.018                      O2351  2  244 
       130.     2103.9      0.914      0.017                      O2351  2  245 
       130.     2113.9      0.923      0.019                      O2351  2  246 
       130.     2123.9      0.976      0.020                      O2351  2  247 
       130.     2133.9      0.929      0.019                      O2351  2  248 
       130.     2143.9      0.894      0.019                      O2351  2  249 
       130.     2153.9      0.886      0.019                      O2351  2  250 
       130.     2163.9      0.919      0.019                      O2351  2  251 
       130.     2173.9      0.937      0.020                      O2351  2  252 
       130.     2184.0      0.881      0.019                      O2351  2  253 
       140.      992.4      0.973      0.016                      O2351  2  254 
       140.     1002.3      0.979      0.017                      O2351  2  255 
       140.     1012.3      0.947      0.016                      O2351  2  256 
       140.     1022.4      0.922      0.016                      O2351  2  257 
       140.     1032.4      0.937      0.016                      O2351  2  258 
       140.     1042.4      0.943      0.016                      O2351  2  259 
       140.     1052.4      0.932      0.016                      O2351  2  260 
       140.     1062.5      0.953      0.017                      O2351  2  261 
       140.     1072.5      0.954      0.017                      O2351  2  262 
       140.     1082.5      0.952      0.017                      O2351  2  263 
       140.     1092.5      0.913      0.016                      O2351  2  264 
       140.     1102.5      0.948      0.017                      O2351  2  265 
       140.     1112.6      0.966      0.018                      O2351  2  266 
       140.     1122.6      0.994      0.018                      O2351  2  267 
       140.     1132.6      0.985      0.018                      O2351  2  268 
       140.     1142.6      0.978      0.018                      O2351  2  269 
       140.     1152.7      0.969      0.018                      O2351  2  270 
       140.     1162.7      0.976      0.016                      O2351  2  271 
       140.     1172.7      0.951      0.016                      O2351  2  272 
       140.     1182.7      0.972      0.016                      O2351  2  273 
       140.     1192.7      0.968      0.016                      O2351  2  274 
       140.     1202.8      0.984      0.016                      O2351  2  275 
       140.     1212.8      0.950      0.016                      O2351  2  276 
       140.     1222.8      0.965      0.016                      O2351  2  277 
       140.     1232.8      0.972      0.016                      O2351  2  278 
       140.     1242.8      0.977      0.017                      O2351  2  279 
       140.     1252.8      0.971      0.016                      O2351  2  280 
       140.     1262.9      0.962      0.016                      O2351  2  281 
       140.     1272.9      0.964      0.017                      O2351  2  282 
       140.     1282.9      0.967      0.017                      O2351  2  283 
       140.     1292.9      0.960      0.017                      O2351  2  284 
       140.     1302.9      1.001      0.016                      O2351  2  285 
       140.     1312.9      0.965      0.016                      O2351  2  286 
       140.     1323.0      0.982      0.016                      O2351  2  287 
       140.     1333.0      0.971      0.016                      O2351  2  288 
       140.     1343.0      0.965      0.016                      O2351  2  289 
       140.     1353.0      0.982      0.016                      O2351  2  290 
       140.     1363.0      0.986      0.016                      O2351  2  291 
       140.     1373.0      0.982      0.016                      O2351  2  292 
       140.     1383.1      0.959      0.016                      O2351  2  293 
       140.     1393.1      0.980      0.016                      O2351  2  294 
       140.     1403.1      0.972      0.016                      O2351  2  295 
       140.     1413.1      0.977      0.016                      O2351  2  296 
       140.     1423.1      0.983      0.017                      O2351  2  297 
       140.     1433.1      0.961      0.016                      O2351  2  298 
       140.     1443.2      0.972      0.017                      O2351  2  299 
       140.     1453.2      0.987      0.017                      O2351  2  300 
       140.     1463.2      0.946      0.016                      O2351  2  301 
       140.     1473.2      0.954      0.017                      O2351  2  302 
       140.     1483.2      0.982      0.015                      O2351  2  303 
       140.     1493.2      0.947      0.015                      O2351  2  304 
       140.     1503.2      0.945      0.015                      O2351  2  305 
       140.     1513.3      0.963      0.015                      O2351  2  306 
       140.     1523.3      0.948      0.015                      O2351  2  307 
       140.     1533.3      0.949      0.015                      O2351  2  308 
       140.     1543.3      0.955      0.015                      O2351  2  309 
       140.     1553.3      0.944      0.015                      O2351  2  310 
       140.     1563.3      0.944      0.015                      O2351  2  311 
       140.     1573.3      0.937      0.015                      O2351  2  312 
       140.     1583.3      0.929      0.015                      O2351  2  313 
       140.     1593.4      0.952      0.015                      O2351  2  314 
       140.     1603.4      0.939      0.015                      O2351  2  315 
       140.     1613.4      0.936      0.015                      O2351  2  316 
       140.     1623.4      0.927      0.015                      O2351  2  317 
       140.     1633.4      0.943      0.016                      O2351  2  318 
       140.     1643.4      0.913      0.014                      O2351  2  319 
       140.     1653.4      0.935      0.015                      O2351  2  320 
       140.     1663.4      0.917      0.015                      O2351  2  321 
       140.     1673.5      0.948      0.015                      O2351  2  322 
       140.     1683.5      0.935      0.015                      O2351  2  323 
       140.     1693.5      0.914      0.015                      O2351  2  324 
       140.     1703.5      0.917      0.015                      O2351  2  325 
       140.     1715.8      0.914      0.015                      O2351  2  326 
       140.     1723.5      0.892      0.015                      O2351  2  327 
       140.     1733.5      0.871      0.014                      O2351  2  328 
       140.     1743.5      0.877      0.015                      O2351  2  329 
       140.     1753.5      0.867      0.014                      O2351  2  330 
       140.     1763.6      0.872      0.014                      O2351  2  331 
       140.     1773.6      0.885      0.013                      O2351  2  332 
       140.     1783.6      0.890      0.014                      O2351  2  333 
       140.     1793.6      0.864      0.013                      O2351  2  334 
       140.     1803.6      0.861      0.014                      O2351  2  335 
       140.     1813.6      0.894      0.015                      O2351  2  336 
       140.     1823.6      0.874      0.013                      O2351  2  337 
       140.     1833.6      0.853      0.013                      O2351  2  338 
       140.     1843.6      0.852      0.013                      O2351  2  339 
       140.     1853.7      0.853      0.013                      O2351  2  340 
       140.     1863.7      0.847      0.014                      O2351  2  341 
       140.     1873.7      0.880      0.014                      O2351  2  342 
       140.     1883.7      0.891      0.014                      O2351  2  343 
       140.     1893.7      0.906      0.014                      O2351  2  344 
       140.     1903.7      0.924      0.014                      O2351  2  345 
       140.     1913.7      0.897      0.014                      O2351  2  346 
       140.     1923.7      0.903      0.014                      O2351  2  347 
       140.     1933.7      0.893      0.014                      O2351  2  348 
       140.     1943.7      0.872      0.014                      O2351  2  349 
       140.     1953.8      0.904      0.014                      O2351  2  350 
       140.     1963.8      0.960      0.015                      O2351  2  351 
       140.     1973.8      0.962      0.015                      O2351  2  352 
       140.     1983.8      0.931      0.015                      O2351  2  353 
       140.     1993.8      0.938      0.015                      O2351  2  354 
       140.     2003.8      0.914      0.014                      O2351  2  355 
       140.     2013.8      0.962      0.015                      O2351  2  356 
       140.     2023.8      0.938      0.015                      O2351  2  357 
       140.     2033.8      0.947      0.015                      O2351  2  358 
       140.     2043.8      0.915      0.015                      O2351  2  359 
       140.     2053.8      0.915      0.015                      O2351  2  360 
       140.     2063.9      0.901      0.015                      O2351  2  361 
       140.     2073.9      0.874      0.014                      O2351  2  362 
       140.     2083.9      0.894      0.015                      O2351  2  363 
       140.     2093.9      0.933      0.015                      O2351  2  364 
       140.     2103.9      0.938      0.015                      O2351  2  365 
       140.     2113.9      0.967      0.017                      O2351  2  366 
       140.     2123.9      0.949      0.016                      O2351  2  367 
       140.     2133.9      0.966      0.017                      O2351  2  368 
       140.     2143.9      0.955      0.017                      O2351  2  369 
       140.     2153.9      0.889      0.016                      O2351  2  370 
       140.     2163.9      0.913      0.016                      O2351  2  371 
       140.     2173.9      0.939      0.017                      O2351  2  372 
       140.     2184.0      0.900      0.016                      O2351  2  373 
       150.      992.4      1.017      0.016                      O2351  2  374 
       150.     1002.3      1.008      0.016                      O2351  2  375 
       150.     1012.3      1.019      0.016                      O2351  2  376 
       150.     1022.4      0.989      0.016                      O2351  2  377 
       150.     1032.4      1.003      0.017                      O2351  2  378 
       150.     1042.4      1.010      0.017                      O2351  2  379 
       150.     1052.4      1.023      0.017                      O2351  2  380 
       150.     1062.5      1.004      0.017                      O2351  2  381 
       150.     1072.5      0.987      0.016                      O2351  2  382 
       150.     1082.5      1.013      0.017                      O2351  2  383 
       150.     1092.5      0.994      0.016                      O2351  2  384 
       150.     1102.5      0.991      0.017                      O2351  2  385 
       150.     1112.6      0.978      0.017                      O2351  2  386 
       150.     1122.6      0.981      0.017                      O2351  2  387 
       150.     1132.6      0.982      0.017                      O2351  2  388 
       150.     1142.6      0.992      0.017                      O2351  2  389 
       150.     1152.7      1.000      0.017                      O2351  2  390 
       150.     1162.7      0.977      0.015                      O2351  2  391 
       150.     1172.7      1.008      0.016                      O2351  2  392 
       150.     1182.7      0.999      0.016                      O2351  2  393 
       150.     1192.7      0.999      0.016                      O2351  2  394 
       150.     1202.8      0.979      0.016                      O2351  2  395 
       150.     1212.8      0.993      0.016                      O2351  2  396 
       150.     1222.8      0.965      0.015                      O2351  2  397 
       150.     1232.8      1.002      0.016                      O2351  2  398 
       150.     1242.8      0.987      0.016                      O2351  2  399 
       150.     1252.8      0.986      0.016                      O2351  2  400 
       150.     1262.9      1.005      0.016                      O2351  2  401 
       150.     1272.9      1.014      0.017                      O2351  2  402 
       150.     1282.9      0.993      0.016                      O2351  2  403 
       150.     1292.9      0.991      0.016                      O2351  2  404 
       150.     1302.9      0.989      0.015                      O2351  2  405 
       150.     1312.9      0.995      0.015                      O2351  2  406 
       150.     1323.0      0.975      0.015                      O2351  2  407 
       150.     1333.0      0.982      0.015                      O2351  2  408 
       150.     1343.0      0.982      0.015                      O2351  2  409 
       150.     1353.0      0.992      0.016                      O2351  2  410 
       150.     1363.0      0.974      0.015                      O2351  2  411 
       150.     1373.0      1.000      0.016                      O2351  2  412 
       150.     1383.1      0.998      0.016                      O2351  2  413 
       150.     1393.1      0.975      0.016                      O2351  2  414 
       150.     1403.1      0.994      0.016                      O2351  2  415 
       150.     1413.1      1.000      0.016                      O2351  2  416 
       150.     1423.1      0.973      0.016                      O2351  2  417 
       150.     1433.1      1.002      0.016                      O2351  2  418 
       150.     1443.2      0.970      0.016                      O2351  2  419 
       150.     1453.2      0.986      0.016                      O2351  2  420 
       150.     1463.2      0.974      0.016                      O2351  2  421 
       150.     1473.2      0.970      0.016                      O2351  2  422 
       150.     1483.2      0.967      0.014                      O2351  2  423 
       150.     1493.2      0.952      0.014                      O2351  2  424 
       150.     1503.2      0.949      0.014                      O2351  2  425 
       150.     1513.3      0.972      0.015                      O2351  2  426 
       150.     1523.3      0.990      0.015                      O2351  2  427 
       150.     1533.3      0.972      0.015                      O2351  2  428 
       150.     1543.3      0.946      0.014                      O2351  2  429 
       150.     1553.3      0.950      0.014                      O2351  2  430 
