ENTRY            O1813   20100104                             O041O181300000001 
SUBENT        O1813001   20100104                             O041O181300100001 
BIB                 10         26                                 O181300100002 
TITLE      Energy dependence of fusion and reaction cross sectionsO181300100003 
           in the Be-9+C-12 system.                               O181300100004 
AUTHOR     (L.Jarczyk, B.Kamys, A.Magiera, J.Sromicki,            O181300100005 
           A.Strzalkowski, G.Willim, Z.Wrobel, D.Balzer, K.Bodek, O181300100006 
           M.Hugi, J.Lang, R.Mueller, E.Ungricht)                 O181300100007 
REFERENCE  (J,NP/A,369,191,1981)                                  O181300100008 
INSTITUTE  (3POLUJK)                                              O181300100009 
           (2SWTETH)                                              O181300100010 
FACILITY   (VDGT,2SWTETH)                                         O181300100011 
METHOD     (BCINT)                                                O181300100012 
           (EDE)                                                  O181300100013 
SAMPLE     A self-supporting natural carbon target of a           O181300100014 
           thickness of approximately 40 mug/m**2.                O181300100015 
DETECTOR   (TELES,SIBAR,SILI) The emitted protons, deuterons,     O181300100016 
           tritons and alpha-particles were identified with       O181300100017 
           delta-E-E counter telescopes, which consisted of a thinO181300100018 
           surface barrier silicon detector and a thick Li-driftedO181300100019 
           silicon detector for most of the measurements.         O181300100020 
           (IOCH)                                                 O181300100021 
           (SOLST)                                                O181300100022 
ADD-RES    (COMP).Hauser-Feshbach model analysis.                 O181300100023 
           The energy spectra of protons, deuterons, tritons and  O181300100024 
           alpha-particles emitted in the reaction of Be-9 with   O181300100025 
           C-12 at a lab.angle of 12.5 degree and a beam energy   O181300100026 
           of 23.5 MeV have been observed.                        O181300100027 
HISTORY    (20100104C) S.B                                        O181300100028 
ENDBIB              26          0                                 O181300100029 
NOCOMMON             0          0                                 O181300100030 
ENDSUBENT           29          0                                 O181300199999 
SUBENT        O1813002   20100114                             O041O181300200001 
BIB                  4          5                                 O181300200002 
REACTION   (6-C-12(4-BE-9,P)9-F-20,PAR,DA) figure 2.              O181300200003 
STATUS     (CURVE).By CAJAD                                       O181300200004 
EN-SEC     (E-LVL,9-F-20)                                         O181300200005 
ERR-ANALYS (ANG-ERR-D).Digitizing error of angle                  O181300200006 
           (DATA-ERR).The uncertainty is reported by authors.     O181300200007 
ENDBIB               5          0                                 O181300200008 
COMMON               2          3                                 O181300200009 
E-LVL      ANG-ERR-D                                              O181300200010 
MEV        ADEG                                                   O181300200011 
0.000      1.3                                                    O181300200012 
ENDCOMMON            3          0                                 O181300200013 
DATA                 4        181                                 O181300200014 
   14.00000   45.90000   25.00000    5.00000                      O181300200057 
   14.00000   52.00000   27.00000    3.00000                      O181300200058 
   14.00000   57.30000   28.00000    3.00000                      O181300200059 
   14.00000   62.60000   29.00000    4.00000                      O181300200060 
   14.00000   66.70000   19.00000    3.00000                      O181300200061 
   14.00000   67.00000   28.00000    4.00000                      O181300200062 
   14.00000   73.60000   22.00000    4.00000                      O181300200063 
   14.00000   79.30000   16.00000    3.00000                      O181300200064 
   14.00000   84.20000   25.00000    5.00000                      O181300200065 
   14.00000   90.20000   27.00000    4.00000                      O181300200066 
   14.00000   95.60000   29.00000    3.00000                      O181300200067 
   14.00000   99.30000   28.00000    5.00000                      O181300200068 
   14.00000  104.50000   27.00000    5.00000                      O181300200069 
   14.00000  110.00000   33.00000    5.00000                      O181300200070 
   14.00000  115.10000   30.00000    5.00000                      O181300200071 
   14.00000  119.20000   39.00000    6.00000                      O181300200072 
   14.00000  126.10000   42.00000    5.00000                      O181300200073 
   14.00000  129.50000   33.00000    5.00000                      O181300200074 
   14.00000  136.80000   29.00000    4.00000                      O181300200075 
   14.00000  141.00000   40.00000    4.00000                      O181300200076 
   14.00000  147.70000   60.00000    7.00000                      O181300200077 
   14.00000  151.50000   60.00000    7.00000                      O181300200078 
   14.00000  156.50000   75.00000    6.00000                      O181300200079 
   14.00000  161.50000   69.00000    6.00000                      O181300200080 
   14.00000  165.80000   82.00000    8.00000                      O181300200081 
   14.00000  169.70000  105.00000    4.00000                      O181300200082 
   14.00000  175.60000  104.00000    6.00000                      O181300200083 
   17.00000   17.00000   27.00000    4.00000                      O181300200084 
   17.00000   28.80000   26.00000    4.00000                      O181300200085 
   17.00000   45.80000   15.00000   10.00000                      O181300200086 
   17.00000   50.90000   11.60000    2.10000                      O181300200087 
   17.00000   56.80000    4.00000    4.00000                      O181300200088 
   17.00000   61.30000    8.00000    3.00000                      O181300200089 
   17.00000   68.00000   14.00000    9.00000                      O181300200090 
   17.00000  107.30000   10.00000    8.00000                      O181300200091 
   17.00000  128.30000   26.00000   17.00000                      O181300200092 
   17.00000  146.90000   24.00000   17.00000                      O181300200093 
   17.00000  149.00000   14.70000    1.90000                      O181300200094 
   17.00000  158.00000   24.40000    1.80000                      O181300200095 
   17.00000  162.50000   29.00000   19.00000                      O181300200096 
   17.00000  167.80000   36.00000    3.00000                      O181300200097 
   17.00000  173.80000   39.00000    4.00000                      O181300200098 
   20.00000   14.50000   17.40000    1.50000                      O181300200099 
   20.00000   16.30000   16.00000    3.00000                      O181300200100 
   20.00000   20.90000   12.30000    1.60000                      O181300200101 
   20.00000   25.70000   16.20000    2.70000                      O181300200102 
   20.00000   25.70000   14.50000    2.60000                      O181300200103 
   20.00000   34.00000   11.00000    1.90000                      O181300200104 
   20.00000   41.50000    6.90000    1.70000                      O181300200105 
   20.00000   45.20000    5.60000    1.50000                      O181300200106 
   20.00000   48.90000    2.50000    1.40000                      O181300200107 
   20.00000   50.80000    4.30000    1.20000                      O181300200108 
   20.00000   59.30000    4.10000    1.10000                      O181300200109 
   20.00000   61.20000    5.20000    1.00000                      O181300200110 
   20.00000   73.50000    6.30000    1.40000                      O181300200111 
   20.00000   83.80000    4.20000    1.30000                      O181300200112 
   20.00000   96.10000    7.20000    1.50000                      O181300200113 
   20.00000  104.50000    6.80000    1.40000                      O181300200114 
   20.00000  113.90000    6.20000    1.80000                      O181300200115 
   20.00000  122.40000    7.80000    1.70000                      O181300200116 
   20.00000  132.80000    8.10000    1.80000                      O181300200117 
   20.00000  141.30000   10.60000    1.80000                      O181300200118 
   20.00000  153.60000   11.80000    2.60000                      O181300200119 
   20.00000  157.50000   18.60000    1.50000                      O181300200120 
   20.00000  167.10000   24.50000    0.80000                      O181300200121 
   20.00000  172.80000   24.00000    1.10000                      O181300200122 
   23.50000    9.20000    8.60000    2.40000                      O181300200123 
   23.50000   15.90000   11.00000    2.70000                      O181300200124 
   23.50000   19.60000    8.60000    2.30000                      O181300200125 
   23.50000   27.80000    4.70000    1.80000                      O181300200126 
   23.50000   30.00000    4.10000    1.80000                      O181300200127 
   23.50000   32.20000    7.50000    2.10000                      O181300200128 
   23.50000   38.20000    5.10000    1.80000                      O181300200129 
   23.50000   43.40000    3.00000    1.00000                      O181300200130 
   23.50000   50.10000    2.40000    0.80000                      O181300200131 
   23.50000   55.20000    1.80000    0.80000                      O181300200132 
   23.50000   62.70000    2.10000    0.70000                      O181300200133 
   23.50000   64.20000    2.90000    0.80000                      O181300200134 
   23.50000   72.30000    2.40000    0.90000                      O181300200135 
   23.50000   77.50000    2.40000    1.00000                      O181300200136 
   23.50000   82.00000    6.00000    1.80000                      O181300200137 
   23.50000   87.90000    4.60000    1.30000                      O181300200138 
   23.50000   92.40000    3.50000    1.00000                      O181300200139 
   23.50000   96.80000    2.40000    1.00000                      O181300200140 
   23.50000  100.50000    2.90000    1.00000                      O181300200141 
   23.50000  105.70000    4.20000    1.60000                      O181300200142 
   23.50000  112.40000    2.70000    1.00000                      O181300200143 
   23.50000  116.10000    3.90000    1.30000                      O181300200144 
   23.50000  121.30000    4.90000    1.90000                      O181300200145 
   23.50000  126.50000    3.80000    1.70000                      O181300200146 
   23.50000  131.00000    4.00000    1.50000                      O181300200147 
   23.50000  135.40000    2.50000    1.40000                      O181300200148 
   23.50000  138.40000    4.50000    1.30000                      O181300200149 
   23.50000  145.80000    3.80000    1.30000                      O181300200150 
   23.50000  147.30000    6.10000    1.60000                      O181300200151 
   23.50000  152.50000    3.50000    1.50000                      O181300200152 
   23.50000  157.70000    2.60000    1.50000                      O181300200153 
   23.50000  157.70000    5.10000    0.80000                      O181300200154 
   23.50000  164.40000    7.80000    2.30000                      O181300200155 
   23.50000  165.90000    4.60000    1.00000                      O181300200156 
   23.50000  171.10000    7.00000    2.80000                      O181300200157 
   23.50000  174.80000    6.80000    1.20000                      O181300200158 
   27.00000    9.20000    6.30000    2.00000                      O181300200159 
   27.00000   15.60000   10.10000    2.40000                      O181300200160 
   27.00000   17.10000    4.00000    1.70000                      O181300200161 
   27.00000   22.40000    4.70000    1.60000                      O181300200162 
   27.00000   26.70000    3.50000    1.40000                      O181300200163 
   27.00000   30.10000    0.90000    0.60000                      O181300200164 
   27.00000   33.10000    1.20000    0.70000                      O181300200165 
   27.00000   39.70000    0.50000    0.40000                      O181300200166 
   27.00000   45.00000    0.90000    0.50000                      O181300200167 
   27.00000   48.90000    2.50000    1.00000                      O181300200168 
   27.00000   53.40000    2.70000    1.20000                      O181300200169 
   27.00000   56.20000    1.40000    0.70000                      O181300200170 
   27.00000   61.50000    2.30000    0.90000                      O181300200171 
   27.00000   62.30000    2.60000    1.20000                      O181300200172 
   27.00000   66.80000    2.40000    1.00000                      O181300200173 
   27.00000   72.60000    1.20000    0.50000                      O181300200174 
   27.00000   77.00000    0.50000    0.40000                      O181300200175 
   27.00000   84.40000    0.50000    0.30000                      O181300200176 
   27.00000   86.70000    1.50000    0.80000                      O181300200177 
   27.00000   92.80000    2.10000    0.80000                      O181300200178 
   27.00000   97.10000    0.80000    0.50000                      O181300200179 
   27.00000  102.50000    2.30000    0.80000                      O181300200180 
   27.00000  107.70000    2.40000    1.20000                      O181300200181 
   27.00000  112.10000    1.90000    0.90000                      O181300200182 
   27.00000  118.00000    1.50000    0.90000                      O181300200183 
   27.00000  124.10000    2.60000    1.30000                      O181300200184 
   27.00000  127.10000    3.10000    1.60000                      O181300200185 
   27.00000  131.50000    2.20000    0.80000                      O181300200186 
   27.00000  135.90000    1.90000    0.90000                      O181300200187 
   27.00000  141.40000    4.30000    1.60000                      O181300200188 
   27.00000  144.00000    0.90000    0.60000                      O181300200189 
   27.00000  148.20000    4.60000    2.20000                      O181300200190 
   27.00000  148.70000    3.00000    1.00000                      O181300200191 
   27.00000  153.00000    1.60000    0.90000                      O181300200192 
   27.00000  159.90000    2.80000    1.30000                      O181300200193 
   27.00000  160.00000    3.60000    1.70000                      O181300200194 
   27.00000  165.80000    2.90000    1.20000                      O181300200195 
   27.00000  170.30000    2.90000    0.40000                      O181300200196 
   27.00000  176.40000    3.90000    0.70000                      O181300200197 
ENDDATA            183          0                                 O181300200198 
ENDSUBENT          197          0                                 O181300299999 
SUBENT        O1813003   20100114                             O041O181300300001 
BIB                  4          5                                 O181300300002 
REACTION   (6-C-12(4-BE-9,P)9-F-20,PAR,DA) figure 2.              O181300300003 
STATUS     (CURVE).By CAJAD                                       O181300300004 
EN-SEC     (E-LVL,9-F-20)                                         O181300300005 
ERR-ANALYS (ANG-ERR-D).Digitizing error of angle                  O181300300006 
           (DATA-ERR).The uncertainty is reported by authors.     O181300300007 
ENDBIB               5          0                                 O181300300008 
COMMON               5          3                                 O181300300009 
E-LVL      E-LVL      E-LVL      E-LVL      ANG-ERR-D             O181300300010 
MEV        MEV        MEV        MEV        ADEG                  O181300300011 
0.656      0.823      0.984      1.057      1.3                   O181300300012 
ENDCOMMON            3          0                                 O181300300013 
DATA                 4        148                                 O181300300014 
EN         ANG-CM     DATA-CM    DATA-ERR                         O181300300015 
MEV        ADEG       MU-B/SR    MU-B/SR                          O181300300016 
   12.00000   29.40000  212.00000   12.00000                      O181300300017 
   12.00000   35.80000  188.00000    9.00000                      O181300300018 
   12.00000   40.50000  215.00000   13.00000                      O181300300019 
   12.00000   45.90000  187.00000   15.00000                      O181300300020 
   12.00000   51.40000  173.00000   12.00000                      O181300300021 
   12.00000   56.90000  165.00000   17.00000                      O181300300022 
   12.00000   63.30000  171.00000   13.00000                      O181300300023 
   12.00000   67.10000  180.00000   11.00000                      O181300300024 
   12.00000   72.60000  174.00000   11.00000                      O181300300025 
   12.00000   79.10000  188.00000   12.00000                      O181300300026 
   12.00000   83.50000  153.00000   10.00000                      O181300300027 
   12.00000   89.20000  175.00000    8.00000                      O181300300028 
   12.00000   94.70000  166.00000    6.00000                      O181300300029 
   12.00000   99.20000  149.00000    9.00000                      O181300300030 
   12.00000  102.90000  141.00000    8.00000                      O181300300031 
   12.00000  108.50000  162.00000   10.00000                      O181300300032 
   12.00000  113.30000  183.00000   10.00000                      O181300300033 
   12.00000  117.90000  182.00000   11.00000                      O181300300034 
   12.00000  122.60000  203.00000   11.00000                      O181300300035 
   12.00000  128.20000  212.00000   12.00000                      O181300300036 
   12.00000  132.90000  228.00000   11.00000                      O181300300037 
   12.00000  136.60000  218.00000   15.00000                      O181300300038 
   12.00000  142.20000  227.00000   15.00000                      O181300300039 
   12.00000  144.00000  222.00000   11.00000                      O181300300040 
   12.00000  149.50000  223.00000   14.00000                      O181300300041 
   12.00000  155.00000  221.00000   11.00000                      O181300300042 
   12.00000  157.70000  208.00000   10.00000                      O181300300043 
   12.00000  163.30000  207.00000   12.00000                      O181300300044 
   14.00000   15.80000  183.00000   13.00000                      O181300300045 
   14.00000   21.80000  118.00000   10.00000                      O181300300046 
   14.00000   27.00000  159.00000    4.00000                      O181300300047 
   14.00000   33.80000  168.00000    9.00000                      O181300300048 
   14.00000   37.50000  168.00000    9.00000                      O181300300049 
   14.00000   43.50000  165.00000   12.00000                      O181300300050 
   14.00000   50.30000  160.00000   10.00000                      O181300300051 
   14.00000   55.50000  143.00000    8.00000                      O181300300052 
   14.00000   62.30000  131.00000    7.00000                      O181300300053 
   14.00000   66.00000  143.00000    7.00000                      O181300300054 
   14.00000   72.80000  145.00000    7.00000                      O181300300055 
   14.00000   78.00000  128.00000   10.00000                      O181300300056 
   14.00000   82.50000  123.00000   11.00000                      O181300300057 
   14.00000   87.80000  106.00000    8.00000                      O181300300058 
   14.00000   92.30000  132.00000    9.00000                      O181300300059 
   14.00000   97.50000  119.00000    8.00000                      O181300300060 
   14.00000  102.00000  129.00000    9.00000                      O181300300061 
   14.00000  108.00000  105.00000    7.00000                      O181300300062 
   14.00000  113.30000  102.00000    5.00000                      O181300300063 
   14.00000  116.30000  125.00000    9.00000                      O181300300064 
   14.00000  123.00000  113.00000   10.00000                      O181300300065 
   14.00000  126.00000  144.00000   10.00000                      O181300300066 
   14.00000  131.30000  160.00000   10.00000                      O181300300067 
   14.00000  134.30000  160.00000    8.00000                      O181300300068 
   14.00000  141.00000  175.00000    9.00000                      O181300300069 
   14.00000  147.00000  166.00000    8.00000                      O181300300070 
   14.00000  147.80000  185.00000   10.00000                      O181300300071 
   14.00000  153.00000  176.00000    9.00000                      O181300300072 
   14.00000  157.50000  181.00000   11.00000                      O181300300073 
   14.00000  162.80000  167.00000   12.00000                      O181300300074 
   17.00000   43.90000  101.00000   26.00000                      O181300300075 
   17.00000   57.10000   72.00000   17.00000                      O181300300076 
   17.00000   68.00000   44.00000   16.00000                      O181300300077 
   17.00000   90.40000   62.00000   18.00000                      O181300300078 
   17.00000  108.20000   68.00000   23.00000                      O181300300079 
   17.00000  124.80000  120.00000   30.00000                      O181300300080 
   17.00000  146.10000   88.00000   29.00000                      O181300300081 
   17.00000  162.60000  130.00000   40.00000                      O181300300082 
   20.00000   22.50000   56.50000    2.60000                      O181300300083 
   20.00000   29.10000   63.00000    4.00000                      O181300300084 
   20.00000   33.50000   47.00000    6.00000                      O181300300085 
   20.00000   39.90000   40.20000    2.60000                      O181300300086 
   20.00000   45.40000   41.00000    4.00000                      O181300300087 
   20.00000   51.80000   31.80000    2.90000                      O181300300088 
   20.00000   62.90000   31.00000    4.00000                      O181300300089 
   20.00000   72.10000   30.00000    3.00000                      O181300300090 
   20.00000   85.10000   28.80000    2.00000                      O181300300091 
   20.00000   95.30000   31.00000    2.90000                      O181300300092 
   20.00000  103.60000   30.50000    2.70000                      O181300300093 
   20.00000  113.90000   35.00000    4.00000                      O181300300094 
   20.00000  122.30000   41.00000    5.00000                      O181300300095 
   20.00000  133.40000   42.00000    5.00000                      O181300300096 
   20.00000  141.90000   54.00000    4.00000                      O181300300097 
   20.00000  149.60000   69.00000    8.00000                      O181300300098 
   23.50000    8.90000   39.00000    5.00000                      O181300300099 
   23.50000   15.00000   43.00000    5.00000                      O181300300100 
   23.50000   22.40000   42.00000    5.00000                      O181300300101 
   23.50000   26.40000   33.00000    4.00000                      O181300300102 
   23.50000   32.70000   25.00000    4.00000                      O181300300103 
   23.50000   38.40000   35.00000    5.00000                      O181300300104 
   23.50000   43.60000   21.00000    3.00000                      O181300300105 
   23.50000   49.00000   25.00000    4.00000                      O181300300106 
   23.50000   55.60000   22.90000    2.90000                      O181300300107 
   23.50000   60.00000   21.00000    5.00000                      O181300300108 
   23.50000   60.10000   23.00000    3.00000                      O181300300109 
   23.50000   65.70000   17.00000    4.00000                      O181300300110 
   23.50000   71.60000   15.60000    2.90000                      O181300300111 
   23.50000   76.10000   16.70000    2.90000                      O181300300112 
   23.50000   82.20000   20.00000    4.00000                      O181300300113 
   23.50000   88.20000   21.00000    3.00000                      O181300300114 
   23.50000   91.20000   23.00000    3.00000                      O181300300115 
   23.50000   98.10000   26.00000    3.00000                      O181300300116 
   23.50000  103.10000   21.40000    2.80000                      O181300300117 
   23.50000  106.10000   22.70000    2.90000                      O181300300118 
   23.50000  111.50000   25.90000    2.60000                      O181300300119 
   23.50000  116.90000   16.00000    5.00000                      O181300300120 
   23.50000  122.90000   16.00000    4.00000                      O181300300121 
   23.50000  126.90000   22.00000    4.00000                      O181300300122 
   23.50000  131.50000   25.00000    3.00000                      O181300300123 
   23.50000  134.20000   21.00000    3.00000                      O181300300124 
   23.50000  139.30000   17.40000    2.90000                      O181300300125 
   23.50000  146.10000   21.50000    2.70000                      O181300300126 
   23.50000  150.00000   24.80000    2.90000                      O181300300127 
   23.50000  152.10000   22.00000    4.00000                      O181300300128 
   23.50000  157.80000   32.00000    5.00000                      O181300300129 
   23.50000  166.20000   37.00000    5.00000                      O181300300130 
   23.50000  172.00000   35.00000    6.00000                      O181300300131 
   27.00000    9.60000   23.00000    4.00000                      O181300300132 
   27.00000   15.80000   20.00000    4.00000                      O181300300133 
   27.00000   22.90000   25.00000    4.00000                      O181300300134 
   27.00000   26.00000   12.10000    2.90000                      O181300300135 
   27.00000   33.80000   17.30000    2.90000                      O181300300136 
   27.00000   40.20000   14.90000    2.70000                      O181300300137 
   27.00000   45.20000    6.60000    1.70000                      O181300300138 
   27.00000   48.60000   11.80000    2.60000                      O181300300139 
   27.00000   57.20000   10.20000    1.70000                      O181300300140 
   27.00000   61.30000    6.80000    1.70000                      O181300300141 
   27.00000   68.00000    8.30000    1.80000                      O181300300142 
   27.00000   74.00000    9.50000    1.80000                      O181300300143 
   27.00000   77.90000    5.20000    1.70000                      O181300300144 
   27.00000   82.60000    8.60000    2.10000                      O181300300145 
   27.00000   87.20000   10.30000    2.30000                      O181300300146 
   27.00000   93.70000   10.20000    1.70000                      O181300300147 
   27.00000   98.40000    6.10000    1.40000                      O181300300148 
   27.00000  103.20000   10.40000    2.60000                      O181300300149 
   27.00000  105.90000    7.70000    1.00000                      O181300300150 
   27.00000  109.00000   10.10000    2.20000                      O181300300151 
   27.00000  112.40000    6.80000    1.10000                      O181300300152 
   27.00000  116.90000    8.60000    2.00000                      O181300300153 
   27.00000  123.50000    8.30000    2.20000                      O181300300154 
   27.00000  127.10000    8.30000    2.10000                      O181300300155 
   27.00000  132.90000    7.70000    1.50000                      O181300300156 
   27.00000  139.00000   10.10000    2.90000                      O181300300157 
   27.00000  146.10000    8.90000    1.90000                      O181300300158 
   27.00000  148.70000   12.30000    2.20000                      O181300300159 
   27.00000  149.50000   13.30000    2.00000                      O181300300160 
   27.00000  151.80000   15.10000    0.80000                      O181300300161 
   27.00000  159.00000   21.00000    4.00000                      O181300300162 
   27.00000  164.00000   20.00000    3.00000                      O181300300163 
   27.00000  170.90000   15.70000    2.50000                      O181300300164 
ENDDATA            150          0                                 O181300300165 
ENDSUBENT          164          0                                 O181300399999 
SUBENT        O1813004   20100114                             O041O181300400001 
BIB                  4          5                                 O181300400002 
REACTION   (6-C-12(4-BE-9,D)9-F-19,PAR,DA) figure 3.              O181300400003 
STATUS     (CURVE).By CAJAD                                       O181300400004 
EN-SEC     (E-LVL,9-F-19)                                         O181300400005 
ERR-ANALYS (ANG-ERR-D).Digitizing error of angle                  O181300400006 
           (DATA-ERR).The uncertainty is reported by authors.     O181300400007 
ENDBIB               5          0                                 O181300400008 
COMMON               4          3                                 O181300400009 
E-LVL      E-LVL      E-LVL      ANG-ERR-D                        O181300400010 
MEV        MEV        MEV        ADEG                             O181300400011 
0.000      0.110      0.197      1.                               O181300400012 
ENDCOMMON            3          0                                 O181300400013 
DATA                 4        199                                 O181300400014 
EN         ANG-CM     DATA-CM    DATA-ERR                         O181300400015 
MEV        ADEG       MU-B/SR    MU-B/SR                          O181300400016 
   12.00000   16.10000  288.00000   11.00000                      O181300400017 
   12.00000   24.90000  225.00000   14.00000                      O181300400018 
   12.00000   28.50000  242.00000    9.00000                      O181300400019 
   12.00000   31.50000  236.00000   15.00000                      O181300400020 
   12.00000   36.60000  181.00000   11.00000                      O181300400021 
   12.00000   44.70000  195.00000    8.00000                      O181300400022 
   12.00000   49.80000  193.00000    9.00000                      O181300400023 
   12.00000   56.40000  195.00000    9.00000                      O181300400024 
   12.00000   61.50000  189.00000   11.00000                      O181300400025 
   12.00000   67.40000  152.00000    9.00000                      O181300400026 
   12.00000   68.10000  172.00000    3.00000                      O181300400027 
   12.00000   74.70000  157.00000    6.00000                      O181300400028 
   12.00000   79.10000  157.00000    6.00000                      O181300400029 
   12.00000   85.00000  187.00000   10.00000                      O181300400030 
   12.00000   90.90000  185.00000    8.00000                      O181300400031 
   12.00000   96.00000  218.00000   10.00000                      O181300400032 
   12.00000  101.10000  229.00000   10.00000                      O181300400033 
   12.00000  107.00000  177.00000   11.00000                      O181300400034 
   12.00000  111.40000  210.00000   13.00000                      O181300400035 
   12.00000  116.60000  190.00000   11.00000                      O181300400036 
   12.00000  121.00000  253.00000   15.00000                      O181300400037 
   12.00000  123.90000  269.00000   13.00000                      O181300400038 
   12.00000  129.80000  288.00000   10.00000                      O181300400039 
   12.00000  134.20000  289.00000   11.00000                      O181300400040 
   12.00000  135.60000  325.00000   10.00000                      O181300400041 
   12.00000  138.60000  336.00000   19.00000                      O181300400042 
   12.00000  143.00000  337.00000   19.00000                      O181300400043 
   12.00000  145.90000  380.00000   17.00000                      O181300400044 
   12.00000  148.80000  332.00000   15.00000                      O181300400045 
   12.00000  154.70000  354.00000   19.00000                      O181300400046 
   12.00000  157.60000  356.00000   20.00000                      O181300400047 
   12.00000  165.70000  309.00000   11.00000                      O181300400048 
