ENTRY            O2562   20230221                             O094O2562  0    1 
SUBENT        O2562001   20230221                             O094O2562  1    1 
BIB                 12         28                                 O2562  1    2 
TITLE      Differential cross-section measurements and R-Matrix   O2562  1    3 
            calculations for proton elastic scattering on natMg   O2562  1    4 
            in the energy range Ep,lab = 2.70-4.25 MeV, suitable  O2562  1    5 
            for EBS                                               O2562  1    6 
AUTHOR     (F.Maragkos, E.Alvanou, M.Axiotis, N.Bligoura,         O2562  1    7 
            V.Foteinou, S.Harissopulos, M.Kokkoris, A.Lagoyannis, O2562  1    8 
            E.Ntemou, N.Patronis, K.Preketes-Sigalas)             O2562  1    9 
INSTITUTE  (2GRCTUA,2GRCATH,2SWDUPP,2GRCIOA)                      O2562  1   10 
           (2GERGER)Central Unit for Ion Beams and Radionuclides, O2562  1   11 
                    N-Suedstrasse, Bochum                         O2562  1   12 
REFERENCE  (J,NIM/B,536,45,2023)                                  O2562  1   13 
           #doi:10.1016/j.nimb.2022.12.027                        O2562  1   14 
FACILITY   (VDGT,2GRCATH)                                         O2562  1   15 
DETECTOR   (SIBAR) Scattering chamber with six silicon surface    O2562  1   16 
           barrier (SSB) detectors of 500 um in thickness.        O2562  1   17 
SAMPLE     A self-supporting thin foil of natural Mg. Ultra-thin  O2562  1   18 
           layer of 197Au was evaporated on the surface of the    O2562  1   19 
           target for normalization.                              O2562  1   20 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA,,,CALC)                  O2562  1   21 
ANALYSIS   (NTRTH)                                                O2562  1   22 
ERR-ANALYS (ERR-S) Statistical uncertainties from the integration O2562  1   23 
           of the elastic peaks of natMg and 197Au as well as 5 % O2562  1   24 
           relative error of the areal atomic densities ratio.    O2562  1   25 
STATUS     (TABLE) Data received from F.Maragkos                  O2562  1   26 
           (APRVD) Proof-read by F.Maragkos (2023-02-21)          O2562  1   27 
HISTORY    (20230221R) Data received from F.Maragkos for INANDL   O2562  1   28 
                      and EXFOR                                   O2562  1   29 
           (20230221C) VS                                         O2562  1   30 
ENDBIB              28          0                                 O2562  1   31 
NOCOMMON             0          0                                 O2562  1   32 
ENDSUBENT           31          0                                 O2562  199999 
SUBENT        O2562002   20230221                             O094O2562  2    1 
BIB                  2          3                                 O2562  2    2 
REACTION   (12-MG-0(P,EL)12-MG-0,,DA)                             O2562  2    3 
STATUS     (TABLE) Fig. 5. a-f.                                   O2562  2    4 
           Nucl.Instrum.Method Phys.Res.B536(2023)45              O2562  2    5 
ENDBIB               3          0                                 O2562  2    6 
NOCOMMON             0          0                                 O2562  2    7 
DATA                 5        750                                 O2562  2    8 
ANG        EN         EN-ERR     DATA       ERR-S                 O2562  2    9 
 140.00     4061.300   7.200       56.940    3.260                O2562  2  374 
 140.00     4071.300   7.200       54.670    3.200                O2562  2  375 
 140.00     4081.300   7.200       51.410    3.000                O2562  2  376 
 140.00     4091.300   7.200       45.400    2.700                O2562  2  377 
 140.00     4111.300   7.200       47.300    2.800                O2562  2  378 
 140.00     4151.400   7.100       47.700    2.800                O2562  2  379 
 140.00     4171.400   7.100       48.700    2.800                O2562  2  380 
 140.00     4191.500   7.100       48.000    2.800                O2562  2  381 
 140.00     4201.500   7.100       50.400    2.900                O2562  2  382 
 140.00     4211.500   7.100       54.110    3.110                O2562  2  383 
 140.00     4226.500   7.100       53.210    3.110                O2562  2  384 
 140.00     4241.500   7.100       57.230    3.330                O2562  2  385 
 150.00     2688.100   7.200       46.300    2.600                O2562  2  386 
 150.00     2708.100   7.200       42.400    2.400                O2562  2  387 
 150.00     2728.300   7.200       39.800    2.240                O2562  2  388 
 150.00     2748.300   7.200       42.100    2.400                O2562  2  389 
 150.00     2768.400   7.200       39.090    2.240                O2562  2  390 
 150.00     2788.400   7.200       37.760    2.140                O2562  2  391 
 150.00     2798.500   7.200       37.730    2.120                O2562  2  392 
 150.00     2808.500   7.200       36.350    2.060                O2562  2  393 
 150.00     2818.200   7.200       32.800    1.900                O2562  2  394 
 150.00     2828.600   7.200       32.100    1.800                O2562  2  395 
 150.00     2838.600   7.200       31.200    1.800                O2562  2  396 
 150.00     2848.600   7.200       31.000    1.800                O2562  2  397 
 150.00     2858.700   7.200       30.600    1.700                O2562  2  398 
 150.00     2868.700   7.200       30.400    1.700                O2562  2  399 
 150.00     2878.700   7.200       29.700    1.700                O2562  2  400 
 150.00     2888.800   7.200       28.100    1.600                O2562  2  401 
 150.00     2898.800   7.200       26.400    1.500                O2562  2  402 
 150.00     2908.800   7.200       25.800    1.500                O2562  2  403 
 150.00     2918.900   7.200       24.900    1.400                O2562  2  404 
 150.00     2928.900   7.200       29.400    1.700                O2562  2  405 
 150.00     2938.900   7.200       28.600    1.600                O2562  2  406 
 150.00     2948.900   7.200       23.090    1.320                O2562  2  407 
 150.00     2959.000   7.200       21.960    1.260                O2562  2  408 
 150.00     2969.000   7.200       19.990    1.150                O2562  2  409 
 150.00     2979.000   7.200       17.950    1.020                O2562  2  410 
 150.00     2989.100   7.200       15.700    0.900                O2562  2  411 
 150.00     2999.100   7.200       14.700    0.900                O2562  2  412 
 150.00     3019.100   7.200       13.300    0.800                O2562  2  413 
 150.00     3029.200   7.200       20.870    1.200                O2562  2  414 
 150.00     3039.200   7.200       21.600    1.260                O2562  2  415 
 150.00     3049.200   7.200       19.980    1.150                O2562  2  416 
 150.00     3059.200   7.200       19.650    1.140                O2562  2  417 
 150.00     3069.300   7.200       25.300    1.500                O2562  2  418 
 150.00     3079.300   7.200       33.610    1.970                O2562  2  419 
 150.00     3089.300   7.200       34.700    2.030                O2562  2  420 
 150.00     3104.400   7.200       38.840    2.260                O2562  2  421 
 150.00     3119.400   7.200       47.000    2.800                O2562  2  422 
 150.00     3134.400   7.200       55.700    3.400                O2562  2  423 
 150.00     3149.500   7.200       73.640    4.240                O2562  2  424 
 150.00     3164.500   7.200       81.100    4.700                O2562  2  425 
 150.00     3179.600   7.200       88.930    5.070                O2562  2  426 
 150.00     3204.600   7.200      101.500    5.800                O2562  2  427 
 150.00     3219.700   7.200      102.300    5.900                O2562  2  428 
 150.00     3234.700   7.200       99.200    5.700                O2562  2  429 
 150.00     3249.700   7.200      103.900    5.900                O2562  2  430 
 150.00     3264.800   7.200      106.560    6.080                O2562  2  431 
 150.00     3279.800   7.200      109.940    6.240                O2562  2  432 
 150.00     3304.900   7.200      103.000    5.900                O2562  2  433 
 150.00     3319.900   7.200      101.000    5.900                O2562  2  434 
 150.00     3334.900   7.200       95.300    5.500                O2562  2  435 
 150.00     3350.000   7.200       94.600    5.500                O2562  2  436 
 150.00     3365.000   7.200       90.680    5.260                O2562  2  437 
 150.00     3380.000   7.200       84.200    4.900                O2562  2  438 
 150.00     3405.100   7.200       85.620    4.980                O2562  2  439 
 150.00     3420.100   7.200       77.800    4.500                O2562  2  440 
 150.00     3435.100   7.200       78.300    4.600                O2562  2  441 
 150.00     3450.200   7.200       80.900    4.700                O2562  2  442 
 150.00     3465.200   7.200       80.400    4.700                O2562  2  443 
 150.00     3480.200   7.200       77.100    4.500                O2562  2  444 
 150.00     3490.300   7.200       76.300    4.400                O2562  2  445 
 150.00     3500.300   7.200       70.220    4.080                O2562  2  446 
 150.00     3510.300   7.200       73.590    4.260                O2562  2  447 
 150.00     3520.300   7.200       68.190    3.960                O2562  2  448 
 150.00     3530.300   7.200       75.600    4.400                O2562  2  449 
 150.00     3540.400   7.200       74.600    4.330                O2562  2  450 
 150.00     3550.400   7.200       71.140    4.140                O2562  2  451 
 150.00     3560.400   7.200       65.300    3.800                O2562  2  452 
 150.00     3570.400   7.200       68.650    4.000                O2562  2  453 
 150.00     3580.400   7.200       63.700    3.700                O2562  2  454 
 150.00     3590.500   7.200       64.700    3.800                O2562  2  455 
 150.00     3600.500   7.200       59.600    3.500                O2562  2  456 
 150.00     3610.500   7.200       63.100    3.700                O2562  2  457 
 150.00     3620.500   7.200       68.120    3.970                O2562  2  458 
 150.00     3630.500   7.200       70.390    4.090                O2562  2  459 
 150.00     3640.600   7.200       66.700    3.900                O2562  2  460 
 150.00     3650.600   7.100       69.080    4.020                O2562  2  461 
 150.00     3660.600   7.200       70.460    4.090                O2562  2  462 
 150.00     3670.600   7.200       66.700    3.900                O2562  2  463 
 150.00     3680.600   7.200       72.110    4.160                O2562  2  464 
 150.00     3690.700   7.200       74.960    4.340                O2562  2  465 
 150.00     3700.700   7.200       77.600    4.500                O2562  2  466 
 150.00     3710.700   7.200       78.800    4.600                O2562  2  467 
 150.00     3720.700   7.200       76.100    4.400                O2562  2  468 
 150.00     3730.700   7.200       71.970    4.150                O2562  2  469 
 150.00     3740.800   7.200       76.500    4.400                O2562  2  470 
 150.00     3750.800   7.200       73.130    4.230                O2562  2  471 
 150.00     3760.800   7.200       73.730    4.310                O2562  2  472 
 150.00     3770.800   7.200       75.900    4.400                O2562  2  473 
 150.00     3780.800   7.200       79.500    4.600                O2562  2  474 
 150.00     3790.800   7.200       76.800    4.500                O2562  2  475 
 150.00     3805.900   7.200       75.700    4.400                O2562  2  476 
 150.00     3820.900   7.200       74.050    4.290                O2562  2  477 
 150.00     3835.900   7.200       76.000    4.400                O2562  2  478 
 150.00     3850.900   7.200       75.700    4.400                O2562  2  479 
 150.00     3866.000   7.200       81.900    4.800                O2562  2  480 
 150.00     3881.000   7.200       73.930    4.300                O2562  2  481 
 150.00     3891.000   7.200       66.700    3.900                O2562  2  482 
 150.00     3901.000   7.200       75.800    4.400                O2562  2  483 
 150.00     3911.000   7.200       70.250    4.070                O2562  2  484 
 150.00     3921.100   7.200       73.880    4.280                O2562  2  485 
 150.00     3931.100   7.200       76.300    4.400                O2562  2  486 
 150.00     3941.100   7.200       76.400    4.400                O2562  2  487 
 150.00     3951.100   7.200       84.200    4.900                O2562  2  488 
 150.00     3961.100   7.200       90.290    5.210                O2562  2  489 
 150.00     3971.100   7.200      102.400    5.900                O2562  2  490 
 150.00     3981.100   7.200      116.100    6.700                O2562  2  491 
 150.00     3991.200   7.200      132.100    7.600                O2562  2  492 
 150.00     4001.200   7.200      135.700    7.800                O2562  2  493 
 150.00     4011.200   7.200      124.890    7.170                O2562  2  494 
 150.00     4021.200   7.200      104.540    6.040                O2562  2  495 
 150.00     4031.200   7.200       90.910    5.250                O2562  2  496 
 150.00     4041.200   7.200       67.800    3.900                O2562  2  497 
 150.00     4051.200   7.200       52.250    3.230                O2562  2  498 
 150.00     4061.300   7.200       47.200    2.700                O2562  2  499 
 150.00     4071.300   7.200       42.500    2.500                O2562  2  500 
 150.00     4081.300   7.200       41.300    2.400                O2562  2  501 
 150.00     4091.300   7.200       39.900    2.400                O2562  2  502 
 150.00     4111.300   7.200       43.400    2.500                O2562  2  503 
 150.00     4151.400   7.100       39.690    2.310                O2562  2  504 
 150.00     4171.400   7.100       43.000    2.500                O2562  2  505 
 150.00     4191.500   7.100       38.710    2.270                O2562  2  506 
 150.00     4201.500   7.100       44.000    2.600                O2562  2  507 
 150.00     4211.500   7.100       46.600    2.700                O2562  2  508 
 150.00     4226.500   7.100       44.800    2.600                O2562  2  509 
 150.00     4241.500   7.100       51.100    2.960                O2562  2  510 
 160.00     2688.100   7.200       45.500    2.600                O2562  2  511 
 160.00     2708.100   7.200       44.800    2.600                O2562  2  512 
 160.00     2728.300   7.200       40.200    2.310                O2562  2  513 
 160.00     2748.300   7.200       42.500    2.500                O2562  2  514 
 160.00     2768.400   7.200       36.730    2.150                O2562  2  515 
 160.00     2788.400   7.200       37.530    2.170                O2562  2  516 
 160.00     2798.500   7.200       38.420    2.200                O2562  2  517 
 160.00     2808.500   7.200       37.850    2.190                O2562  2  518 
 160.00     2818.200   7.200       32.900    1.900                O2562  2  519 
 160.00     2828.600   7.200       31.500    1.800                O2562  2  520 
 160.00     2838.600   7.200       30.900    1.800                O2562  2  521 
 160.00     2848.600   7.200       29.800    1.700                O2562  2  522 
 160.00     2858.700   7.200       31.100    1.800                O2562  2  523 
 160.00     2868.700   7.200       30.500    1.800                O2562  2  524 
 160.00     2878.700   7.200       30.800    1.800                O2562  2  525 
 160.00     2888.800   7.200       29.000    1.700                O2562  2  526 
 160.00     2898.800   7.200       27.100    1.600                O2562  2  527 
 160.00     2908.800   7.200       25.600    1.500                O2562  2  528 
 160.00     2918.900   7.200       26.200    1.500                O2562  2  529 
 160.00     2928.900   7.200       31.400    1.800                O2562  2  530 
 160.00     2938.900   7.200       31.900    1.900                O2562  2  531 
 160.00     2948.900   7.200       24.700    1.400                O2562  2  532 
 160.00     2959.000   7.200       24.300    1.400                O2562  2  533 
 160.00     2969.000   7.200       21.740    1.280                O2562  2  534 
 160.00     2979.000   7.200       19.760    1.140                O2562  2  535 
 160.00     2989.100   7.200       17.560    1.020                O2562  2  536 
 160.00     2999.100   7.200       15.700    0.900                O2562  2  537 
 160.00     3019.100   7.200       16.180    0.960                O2562  2  538 
 160.00     3029.200   7.200       21.190    1.260                O2562  2  539 
 160.00     3039.200   7.200       23.000    1.400                O2562  2  540 
 160.00     3049.200   7.200       22.180    1.310                O2562  2  541 
 160.00     3059.200   7.200       22.520    1.340                O2562  2  542 
 160.00     3069.300   7.200       27.200    1.600                O2562  2  543 
 160.00     3079.300   7.200       34.860    2.110                O2562  2  544 
 160.00     3089.300   7.200       37.500    2.280                O2562  2  545 
 160.00     3104.400   7.200       44.600    2.700                O2562  2  546 
 160.00     3119.400   7.200       47.650    2.980                O2562  2  547 
 160.00     3134.400   7.200       61.900    3.900                O2562  2  548 
 160.00     3149.500   7.200       80.900    4.800                O2562  2  549 
 160.00     3164.500   7.200       82.700    4.900                O2562  2  550 
 160.00     3179.600   7.200       95.600    5.600                O2562  2  551 
 160.00     3204.600   7.200       98.400    5.800                O2562  2  552 
 160.00     3219.700   7.200      100.000    5.900                O2562  2  553 
 160.00     3234.700   7.200      102.310    6.080                O2562  2  554 
 160.00     3249.700   7.200      107.720    6.340                O2562  2  555 
 160.00     3264.800   7.200      114.400    6.700                O2562  2  556 
 160.00     3279.800   7.200      102.180    5.960                O2562  2  557 
 160.00     3304.900   7.200      107.420    6.310                O2562  2  558 
 160.00     3319.900   7.200      103.930    6.280                O2562  2  559 
 160.00     3334.900   7.200       95.800    5.800                O2562  2  560 
 160.00     3350.000   7.200       91.800    5.600                O2562  2  561 
 160.00     3365.000   7.200       88.700    5.400                O2562  2  562 
 160.00     3380.000   7.200       91.400    5.600                O2562  2  563 
 160.00     3405.100   7.200       83.620    5.080                O2562  2  564 
 160.00     3420.100   7.200       78.600    4.800                O2562  2  565 
 160.00     3435.100   7.200       81.120    4.950                O2562  2  566 
 160.00     3450.200   7.200       83.740    5.040                O2562  2  567 
 160.00     3465.200   7.200       82.510    4.970                O2562  2  568 
 160.00     3480.200   7.200       73.700    4.500                O2562  2  569 
 160.00     3490.300   7.200       72.000    4.400                O2562  2  570 
 160.00     3500.300   7.200       74.500    4.600                O2562  2  571 
 160.00     3510.300   7.200       76.200    4.600                O2562  2  572 
 160.00     3520.300   7.200       73.200    4.400                O2562  2  573 
 160.00     3530.300   7.200       71.270    4.330                O2562  2  574 
 160.00     3540.400   7.200       74.800    4.500                O2562  2  575 
 160.00     3550.400   7.200       74.400    4.500                O2562  2  576 
 160.00     3560.400   7.200       64.300    3.900                O2562  2  577 
 160.00     3570.400   7.200       68.880    4.200                O2562  2  578 
 160.00     3580.400   7.200       64.800    3.900                O2562  2  579 
 160.00     3590.500   7.200       61.500    3.800                O2562  2  580 
 160.00     3600.500   7.200       62.800    3.800                O2562  2  581 
 160.00     3610.500   7.200       66.130    4.050                O2562  2  582 
 160.00     3620.500   7.200       68.290    4.140                O2562  2  583 
 160.00     3630.500   7.200       70.750    4.280                O2562  2  584 
 160.00     3640.600   7.200       66.160    4.030                O2562  2  585 
 160.00     3650.600   7.100       66.030    3.990                O2562  2  586 
 160.00     3660.600   7.200       78.500    4.800                O2562  2  587 
 160.00     3670.600   7.200       64.100    3.900                O2562  2  588 
 160.00     3680.600   7.200       71.970    4.300                O2562  2  589 
 160.00     3690.700   7.200       76.700    4.600                O2562  2  590 
 160.00     3700.700   7.200       79.600    4.800                O2562  2  591 
 160.00     3710.700   7.200       81.000    4.900                O2562  2  592 
 160.00     3720.700   7.200       74.400    4.500                O2562  2  593 
 160.00     3730.700   7.200       77.000    4.600                O2562  2  594 
 160.00     3740.800   7.200       73.600    4.400                O2562  2  595 
 160.00     3750.800   7.200       72.000    4.340                O2562  2  596 
 160.00     3760.800   7.200       73.100    4.500                O2562  2  597 
 160.00     3770.800   7.200       75.000    4.600                O2562  2  598 
 160.00     3780.800   7.200       80.100    4.900                O2562  2  599 
 160.00     3790.800   7.200       76.900    4.600                O2562  2  600 
 160.00     3805.900   7.200       78.600    4.800                O2562  2  601 
 160.00     3820.900   7.200       74.000    4.500                O2562  2  602 
 160.00     3835.900   7.200       76.300    4.600                O2562  2  603 
 160.00     3850.900   7.200       74.100    4.500                O2562  2  604 
 160.00     3866.000   7.200       82.290    4.960                O2562  2  605 
 160.00     3881.000   7.200       79.500    4.800                O2562  2  606 
 160.00     3891.000   7.200       77.900    4.700                O2562  2  607 
 160.00     3901.000   7.200       80.500    4.900                O2562  2  608 
 160.00     3911.000   7.200       75.400    4.600                O2562  2  609 
 160.00     3921.100   7.200       78.900    4.800                O2562  2  610 
 160.00     3931.100   7.200       87.330    5.270                O2562  2  611 
 160.00     3941.100   7.200       83.270    5.010                O2562  2  612 
 160.00     3951.100   7.200       92.900    5.600                O2562  2  613 
 160.00     3961.100   7.200      102.880    6.140                O2562  2  614 
 160.00     3971.100   7.200      118.190    7.090                O2562  2  615 
 160.00     3981.100   7.200      126.500    7.600                O2562  2  616 
 160.00     3991.200   7.200      147.900    8.800                O2562  2  617 
 160.00     4001.200   7.200      139.080    8.240                O2562  2  618 
 160.00     4011.200   7.200      127.900    7.600                O2562  2  619 
 160.00     4021.200   7.200      113.000    6.800                O2562  2  620 
 160.00     4031.200   7.200       92.000    5.500                O2562  2  621 
 160.00     4041.200   7.200       63.900    3.900                O2562  2  622 
 160.00     4051.200   7.200       50.880    3.380                O2562  2  623 
 160.00     4061.300   7.200       41.300    2.500                O2562  2  624 
 160.00     4071.300   7.200       36.860    2.290                O2562  2  625 
 160.00     4081.300   7.200       34.730    2.150                O2562  2  626 
 160.00     4091.300   7.200       35.390    2.210                O2562  2  627 
 160.00     4111.300   7.200       43.600    2.700                O2562  2  628 
 160.00     4151.400   7.100       40.900    2.500                O2562  2  629 
 160.00     4171.400   7.100       47.400    2.800                O2562  2  630 
 160.00     4191.500   7.100       35.680    2.180                O2562  2  631 
 160.00     4201.500   7.100       40.430    2.440                O2562  2  632 
 160.00     4211.500   7.100       45.400    2.700                O2562  2  633 
 160.00     4226.500   7.100       48.960    2.980                O2562  2  634 
 160.00     4241.500   7.100       49.310    2.980                O2562  2  635 
 170.00     2688.100   7.200       46.300    2.700                O2562  2  636 
 170.00     2708.100   7.200       44.100    2.600                O2562  2  637 
 170.00     2728.300   7.200       41.800    2.400                O2562  2  638 
 170.00     2748.300   7.200       40.900    2.400                O2562  2  639 
 170.00     2768.400   7.200       39.020    2.320                O2562  2  640 
 170.00     2788.400   7.200       39.630    2.330                O2562  2  641 
 170.00     2798.500   7.200       41.900    2.400                O2562  2  642 
 170.00     2808.500   7.200       37.110    2.170                O2562  2  643 
 170.00     2818.200   7.200       35.100    2.070                O2562  2  644 
 170.00     2828.600   7.200       32.600    1.900                O2562  2  645 
 170.00     2838.600   7.200       33.770    1.990                O2562  2  646 
 170.00     2848.600   7.200       30.200    1.800                O2562  2  647 
 170.00     2858.700   7.200       30.700    1.800                O2562  2  648 
 170.00     2868.700   7.200       30.800    1.800                O2562  2  649 
 170.00     2878.700   7.200       29.700    1.800                O2562  2  650 
 170.00     2888.800   7.200       28.900    1.700                O2562  2  651 
 170.00     2898.800   7.200       29.200    1.700                O2562  2  652 
 170.00     2908.800   7.200       27.300    1.600                O2562  2  653 
 170.00     2918.900   7.200       28.500    1.700                O2562  2  654 
 170.00     2928.900   7.200       36.320    2.150                O2562  2  655 
 170.00     2938.900   7.200       37.960    2.240                O2562  2  656 
 170.00     2948.900   7.200       26.200    1.600                O2562  2  657 
 170.00     2959.000   7.200       24.000    1.400                O2562  2  658 
 170.00     2969.000   7.200       23.800    1.400                O2562  2  659 
 170.00     2979.000   7.200       20.420    1.200                O2562  2  660 
 170.00     2989.100   7.200       19.680    1.150                O2562  2  661 
 170.00     2999.100   7.200       19.840    1.180                O2562  2  662 
 170.00     3019.100   7.200       16.080    0.990                O2562  2  663 
 170.00     3029.200   7.200       24.400    1.500                O2562  2  664 
 170.00     3039.200   7.200       23.400    1.400                O2562  2  665 
 170.00     3049.200   7.200       22.500    1.400                O2562  2  666 
 170.00     3059.200   7.200       23.700    1.500                O2562  2  667 
 170.00     3069.300   7.200       30.400    1.900                O2562  2  668 
 170.00     3079.300   7.200       38.500    2.400                O2562  2  669 
 170.00     3089.300   7.200       41.700    2.600                O2562  2  670 
 170.00     3104.400   7.200       45.600    2.800                O2562  2  671 
 170.00     3119.400   7.200       57.200    3.700                O2562  2  672 
 170.00     3134.400   7.200       61.600    4.000                O2562  2  673 
 170.00     3149.500   7.200       80.600    4.900                O2562  2  674 
 170.00     3164.500   7.200       90.100    5.400                O2562  2  675 
 170.00     3179.600   7.200       97.200    5.800                O2562  2  676 
 170.00     3204.600   7.200      106.700    6.400                O2562  2  677 
 170.00     3219.700   7.200       95.800    5.700                O2562  2  678 
 170.00     3234.700   7.200      102.150    6.140                O2562  2  679 
 170.00     3249.700   7.200      111.200    6.700                O2562  2  680 
 170.00     3264.800   7.200      118.320    7.050                O2562  2  681 
 170.00     3279.800   7.200      117.890    7.020                O2562  2  682 
 170.00     3304.900   7.200      108.000    6.400                O2562  2  683 
 170.00     3319.900   7.200       97.900    5.980                O2562  2  684 
 170.00     3334.900   7.200      105.900    6.500                O2562  2  685 
 170.00     3350.000   7.200       97.340    5.990                O2562  2  686 
 170.00     3365.000   7.200       93.600    5.800                O2562  2  687 
 170.00     3380.000   7.200       91.400    5.600                O2562  2  688 
 170.00     3405.100   7.200       85.330    5.290                O2562  2  689 
 170.00     3420.100   7.200       83.140    5.180                O2562  2  690 
 170.00     3435.100   7.200       78.100    4.900                O2562  2  691 
 170.00     3450.200   7.200       90.600    5.600                O2562  2  692 
 170.00     3465.200   7.200       86.530    5.270                O2562  2  693 
 170.00     3480.200   7.200       76.100    4.700                O2562  2  694 
 170.00     3490.300   7.200       77.600    4.800                O2562  2  695 
 170.00     3500.300   7.200       75.500    4.700                O2562  2  696 
 170.00     3510.300   7.200       80.670    4.990                O2562  2  697 
 170.00     3520.300   7.200       74.900    4.600                O2562  2  698 
 170.00     3530.300   7.200       74.300    4.600                O2562  2  699 
 170.00     3540.400   7.200       78.200    4.800                O2562  2  700 
 170.00     3550.400   7.200       75.000    4.700                O2562  2  701 
 170.00     3560.400   7.200       72.500    4.500                O2562  2  702 
 170.00     3570.400   7.200       71.500    4.400                O2562  2  703 
 170.00     3580.400   7.200       73.300    4.500                O2562  2  704 
 170.00     3590.500   7.200       62.900    3.900                O2562  2  705 
 170.00     3600.500   7.200       67.680    4.200                O2562  2  706 
 170.00     3610.500   7.200       68.610    4.260                O2562  2  707 
 170.00     3620.500   7.200       73.400    4.500                O2562  2  708 
 170.00     3630.500   7.200       76.300    4.700                O2562  2  709 
 170.00     3640.600   7.200       69.570    4.320                O2562  2  710 
 170.00     3650.600   7.100       76.700    4.700                O2562  2  711 
 170.00     3660.600   7.200       78.200    4.800                O2562  2  712 
 170.00     3670.600   7.200       66.740    4.130                O2562  2  713 
 170.00     3680.600   7.200       75.000    4.500                O2562  2  714 
 170.00     3690.700   7.200       87.200    5.400                O2562  2  715 
 170.00     3700.700   7.200       89.000    5.500                O2562  2  716 
 170.00     3710.700   7.200       85.650    5.230                O2562  2  717 
 170.00     3720.700   7.200       82.840    5.090                O2562  2  718 
 170.00     3730.700   7.200       79.600    4.900                O2562  2  719 
 170.00     3740.800   7.200       81.000    4.900                O2562  2  720 
 170.00     3750.800   7.200       80.250    4.960                O2562  2  721 
 170.00     3760.800   7.200       72.100    4.500                O2562  2  722 
 170.00     3770.800   7.200       79.400    4.900                O2562  2  723 
 170.00     3780.800   7.200       83.140    5.100                O2562  2  724 
 170.00     3790.800   7.200       81.280    5.000                O2562  2  725 
 170.00     3805.900   7.200       84.280    5.200                O2562  2  726 
 170.00     3820.900   7.200       83.000    5.090                O2562  2  727 
 170.00     3835.900   7.200       75.300    4.600                O2562  2  728 
 170.00     3850.900   7.200       76.100    4.700                O2562  2  729 
 170.00     3866.000   7.200       88.700    5.400                O2562  2  730 
 170.00     3881.000   7.200       82.290    5.050                O2562  2  731 
 170.00     3891.000   7.200       78.600    4.900                O2562  2  732 
 170.00     3901.000   7.200       81.580    5.000                O2562  2  733 
 170.00     3911.000   7.200       81.910    5.020                O2562  2  734 
 170.00     3921.100   7.200       84.970    5.210                O2562  2  735 
 170.00     3931.100   7.200       91.200    5.500                O2562  2  736 
 170.00     3941.100   7.200       95.300    5.800                O2562  2  737 
 170.00     3951.100   7.200      102.010    6.210                O2562  2  738 
 170.00     3961.100   7.200      111.200    6.800                O2562  2  739 
 170.00     3971.100   7.200      121.800    7.400                O2562  2  740 
 170.00     3981.100   7.200      137.700    8.400                O2562  2  741 
 170.00     3991.200   7.200      162.500    9.900                O2562  2  742 
 170.00     4001.200   7.200      150.850    9.090                O2562  2  743 
 170.00     4011.200   7.200      144.300    8.700                O2562  2  744 
 170.00     4021.200   7.200      110.100    6.700                O2562  2  745 
 170.00     4031.200   7.200       89.600    5.500                O2562  2  746 
 170.00     4041.200   7.200       60.900    3.800                O2562  2  747 
 170.00     4051.200   7.200       43.040    2.990                O2562  2  748 
 170.00     4061.300   7.200       36.240    2.230                O2562  2  749 
 170.00     4071.300   7.200       31.370    2.010                O2562  2  750 
 170.00     4081.300   7.200       28.900    1.900                O2562  2  751 
 170.00     4091.300   7.200       29.600    1.900                O2562  2  752 
 170.00     4111.300   7.200       39.100    2.500                O2562  2  753 
 170.00     4151.400   7.100       36.180    2.270                O2562  2  754 
 170.00     4171.400   7.100       48.450    2.980                O2562  2  755 
 170.00     4191.500   7.100       37.800    2.400                O2562  2  756 
 170.00     4201.500   7.100       42.500    2.600                O2562  2  757 
 170.00     4211.500   7.100       48.100    2.900                O2562  2  758 
 170.00     4226.500   7.100       49.200    3.060                O2562  2  759 
 170.00     4241.500   7.100       49.600    3.090                O2562  2  760 
ENDDATA            752          0                                 O2562  2  761 
ENDSUBENT          760          0                                 O2562  299999 
ENDENTRY             2          0                                 O256299999999 
