ENTRY            O1558   20070924                             O032O155800000001 
SUBENT        O1558001   20070924                             O032O155800100001 
BIB                 13         33                                 O155800100002 
TITLE      Study of the Ne-21(t,p)Ne-23 reaction.                 O155800100003 
AUTHOR     (P.Desgroland, B.Chambon, D.Drain, C.Pastor, A.Dauchy) O155800100004 
INSTITUTE  (2FR LYO)                                              O155800100005 
           (3ALGUAG) Bd Franz Fanon, Algiers                      O155800100006 
REFERENCE  (J,PR/C,12,1711,1975)                                  O155800100007 
FACILITY   (VDG,2FR STR) 3-MeV Van de Graaff                      O155800100008 
METHOD     (BCINT) The beam current was typically 60-110 nA and   O155800100009 
            the integrated beam charge was 3-6 mC for each        O155800100010 
            measurements.                                         O155800100011 
           (EDE)                                                  O155800100012 
SAMPLE     The enriched target consisted of 91% Ne-21, 3.3% Ne-20 O155800100013 
           and 5.7% Ne-22.                                        O155800100014 
INC-SOURCE *EN-RSL*.The energy resolution was 40-50 keV.          O155800100015 
ADD-RES    (COMP).DWBA analysis, including Hauser-Feshbach        O155800100016 
            calculation.                                          O155800100017 
           (P-SPC) Typical proton spectrum at E(t)=3 MeV and      O155800100018 
            Ang=20-degree was observed.                           O155800100019 
DETECTOR   (TELES) Four solid state telescopes, 700-mum E, 50-mum O155800100020 
            delta-E.                                              O155800100021 
           One detector placed at 160 degree  for monitoring      O155800100022 
HISTORY    (20070924C) SB                                         O155800100023 
ERR-ANALYS  The relative uncertainties in the differential cross  O155800100024 
           sections are based upon the method of analysis and     O155800100025 
           include statistical errors. They are estimated to be   O155800100026 
           less than 15%, as shown by the error bars on the       O155800100027 
           figures.                                               O155800100028 
           (DATA-ERR).The error is reported by authors on fig.    O155800100029 
                      See above.                                  O155800100030 
           (ERR-SYS).Systematic error in the absolute             O155800100031 
           normalization of the cross sections are believed to be O155800100032 
           approximation 20%.                                     O155800100033 
           (ANG-ERR-D).Digitizing error of angle.                 O155800100034 
STATUS     (CURVE) Data from figure 2,3 from the article          O155800100035 
ENDBIB              33          0                                 O155800100036 
COMMON               3          3                                 O155800100037 
EN         EN-RSL     ERR-SYS                                     O155800100038 
MEV        KEV        PER-CENT                                    O155800100039 
3.25       50.        20.                                         O155800100040 
ENDCOMMON            3          0                                 O155800100041 
ENDSUBENT           40          0                                 O155800199999 
SUBENT        O1558002   20070924                             O032O155800200001 
BIB                  2          2                                 O155800200002 
REACTION   (10-NE-21(T,P)10-NE-23,PAR,DA)  figure 2               O155800200003 
EN-SEC     (E-LVL,10-NE-23)                                       O155800200004 
ENDBIB               2          0                                 O155800200005 
COMMON               1          3                                 O155800200006 
ANG-ERR-D                                                         O155800200007 
ADEG                                                              O155800200008 
0.6                                                               O155800200009 
ENDCOMMON            3          0                                 O155800200010 
DATA                 4        184                                 O155800200011 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O155800200012 
MEV        ADEG       MB/SR      MB/SR                            O155800200013 
    0.00000   25.60000    0.20900    0.02500                      O155800200014 
    0.00000   29.10000    0.23500    0.02800                      O155800200015 
    0.00000   33.50000    0.21800    0.02300                      O155800200016 
    0.00000   41.80000    0.22100    0.02400                      O155800200017 
    0.00000   50.40000    0.20800    0.02800                      O155800200018 
    0.00000   60.10000    0.25200    0.02700                      O155800200019 
    0.00000   68.60000    0.21800    0.02300                      O155800200020 
    0.00000   77.60000    0.15000    0.02400                      O155800200021 
    0.00000   87.30000    0.18000    0.03000                      O155800200022 
    0.00000  105.40000    0.17400    0.02100                      O155800200023 
    0.00000  114.60000    0.19300    0.02600                      O155800200024 
    0.00000  134.80000    0.19400    0.02500                      O155800200025 
    0.00000  141.70000    0.18600    0.01900                      O155800200026 
    0.00000  156.70000    0.14700    0.01600                      O155800200027 
    1.02000   24.00000    0.10400    0.01500                      O155800200028 
    1.02000   27.80000    0.10600    0.01400                      O155800200029 
    1.02000   32.70000    0.10600    0.01500                      O155800200030 
    1.02000   40.60000    0.11600    0.01700                      O155800200031 
    1.02000   48.80000    0.11700    0.02000                      O155800200032 
    1.02000   58.80000    0.12800    0.01400                      O155800200033 
    1.02000   68.50000    0.08800    0.01100                      O155800200034 
    1.02000   76.90000    0.05600    0.01300                      O155800200035 
    1.02000   86.70000    0.04600    0.01300                      O155800200036 
    1.02000  104.40000    0.04200    0.00800                      O155800200037 
    1.02000  113.90000    0.04500    0.01000                      O155800200038 
    1.02000  123.70000    0.08400    0.01300                      O155800200039 
    1.02000  133.10000    0.08100    0.01300                      O155800200040 
    1.02000  141.80000    0.08700    0.00900                      O155800200041 
    1.02000  155.80000    0.07900    0.00900                      O155800200042 
    1.70000   24.10000    0.16100    0.02000                      O155800200043 
    1.70000   27.50000    0.16600    0.02100                      O155800200044 
    1.70000   31.70000    0.19200    0.01900                      O155800200045 
    1.70000   39.70000    0.21900    0.02600                      O155800200046 
    1.70000   49.10000    0.20400    0.02700                      O155800200047 
    1.70000   57.90000    0.21700    0.02500                      O155800200048 
    1.70000   66.80000    0.18700    0.02000                      O155800200049 
    1.70000   75.70000    0.16800    0.02700                      O155800200050 
    1.70000   86.30000    0.14000    0.02600                      O155800200051 
    1.70000  104.50000    0.15700    0.02400                      O155800200052 
    1.70000  114.30000    0.20200    0.03000                      O155800200053 
    1.70000  131.90000    0.18100    0.02300                      O155800200054 
    1.70000  140.20000    0.20300    0.02100                      O155800200055 
    1.70000  155.70000    0.17600    0.01800                      O155800200056 
    2.32000   22.40000    0.18600    0.02300                      O155800200057 
    2.32000   26.50000    0.18300    0.02200                      O155800200058 
    2.32000   30.90000    0.23300    0.02600                      O155800200059 
    2.32000   38.60000    0.20800    0.02400                      O155800200060 
    2.32000   47.60000    0.20100    0.02700                      O155800200061 
    2.32000   56.90000    0.23600    0.02300                      O155800200062 
    2.32000   66.70000    0.21900    0.02700                      O155800200063 
    2.32000   73.90000    0.17500    0.02600                      O155800200064 
    2.32000   84.40000    0.14200    0.02500                      O155800200065 
    2.32000  104.30000    0.16100    0.01800                      O155800200066 
    2.32000  112.60000    0.17000    0.02300                      O155800200067 
    2.32000  130.50000    0.14300    0.01900                      O155800200068 
    2.32000  138.90000    0.15500    0.01700                      O155800200069 
    2.32000  154.40000    0.13500    0.01400                      O155800200070 
    3.22000   20.60000    0.11800    0.01400                      O155800200071 
    3.22000   24.80000    0.12000    0.01500                      O155800200072 
    3.22000   28.90000    0.11500    0.01300                      O155800200073 
    3.22000   37.10000    0.11500    0.01400                      O155800200074 
    3.22000   46.10000    0.10200    0.01500                      O155800200075 
    3.22000   56.30000    0.15600    0.01700                      O155800200076 
    3.22000   65.40000    0.16000    0.01900                      O155800200077 
    3.22000   74.40000    0.14400    0.02400                      O155800200078 
    3.22000   83.60000    0.17200    0.02900                      O155800200079 
    3.22000  102.90000    0.14700    0.02400                      O155800200080 
    3.22000  111.90000    0.14700    0.02200                      O155800200081 
    3.22000  130.60000    0.16000    0.02000                      O155800200082 
    3.22000  139.20000    0.21900    0.02400                      O155800200083 
    3.22000  154.90000    0.23800    0.02300                      O155800200084 
    3.83000   20.40000    0.33000    0.04000                      O155800200085 
    3.83000   26.00000    0.36000    0.04000                      O155800200086 
    3.83000   30.60000    0.37000    0.04000                      O155800200087 
    3.83000   37.20000    0.31000    0.03000                      O155800200088 
    3.83000   46.40000    0.27000    0.03000                      O155800200089 
