ENTRY            O1553   20070928                             O032O155300000001 
SUBENT        O1553001   20070928                             O032O155300100001 
BIB                 13         27                                 O155300100002 
TITLE       (p,d) reactions on silicon isotopes at 27.3 MeV.      O155300100003 
AUTHOR     (F.Pellegrini, F.Gentilin, P.Guazzoni, S.Micheletti,   O155300100004 
           M.Pignanelli)                                          O155300100005 
INSTITUTE  (2ITYPAD)                                              O155300100006 
           (2ITYMIL)                                              O155300100007 
REFERENCE  (J,PR/C,2,1440,1970)                                   O155300100008 
FACILITY   (CYCLO,2ITYMIL) The Milano azimuthally-varying-field   O155300100009 
           cyclotron.                                             O155300100010 
COMMENT    *BY AUTHORS*.The target thickness was estimated by a   O155300100011 
           comparison with the elastic scattering of 3 MeV alpha  O155300100012 
           particles from the C.N. Van de Graaff accelerator of   O155300100013 
           Legnaro(Padova).                                       O155300100014 
METHOD     (EDE)                                                  O155300100015 
ADD-RES    (COMP).DWBA analysis.                                  O155300100016 
            Deuteron spectrum from the Si-29(p,d)Si-28 and        O155300100017 
            Si-30(p,d)Si-29 reactions at Ang=50-degree were       O155300100018 
            observed.                                             O155300100019 
DETECTOR   (TELES,SIBAR) A delta-E-E counter telescope, the       O155300100020 
           delta-E counter consisted of surface-barrier detector  O155300100021 
           of 100-mu thickness, the E counter was a 200-mu thick  O155300100022 
           surface barrier detector.                              O155300100023 
INC-SOURCE *EN-RSL-FW*.Overall resolution of 250 keV full width atO155300100024 
            half maximum.                                         O155300100025 
HISTORY    (20070928C) S.B                                        O155300100026 
ERR-ANALYS (DATA-ERR).The error is reported by authors on fig.    O155300100027 
           (ANG-ERR-D).Digitizing error of angle.                 O155300100028 
STATUS     (CURVE) Data from figure 4,5,6,7                       O155300100029 
ENDBIB              27          0                                 O155300100030 
COMMON               3          3                                 O155300100031 
EN         EN-RSL-FW  ANG-ERR-D                                   O155300100032 
MEV        KEV        ADEG                                        O155300100033 
27.3       250.       0.4                                         O155300100034 
ENDCOMMON            3          0                                 O155300100035 
ENDSUBENT           34          0                                 O155300199999 
SUBENT        O1553002   20070928                             O032O155300200001 
BIB                  4         12                                 O155300200002 
REACTION   (14-SI-29(P,D)14-SI-28,PAR,DA) fig 4, 6                O155300200003 
SAMPLE     The Si-29 target was produced by vacuum evaporation of O155300200004 
           enriched SiO(2)-to 92% Si-29, on a thin carbon backing.O155300200005 
           The Si-29 target had a nuclear density of              O155300200006 
            (2.9+-0.3)10E+18 nuclei/cm**2.                        O155300200007 
EN-SEC     (E-LVL,14-SI-28)                                       O155300200008 
LEVEL-PROP (14-SI-28,E-LVL=0.000,SPIN=0.0,PARITY=+1.)             O155300200009 
           (14-SI-28,E-LVL=4.970,SPIN=0.0,PARITY=+1.)             O155300200010 
           (14-SI-28,E-LVL=1.790,SPIN=2.0,PARITY=+1.)             O155300200011 
           (14-SI-28,E-LVL=6.270,SPIN=3.0,PARITY=+1.)             O155300200012 
           (14-SI-28,E-LVL=9.320,SPIN=2.0/3.0,PARITY=+1.)         O155300200013 
           (14-SI-28,E-LVL=4.610,SPIN=4.0,PARITY=+1.)             O155300200014 
ENDBIB              12          0                                 O155300200015 
NOCOMMON             0          0                                 O155300200016 
DATA                 4        120                                 O155300200017 
    4.61000   78.80000    0.06800    9.00000                      O155300200073 
    4.61000   83.50000    0.07700    6.00000                      O155300200074 
    4.61000   88.60000    0.06700   10.00000                      O155300200075 
    4.61000   93.40000    0.05500   11.00000                      O155300200076 
    4.61000   98.30000    0.05000   14.00000                      O155300200077 
    4.61000  103.10000    0.04200   14.00000                      O155300200078 
    4.61000  107.80000    0.04500   18.00000                      O155300200079 
    4.61000  112.90000    0.03900   21.00000                      O155300200080 
    4.61000  117.10000    0.04600   15.00000                      O155300200081 
    4.61000  121.60000    0.05500   13.00000                      O155300200082 
    4.97000   28.10000    0.53600    5.00000                      O155300200083 
    4.97000   34.00000    0.45000    9.00000                      O155300200084 
    4.97000   38.00000    0.22000    6.00000                      O155300200085 
    4.97000   43.20000    0.07100   11.00000                      O155300200086 
    4.97000   48.60000    0.11400    7.00000                      O155300200087 
    4.97000   53.80000    0.22300    7.00000                      O155300200088 
    4.97000   59.00000    0.28100    8.00000                      O155300200089 
    4.97000   64.10000    0.22200    6.00000                      O155300200090 
    4.97000   68.50000    0.12300   10.00000                      O155300200091 
    4.97000   74.50000    0.05700    9.00000                      O155300200092 
    4.97000   78.80000    0.04400    9.00000                      O155300200093 
    4.97000   84.20000    0.05700    9.00000                      O155300200094 
    4.97000   89.10000    0.07000   10.00000                      O155300200095 
    4.97000   93.80000    0.06900   10.00000                      O155300200096 
    4.97000   99.10000    0.07200   11.00000                      O155300200097 
    4.97000  103.70000    0.05000   14.00000                      O155300200098 
    4.97000  108.60000    0.03700   19.00000                      O155300200099 
    4.97000  113.30000    0.02000   25.00000                      O155300200100 
    4.97000  118.30000    0.01200   40.00000                      O155300200101 
    4.97000  122.90000    0.01700   29.00000                      O155300200102 
    6.27000   28.20000    0.82000   11.00000                      O155300200103 
    6.27000   33.30000    0.61000   11.00000                      O155300200104 
    6.27000   38.90000    0.45000   11.00000                      O155300200105 
    6.27000   43.50000    0.30700    7.00000                      O155300200106 
    6.27000   48.90000    0.18700   12.00000                      O155300200107 
    6.27000   54.10000    0.20800   13.00000                      O155300200108 
    6.27000   59.10000    0.16600   13.00000                      O155300200109 
    6.27000   64.90000    0.15500    5.00000                      O155300200110 
    6.27000   69.60000    0.12700   10.00000                      O155300200111 
    6.27000   75.20000    0.11800   11.00000                      O155300200112 
    6.27000   80.10000    0.11300   16.00000                      O155300200113 
    6.27000   84.40000    0.11700    9.00000                      O155300200114 
    6.27000   90.50000    0.11200   13.00000                      O155300200115 
    6.27000   95.50000    0.09300   15.00000                      O155300200116 
    6.27000   99.80000    0.09300   11.00000                      O155300200117 
    6.27000  104.70000    0.06100   16.00000                      O155300200118 
    6.27000  110.40000    0.07100   13.00000                      O155300200119 
    6.27000  115.30000    0.06200   16.00000                      O155300200120 
    6.27000  119.30000    0.04400   25.00000                      O155300200121 
    6.27000  124.70000    0.04600   22.00000                      O155300200122 
    9.32000   28.30000    1.52000   15.00000                      O155300200123 
    9.32000   32.60000    1.49000    9.00000                      O155300200124 
    9.32000   38.50000    1.29000   10.00000                      O155300200125 
    9.32000   43.60000    0.95000   12.00000                      O155300200126 
    9.32000   48.60000    0.71000   13.00000                      O155300200127 
    9.32000   54.60000    0.53000    9.00000                      O155300200128 
    9.32000   59.30000    0.45100    6.00000                      O155300200129 
    9.32000   63.70000    0.40000    7.00000                      O155300200130 
    9.32000   69.00000    0.34000   12.00000                      O155300200131 
    9.32000   74.20000    0.33600    9.00000                      O155300200132 
    9.32000   79.40000    0.32000    9.00000                      O155300200133 
    9.32000   84.30000    0.31000   10.00000                      O155300200134 
    9.32000   90.10000    0.31800    7.00000                      O155300200135 
    9.32000   95.00000    0.30800    9.00000                      O155300200136 
    9.32000  100.30000    0.25000   16.00000                      O155300200137 
    9.32000  104.40000    0.21000   14.00000                      O155300200138 
    9.32000  109.50000    0.16800   17.00000                      O155300200139 
ENDDATA            122          0                                 O155300200140 
ENDSUBENT          139          0                                 O155300299999 
SUBENT        O1553003   20070928                             O032O155300300001 
BIB                  4         15                                 O155300300002 
REACTION   (14-SI-30(P,D)14-SI-29,PAR,DA) fig 5, 7                O155300300003 
SAMPLE     The Si-30 target was produced by vacuum evaporation of O155300300004 
           enriched SiO(2)-to 95.5% Si-30, on a thin carbon       O155300300005 
           backing. The Si-30 target had a nuclear density of     O155300300006 
            (3.6+-0.4)10E+18 nuclei/cm**2.                        O155300300007 
EN-SEC     (E-LVL,14-SI-29)                                       O155300300008 
LEVEL-PROP (14-SI-29,E-LVL=0.000,SPIN=0.5,PARITY=+1.)             O155300300009 
           (14-SI-29,E-LVL=1.270,SPIN=1.5,PARITY=+1.)             O155300300010 
           (14-SI-29,E-LVL=2.030,SPIN=2.5,PARITY=+1.)             O155300300011 
           (14-SI-29,E-LVL=2.430,SPIN=1.5,PARITY=+1.)             O155300300012 
           (14-SI-29,E-LVL=3.070,SPIN=2.5,PARITY=+1.)             O155300300013 
           (14-SI-29,E-LVL=4.890,SPIN=2.5,PARITY=+1.)             O155300300014 
           (14-SI-29,E-LVL=6.720,SPIN=2.5,PARITY=+1.)             O155300300015 
           (14-SI-29,E-LVL=8.320,SPIN=2.5,PARITY=+1.)             O155300300016 
           (14-SI-29,E-LVL=3.620,SPIN=3.5,PARITY=-1.)             O155300300017 
ENDBIB              15          0                                 O155300300018 
NOCOMMON             0          0                                 O155300300019 
DATA                 4        169                                 O155300300020 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O155300300021 
MEV        ADEG       MB/SR      PER-CENT                         O155300300022 
    0.00000   23.20000    2.37000    5.00000                      O155300300023 
    0.00000   28.20000    4.23000    7.00000                      O155300300024 
    0.00000   33.70000    3.16000    8.00000                      O155300300025 
    0.00000   38.60000    1.23000    7.00000                      O155300300026 
    0.00000   44.00000    0.32900    7.00000                      O155300300027 
    0.00000   49.70000    0.59000    5.00000                      O155300300028 
    0.00000   55.00000    1.04000    6.00000                      O155300300029 
    0.00000   59.90000    1.15000    5.00000                      O155300300030 
    0.00000   64.70000    0.87000    6.00000                      O155300300031 
    0.00000   70.10000    0.47000    4.00000                      O155300300032 
    0.00000   74.70000    0.18600    6.00000                      O155300300033 
    0.00000   79.40000    0.08600    6.00000                      O155300300034 
    0.00000   84.90000    0.09100    8.00000                      O155300300035 
    0.00000   89.90000    0.14600    8.00000                      O155300300036 
    0.00000   94.90000    0.21700    6.00000                      O155300300037 
    0.00000   99.80000    0.20300    5.00000                      O155300300038 
    0.00000  104.60000    0.14500    6.00000                      O155300300039 
    0.00000  109.40000    0.11500    9.00000                      O155300300040 
    0.00000  114.40000    0.07100    8.00000                      O155300300041 
    0.00000  119.20000    0.05000   12.00000                      O155300300042 
    0.00000  122.90000    0.02700   15.00000                      O155300300043 
    1.27000   22.40000    1.30000    7.00000                      O155300300044 
    1.27000   28.10000    0.91000    7.00000                      O155300300045 
    1.27000   32.80000    0.49900    6.00000                      O155300300046 
    1.27000   37.80000    0.20400    6.00000                      O155300300047 
    1.27000   43.60000    0.18600    5.00000                      O155300300048 
    1.27000   49.10000    0.20100    6.00000                      O155300300049 
    1.27000   54.60000    0.18900    6.00000                      O155300300050 
    1.27000   59.30000    0.12400    6.00000                      O155300300051 
    1.27000   64.10000    0.07400    8.00000                      O155300300052 
    1.27000   69.20000    0.05000   12.00000                      O155300300053 
    1.27000   74.80000    0.08200    9.00000                      O155300300054 
    1.27000   79.80000    0.11200    8.00000                      O155300300055 
    1.27000   85.40000    0.14900    9.00000                      O155300300056 
    1.27000   89.90000    0.11200    9.00000                      O155300300057 
    1.27000   94.70000    0.09100    9.00000                      O155300300058 
    1.27000   99.80000    0.05900   12.00000                      O155300300059 
    1.27000  104.00000    0.04900   10.00000                      O155300300060 
    1.27000  109.50000    0.05500   13.00000                      O155300300061 
    1.27000  114.10000    0.04800   10.00000                      O155300300062 
    1.27000  119.00000    0.05300   11.00000                      O155300300063 
    1.27000  123.30000    0.06000   13.00000                      O155300300064 
    2.03000   22.30000    3.05000    6.00000                      O155300300065 
    2.03000   27.80000    2.83000    4.00000                      O155300300066 
    2.03000   32.20000    2.00000    8.00000                      O155300300067 
    2.03000   38.20000    1.18000    7.00000                      O155300300068 
    2.03000   43.00000    0.79000    5.00000                      O155300300069 
    2.03000   48.40000    0.71000    7.00000                      O155300300070 
    2.03000   53.90000    0.63000    6.00000                      O155300300071 
    2.03000   59.10000    0.52000    6.00000                      O155300300072 
    2.03000   63.80000    0.36000    7.00000                      O155300300073 
    2.03000   68.00000    0.24400    8.00000                      O155300300074 
    2.03000   74.10000    0.25800    9.00000                      O155300300075 
    2.03000   79.30000    0.25700    9.00000                      O155300300076 
    2.03000   83.90000    0.26400    9.00000                      O155300300077 
    2.03000   89.40000    0.24500    7.00000                      O155300300078 
    2.03000   93.90000    0.21500    5.00000                      O155300300079 
    2.03000   99.10000    0.20200    6.00000                      O155300300080 
    2.03000  103.70000    0.16800    8.00000                      O155300300081 
    2.03000  108.80000    0.16200    9.00000                      O155300300082 
    2.03000  113.70000    0.13300    9.00000                      O155300300083 
    2.03000  118.30000    0.13600    8.00000                      O155300300084 
    2.03000  123.50000    0.14200   10.00000                      O155300300085 
    2.43000   32.30000    0.18000   12.00000                      O155300300086 
    2.43000   37.00000    0.08800   13.00000                      O155300300087 
    2.43000   41.70000    0.06900    9.00000                      O155300300088 
    2.43000   47.10000    0.06800    9.00000                      O155300300089 
    2.43000   52.70000    0.05700    9.00000                      O155300300090 
    2.43000   57.40000    0.05000   10.00000                      O155300300091 
    2.43000   62.40000    0.04000   13.00000                      O155300300092 
    2.43000   68.00000    0.03200   13.00000                      O155300300093 
    2.43000   73.60000    0.03700   14.00000                      O155300300094 
    2.43000   78.40000    0.03500   14.00000                      O155300300095 
    2.43000   83.20000    0.03400   12.00000                      O155300300096 
    2.43000   88.20000    0.02700   15.00000                      O155300300097 
    2.43000   92.90000    0.02500   16.00000                      O155300300098 
    2.43000   98.50000    0.02100   19.00000                      O155300300099 
    2.43000  102.70000    0.02300   17.00000                      O155300300100 
    2.43000  108.10000    0.02300   17.00000                      O155300300101 
    2.43000  113.10000    0.01700   24.00000                      O155300300102 
    2.43000  117.00000    0.02300   17.00000                      O155300300103 
    2.43000  122.40000    0.02300   17.00000                      O155300300104 
    3.07000   26.40000    0.11200    8.00000                      O155300300105 
    3.07000   32.00000    0.08600   12.00000                      O155300300106 
    3.07000   37.30000    0.05400    9.00000                      O155300300107 
    3.07000   42.00000    0.04500    9.00000                      O155300300108 
    3.07000   47.40000    0.04100   12.00000                      O155300300109 
    3.07000   53.00000    0.03600    8.00000                      O155300300110 
    3.07000   58.00000    0.03100   10.00000                      O155300300111 
    3.07000   63.00000    0.02800   14.00000                      O155300300112 
    3.07000   68.10000    0.02700   15.00000                      O155300300113 
    3.07000   73.70000    0.02400   17.00000                      O155300300114 
    3.07000   78.70000    0.02500   16.00000                      O155300300115 
    3.07000   83.50000    0.02310   13.00000                      O155300300116 
    3.07000   89.00000    0.01700   24.00000                      O155300300117 
    3.07000   93.80000    0.01230   20.00000                      O155300300118 
    3.07000   98.90000    0.01600   19.00000                      O155300300119 
    3.07000  103.90000    0.01240   22.00000                      O155300300120 
    3.07000  108.90000    0.01510   18.00000                      O155300300121 
    3.07000  113.40000    0.01580   18.00000                      O155300300122 
    3.62000   25.90000    0.08700    8.00000                      O155300300123 
    3.62000   30.60000    0.08710    7.00000                      O155300300124 
    3.62000   36.30000    0.06800    9.00000                      O155300300125 
    3.62000   41.50000    0.04800   13.00000                      O155300300126 
    3.62000   47.00000    0.04300    9.00000                      O155300300127 
    3.62000   52.30000    0.04400   14.00000                      O155300300128 
    3.62000   57.80000    0.04500    9.00000                      O155300300129 
    3.62000   62.30000    0.04800   10.00000                      O155300300130 
    3.62000   67.80000    0.04400   11.00000                      O155300300131 
    3.62000   73.30000    0.03700   11.00000                      O155300300132 
    3.62000   77.60000    0.03600   11.00000                      O155300300133 
    3.62000   82.00000    0.03600   14.00000                      O155300300134 
    3.62000   88.20000    0.03300   12.00000                      O155300300135 
    3.62000   92.90000    0.03900   10.00000                      O155300300136 
    3.62000   99.00000    0.03100   10.00000                      O155300300137 
    3.62000  103.60000    0.02800   14.00000                      O155300300138 
    3.62000  108.50000    0.02400   17.00000                      O155300300139 
    3.62000  113.40000    0.01800   17.00000                      O155300300140 
    3.62000  118.10000    0.02240   13.00000                      O155300300141 
    3.62000  123.60000    0.01950   15.00000                      O155300300142 
    4.89000   25.30000    1.12000    6.00000                      O155300300143 
    4.89000   32.00000    0.84000    7.00000                      O155300300144 
    4.89000   36.20000    0.67000    6.00000                      O155300300145 
    4.89000   41.80000    0.46000    9.00000                      O155300300146 
    4.89000   47.60000    0.38000    5.00000                      O155300300147 
    4.89000   52.90000    0.34700    6.00000                      O155300300148 
    4.89000   57.40000    0.32600    7.00000                      O155300300149 
    4.89000   62.70000    0.26800    7.00000                      O155300300150 
    4.89000   68.60000    0.21900    6.00000                      O155300300151 
    4.89000   73.40000    0.18700    4.00000                      O155300300152 
    4.89000   78.70000    0.20400    6.00000                      O155300300153 
    4.89000   83.70000    0.21000    7.00000                      O155300300154 
    4.89000   88.80000    0.22600    8.00000                      O155300300155 
    4.89000   93.30000    0.19300    8.00000                      O155300300156 
    4.89000   98.30000    0.15800    8.00000                      O155300300157 
    4.89000  103.30000    0.12100    7.00000                      O155300300158 
    4.89000  108.30000    0.09700    8.00000                      O155300300159 
    4.89000  113.40000    0.09100    8.00000                      O155300300160 
    4.89000  118.10000    0.07200   13.00000                      O155300300161 
    4.89000  123.20000    0.06600    9.00000                      O155300300162 
    6.72000   25.90000    0.22700    7.00000                      O155300300163 
    6.72000   31.50000    0.21500    8.00000                      O155300300164 
    6.72000   37.10000    0.15600    6.00000                      O155300300165 
    6.72000   42.10000    0.11700    9.00000                      O155300300166 
    6.72000   46.80000    0.10500    6.00000                      O155300300167 
    6.72000   52.70000    0.09200    8.00000                      O155300300168 
    6.72000   58.00000    0.07900    5.00000                      O155300300169 
    6.72000   62.80000    0.07000    7.00000                      O155300300170 
    6.72000   68.10000    0.05800    7.00000                      O155300300171 
    6.72000   72.60000    0.05600    5.00000                      O155300300172 
    6.72000   78.50000    0.05800    9.00000                      O155300300173 
    6.72000   83.20000    0.05800    9.00000                      O155300300174 
    8.32000   43.60000    0.60000    7.00000                      O155300300175 
    8.32000   48.30000    0.51000    6.00000                      O155300300176 
    8.32000   53.90000    0.36500    6.00000                      O155300300177 
    8.32000   58.90000    0.28100    6.00000                      O155300300178 
    8.32000   63.70000    0.26000    9.00000                      O155300300179 
    8.32000   69.30000    0.23100    7.00000                      O155300300180 
    8.32000   74.00000    0.22800    8.00000                      O155300300181 
    8.32000   78.50000    0.23400    7.00000                      O155300300182 
    8.32000   84.10000    0.21900    7.00000                      O155300300183 
    8.32000   89.10000    0.20800    7.00000                      O155300300184 
    8.32000   94.20000    0.21100    7.00000                      O155300300185 
    8.32000   98.90000    0.18500    8.00000                      O155300300186 
    8.32000  104.30000    0.16200    9.00000                      O155300300187 
    8.32000  109.30000    0.13000    8.00000                      O155300300188 
    8.32000  113.50000    0.11100    8.00000                      O155300300189 
    8.32000  118.50000    0.10300    8.00000                      O155300300190 
    8.32000  123.30000    0.10200    8.00000                      O155300300191 
ENDDATA            171          0                                 O155300300192 
ENDSUBENT          191          0                                 O155300399999 
ENDENTRY             3          0                                 O155399999999 
