ENTRY            O0962   20150311                             O054O0962  0    1 
SUBENT        O0962001   20150311                             O054O0962  1    1 
BIB                 11         21                                 O0962  1    2 
TITLE      Backangle anomaly in scattering of alpha-particles fromO0962  1    3 
           Si-28 at low energies.                                 O0962  1    4 
AUTHOR     (A.Coban,F.Z.Khiari,M.S.Abdelmonem,A.Aksoy,A.A.Naqvi)  O0962  1    5 
INSTITUTE  (3SARDHA)                                              O0962  1    6 
REFERENCE  (J,NP/A,678,3,2000)                                    O0962  1    7 
ADD-RES    (THEO).A Regge pole formalism.                         O0962  1    8 
           Spectra of alpha-particles was measured.               O0962  1    9 
DETECTOR   (SIBAR) Six silicon surface barrier detectors with     O0962  1   10 
           active areas of 100 mm**2 were used.                   O0962  1   11 
FACILITY   (VDGT,3SARDHA) Energy resolution of the accelerator    O0962  1   12 
           was better than 2-KeV at all energies.                 O0962  1   13 
PART-DET   (A)                                                    O0962  1   14 
METHOD     (SITA)                                                 O0962  1   15 
           (BCINT)                                                O0962  1   16 
SAMPLE     The silicon targets were prepared using the electron   O0962  1   17 
           beam evaporation technique.A 200-900 nm thick layer of O0962  1   18 
           natural silicon was evaporated on a carbon foil with a O0962  1   19 
           40 mug/cm**2 thickness.                                O0962  1   20 
HISTORY    (20020523C) sb                                         O0962  1   21 
           (20050914A) Reference is corrected                     O0962  1   22 
           (20150311A).Data were re-digitized-sb.                 O0962  1   23 
ENDBIB              21          0                                 O0962  1   24 
NOCOMMON             0          0                                 O0962  1   25 
ENDSUBENT           24          0                                 O0962  199999 
SUBENT        O0962002   20150311                             O054O0962  2    1 
BIB                  4          4                                 O0962  2    2 
REACTION   (14-SI-28(A,EL)14-SI-28,,DA,,RTH)                      O0962  2    3 
STATUS     (CURVE).Fig 2 of J,NP/A,678,3,2000                     O0962  2    4 
HISTORY    (20150311A).Data were re-digitized                     O0962  2    5 
ERR-ANALYS (DATA-ERR).No information on source of uncertainty     O0962  2    6 
ENDBIB               4          0                                 O0962  2    7 
NOCOMMON             0          0                                 O0962  2    8 
DATA                 4        564                                 O0962  2    9 
       130.       6.08      1.768      0.079                      O0962  2   87 
       130.       6.10      1.596      0.106                      O0962  2   88 
       130.       6.11      0.989      0.086                      O0962  2   89 
       130.       6.12      0.731      0.053                      O0962  2   90 
       130.       6.14      1.120      0.092                      O0962  2   91 
       130.       6.15      1.008      0.086                      O0962  2   92 
       130.       6.19      0.783      0.073                      O0962  2   93 
       130.       6.25      0.610      0.066                      O0962  2   94 
       130.       6.30      0.887      0.079                      O0962  2   95 
       130.       6.34      1.645      0.073                      O0962  2   96 
       130.       6.40      0.668      0.092                      O0962  2   97 
       130.       6.45      1.156      0.059                      O0962  2   98 
       130.       6.49      0.884      0.053                      O0962  2   99 
       130.       6.55      0.837      0.192                      O0962  2  100 
       130.       6.60      0.612      0.060                      O0962  2  101 
       130.       6.62      0.724      0.066                      O0962  2  102 
       130.       6.65      1.694      0.125                      O0962  2  103 
       130.       6.67      1.377      0.086                      O0962  2  104 
       130.       6.69      0.783      0.125                      O0962  2  105 
       130.       6.72      1.489      0.119                      O0962  2  106 
       130.       6.73      0.571      0.086                      O0962  2  107 
       130.       6.77      0.742      0.053                      O0962  2  108 
       130.       6.78      0.617      0.053                      O0962  2  109 
       130.       6.79      0.432      0.092                      O0962  2  110 
       130.       6.83      0.187      0.112                      O0962  2  111 
       130.       6.84      0.424      0.053                      O0962  2  112 
       130.       6.86      0.873      0.053                      O0962  2  113 
       130.       6.87      0.365      0.172                      O0962  2  114 
       130.       6.89      0.516      0.066                      O0962  2  115 
       130.       6.92      0.588      0.106                      O0962  2  116 
       130.       6.93      0.700      0.106                      O0962  2  117 
       130.       6.94      0.852      0.046                      O0962  2  118 
       130.       6.96      1.122      0.053                      O0962  2  119 
       130.       7.00      0.402      0.106                      O0962  2  120 
       130.       7.06      0.428      0.046                      O0962  2  121 
       130.       7.10      0.639      0.066                      O0962  2  122 
       130.       7.14      0.599      0.053                      O0962  2  123 
       130.       7.20      0.730      0.066                      O0962  2  124 
       130.       7.31      0.121      0.046                      O0962  2  125 
       130.       7.40      0.311      0.033                      O0962  2  126 
       130.       7.50      0.138      0.033                      O0962  2  127 
       130.       7.61      0.150      0.059                      O0962  2  128 
       130.       7.71      0.129      0.059                      O0962  2  129 
       140.       3.02      1.072      0.105                      O0962  2  130 
       140.       3.09      1.025      0.059                      O0962  2  131 
       140.       3.14      1.070      0.059                      O0962  2  132 
       140.       3.17      0.965      0.046                      O0962  2  133 
       140.       3.23      1.069      0.099                      O0962  2  134 
       140.       3.27      1.023      0.059                      O0962  2  135 
       140.       3.32      1.061      0.039                      O0962  2  136 
       140.       3.38      1.028      0.092                      O0962  2  137 
       140.       3.44      1.047      0.040                      O0962  2  138 
       140.       3.49      0.980      0.053                      O0962  2  139 
       140.       3.53      1.091      0.072                      O0962  2  140 
       140.       3.59      0.959      0.059                      O0962  2  141 
       140.       3.63      1.051      0.059                      O0962  2  142 
       140.       3.69      0.925      0.053                      O0962  2  143 
       140.       3.73      1.016      0.039                      O0962  2  144 
       140.       3.78      0.996      0.066                      O0962  2  145 
       140.       3.83      0.923      0.053                      O0962  2  146 
       140.       3.89      1.107      0.079                      O0962  2  147 
       140.       3.90      1.008      0.066                      O0962  2  148 
       140.       3.94      1.053      0.053                      O0962  2  149 
       140.       3.99      0.921      0.066                      O0962  2  150 
       140.       4.04      1.052      0.059                      O0962  2  151 
       140.       4.08      0.939      0.053                      O0962  2  152 
       140.       4.12      0.992      0.066                      O0962  2  153 
       140.       4.16      0.991      0.046                      O0962  2  154 
       140.       4.19      1.076      0.099                      O0962  2  155 
       140.       4.23      0.964      0.079                      O0962  2  156 
       140.       4.29      0.753      0.066                      O0962  2  157 
       140.       4.34      1.094      0.040                      O0962  2  158 
       140.       4.39      0.982      0.072                      O0962  2  159 
       140.       4.43      0.948      0.072                      O0962  2  160 
       140.       4.49      1.033      0.066                      O0962  2  161 
       140.       4.54      1.058      0.066                      O0962  2  162 
       140.       4.59      1.005      0.092                      O0962  2  163 
       140.       4.63      0.932      0.079                      O0962  2  164 
       140.       4.69      0.642      0.053                      O0962  2  165 
       140.       4.74      0.997      0.059                      O0962  2  166 
       140.       4.78      1.378      0.085                      O0962  2  167 
       140.       4.84      1.199      0.059                      O0962  2  168 
       140.       4.88      1.140      0.053                      O0962  2  169 
       140.       4.90      1.014      0.066                      O0962  2  170 
       140.       4.94      1.251      0.059                      O0962  2  171 
       140.       4.98      1.191      0.059                      O0962  2  172 
       140.       4.99      1.145      0.059                      O0962  2  173 
       140.       5.04      1.091      0.059                      O0962  2  174 
       140.       5.09      1.038      0.072                      O0962  2  175 
       140.       5.19      1.089      0.079                      O0962  2  176 
       140.       5.23      1.109      0.079                      O0962  2  177 
       140.       5.25      1.095      0.072                      O0962  2  178 
       140.       5.29      1.141      0.072                      O0962  2  179 
       140.       5.30      1.048      0.066                      O0962  2  180 
       140.       5.33      0.989      0.085                      O0962  2  181 
       140.       5.37      0.969      0.079                      O0962  2  182 
       140.       5.40      0.863      0.105                      O0962  2  183 
       140.       5.43      0.941      0.079                      O0962  2  184 
       140.       5.48      0.921      0.125                      O0962  2  185 
       140.       5.49      0.980      0.092                      O0962  2  186 
       140.       5.53      1.059      0.079                      O0962  2  187 
       140.       5.59      0.907      0.007                      O0962  2  188 
       140.       5.64      1.084      0.046                      O0962  2  189 
       140.       5.69      0.833      0.079                      O0962  2  190 
       140.       5.74      1.220      0.072                      O0962  2  191 
       140.       5.79      1.029      0.072                      O0962  2  192 
       140.       5.84      0.910      0.046                      O0962  2  193 
       140.       5.90      1.027      0.059                      O0962  2  194 
       140.       5.94      0.908      0.072                      O0962  2  195 
       140.       5.97      0.283      0.092                      O0962  2  196 
       140.       5.99      0.546      0.053                      O0962  2  197 
       140.       6.02      1.125      0.092                      O0962  2  198 
       140.       6.04      1.085      0.066                      O0962  2  199 
       140.       6.07      1.348      0.092                      O0962  2  200 
       140.       6.08      1.611      0.066                      O0962  2  201 
       140.       6.09      1.433      0.059                      O0962  2  202 
       140.       6.10      1.729      0.092                      O0962  2  203 
       140.       6.11      0.781      0.079                      O0962  2  204 
       140.       6.12      0.689      0.099                      O0962  2  205 
       140.       6.15      0.754      0.125                      O0962  2  206 
       140.       6.18      0.853      0.085                      O0962  2  207 
       140.       6.24      0.622      0.059                      O0962  2  208 
       140.       6.28      0.825      0.072                      O0962  2  209 
       140.       6.29      1.147      0.066                      O0962  2  210 
       140.       6.33      1.620      0.079                      O0962  2  211 
       140.       6.40      0.514      0.105                      O0962  2  212 
       140.       6.44      1.093      0.059                      O0962  2  213 
       140.       6.49      0.954      0.053                      O0962  2  214 
       140.       6.49      0.816      0.066                      O0962  2  215 
       140.       6.60      0.492      0.072                      O0962  2  216 
       140.       6.64      2.906      0.145                      O0962  2  217 
       140.       6.68      1.024      0.099                      O0962  2  218 
       140.       6.69      0.892      0.059                      O0962  2  219 
       140.       6.71      0.734      0.079                      O0962  2  220 
       140.       6.78      0.726      0.072                      O0962  2  221 
       140.       6.79      1.088      0.066                      O0962  2  222 
       140.       6.81      0.858      0.086                      O0962  2  223 
       140.       6.83      0.285      0.079                      O0962  2  224 
       140.       6.89      0.804      0.066                      O0962  2  225 
       140.       6.94      1.001      0.053                      O0962  2  226 
       140.       6.99      0.158      0.086                      O0962  2  227 
       140.       7.04      0.276      0.046                      O0962  2  228 
       140.       7.10      0.485      0.079                      O0962  2  229 
       140.       7.20      0.359      0.053                      O0962  2  230 
       140.       7.21      0.852      0.086                      O0962  2  231 
       140.       7.30      0.141      0.053                      O0962  2  232 
       140.       7.41      0.218      0.033                      O0962  2  233 
       140.       7.50      0.467      0.053                      O0962  2  234 
       140.       7.61      0.558      0.040                      O0962  2  235 
       140.       7.71      0.760      0.059                      O0962  2  236 
       150.       3.02      1.013      0.059                      O0962  2  237 
       150.       3.13      1.018      0.118                      O0962  2  238 
       150.       3.18      1.083      0.118                      O0962  2  239 
       150.       3.23      1.036      0.046                      O0962  2  240 
       150.       3.28      0.878      0.092                      O0962  2  241 
       150.       3.33      1.028      0.059                      O0962  2  242 
       150.       3.38      0.975      0.138                      O0962  2  243 
       150.       3.43      1.020      0.046                      O0962  2  244 
       150.       3.48      0.895      0.112                      O0962  2  245 
       150.       3.54      1.006      0.059                      O0962  2  246 
       150.       3.58      0.946      0.105                      O0962  2  247 
       150.       3.63      0.978      0.066                      O0962  2  248 
       150.       3.69      0.892      0.066                      O0962  2  249 
       150.       3.73      1.010      0.046                      O0962  2  250 
       150.       3.77      0.812      0.079                      O0962  2  251 
       150.       3.78      1.128      0.039                      O0962  2  252 
       150.       3.83      0.870      0.079                      O0962  2  253 
       150.       3.88      1.028      0.086                      O0962  2  254 
       150.       3.89      1.126      0.085                      O0962  2  255 
       150.       3.91      1.027      0.085                      O0962  2  256 
       150.       3.94      1.040      0.053                      O0962  2  257 
       150.       3.99      0.914      0.059                      O0962  2  258 
       150.       4.03      1.026      0.053                      O0962  2  259 
       150.       4.09      0.933      0.066                      O0962  2  260 
       150.       4.13      1.018      0.066                      O0962  2  261 
       150.       4.18      1.142      0.118                      O0962  2  262 
       150.       4.23      0.964      0.079                      O0962  2  263 
       150.       4.25      0.871      0.046                      O0962  2  264 
       150.       4.30      0.733      0.053                      O0962  2  265 
       150.       4.33      1.147      0.079                      O0962  2  266 
       150.       4.38      0.830      0.066                      O0962  2  267 
       150.       4.40      0.883      0.059                      O0962  2  268 
       150.       4.44      0.909      0.066                      O0962  2  269 
       150.       4.49      0.980      0.072                      O0962  2  270 
       150.       4.53      0.940      0.046                      O0962  2  271 
       150.       4.58      0.867      0.059                      O0962  2  272 
       150.       4.64      0.853      0.059                      O0962  2  273 
       150.       4.68      0.675      0.059                      O0962  2  274 
       150.       4.73      1.135      0.059                      O0962  2  275 
       150.       4.78      1.266      0.086                      O0962  2  276 
       150.       4.83      1.364      0.053                      O0962  2  277 
       150.       4.88      1.021      0.072                      O0962  2  278 
       150.       4.94      1.158      0.059                      O0962  2  279 
       150.       4.97      1.040      0.092                      O0962  2  280 
       150.       5.01      1.065      0.072                      O0962  2  281 
       150.       5.04      1.065      0.066                      O0962  2  282 
       150.       5.08      1.051      0.079                      O0962  2  283 
       150.       5.18      1.208      0.079                      O0962  2  284 
       150.       5.23      1.135      0.092                      O0962  2  285 
       150.       5.27      1.128      0.092                      O0962  2  286 
       150.       5.28      1.246      0.072                      O0962  2  287 
       150.       5.31      1.094      0.046                      O0962  2  288 
       150.       5.32      0.726      0.072                      O0962  2  289 
       150.       5.34      0.897      0.059                      O0962  2  290 
       150.       5.36      1.159      0.066                      O0962  2  291 
       150.       5.39      1.429      0.125                      O0962  2  292 
       150.       5.40      0.968      0.046                      O0962  2  293 
       150.       5.43      0.836      0.079                      O0962  2  294 
       150.       5.47      0.915      0.099                      O0962  2  295 
       150.       5.50      1.046      0.092                      O0962  2  296 
       150.       5.53      1.091      0.072                      O0962  2  297 
       150.       5.58      0.650      0.059                      O0962  2  298 
       150.       5.63      0.913      0.046                      O0962  2  299 
       150.       5.68      0.669      0.066                      O0962  2  300 
       150.       5.73      1.069      0.053                      O0962  2  301 
       150.       5.78      1.095      0.072                      O0962  2  302 
       150.       5.84      0.752      0.066                      O0962  2  303 
       150.       5.88      0.929      0.059                      O0962  2  304 
       150.       5.90      1.040      0.072                      O0962  2  305 
       150.       5.95      0.790      0.085                      O0962  2  306 
       150.       5.99      0.697      0.073                      O0962  2  307 
       150.       6.01      1.079      0.072                      O0962  2  308 
       150.       6.09      0.867      0.125                      O0962  2  309 
       150.       6.13      0.834      0.085                      O0962  2  310 
       150.       6.17      0.965      0.059                      O0962  2  311 
       150.       6.19      0.787      0.112                      O0962  2  312 
       150.       6.21      0.694      0.145                      O0962  2  313 
       150.       6.23      0.569      0.066                      O0962  2  314 
       150.       6.28      0.838      0.072                      O0962  2  315 
       150.       6.29      0.963      0.053                      O0962  2  316 
       150.       6.34      1.081      0.072                      O0962  2  317 
       150.       6.39      0.383      0.059                      O0962  2  318 
       150.       6.44      0.849      0.059                      O0962  2  319 
       150.       6.48      0.888      0.118                      O0962  2  320 
       150.       6.58      0.361      0.053                      O0962  2  321 
       150.       6.64      0.998      0.059                      O0962  2  322 
       150.       6.69      1.037      0.059                      O0962  2  323 
       150.       6.73      1.194      0.059                      O0962  2  324 
       150.       6.77      1.858      0.066                      O0962  2  325 
       150.       6.80      2.654      0.125                      O0962  2  326 
       150.       6.82      1.311      0.066                      O0962  2  327 
       150.       6.85      0.943      0.053                      O0962  2  328 
       150.       6.88      1.600      0.059                      O0962  2  329 
       150.       6.91      1.251      0.066                      O0962  2  330 
       150.       6.93      0.948      0.092                      O0962  2  331 
       150.       6.95      0.704      0.079                      O0962  2  332 
       150.       6.99      0.381      0.079                      O0962  2  333 
       150.       7.04      0.618      0.053                      O0962  2  334 
       150.       7.09      0.624      0.053                      O0962  2  335 
       150.       7.19      0.478      0.046                      O0962  2  336 
       150.       7.30      0.338      0.072                      O0962  2  337 
       150.       7.40      0.356      0.066                      O0962  2  338 
       150.       7.49      1.164      0.112                      O0962  2  339 
       150.       7.59      2.347      0.138                      O0962  2  340 
       150.       7.69      3.004      0.184                      O0962  2  341 
       160.       3.02      1.028      0.104                      O0962  2  342 
       160.       3.10      1.013      0.065                      O0962  2  343 
       160.       3.15      0.985      0.104                      O0962  2  344 
       160.       3.19      0.984      0.104                      O0962  2  345 
       160.       3.24      0.983      0.117                      O0962  2  346 
       160.       3.28      0.995      0.078                      O0962  2  347 
       160.       3.32      1.033      0.130                      O0962  2  348 
       160.       3.38      0.992      0.130                      O0962  2  349 
       160.       3.42      1.043      0.078                      O0962  2  350 
       160.       3.48      0.964      0.091                      O0962  2  351 
       160.       3.53      1.014      0.078                      O0962  2  352 
       160.       3.57      1.039      0.117                      O0962  2  353 
       160.       3.63      1.077      0.117                      O0962  2  354 
       160.       3.69      0.971      0.091                      O0962  2  355 
       160.       3.74      1.009      0.117                      O0962  2  356 
       160.       3.79      0.982      0.091                      O0962  2  357 
       160.       3.84      0.837      0.078                      O0962  2  358 
       160.       3.88      1.135      0.091                      O0962  2  359 
       160.       3.93      1.069      0.117                      O0962  2  360 
       160.       3.98      0.951      0.078                      O0962  2  361 
       160.       4.04      1.105      0.091                      O0962  2  362 
       160.       4.07      1.000      0.065                      O0962  2  363 
       160.       4.13      1.025      0.078                      O0962  2  364 
       160.       4.18      1.114      0.091                      O0962  2  365 
       160.       4.21      0.879      0.130                      O0962  2  366 
       160.       4.26      0.826      0.117                      O0962  2  367 
       160.       4.30      0.877      0.117                      O0962  2  368 
       160.       4.34      1.071      0.104                      O0962  2  369 
       160.       4.39      1.135      0.091                      O0962  2  370 
       160.       4.43      0.900      0.078                      O0962  2  371 
       160.       4.46      0.951      0.065                      O0962  2  372 
       160.       4.50      0.963      0.078                      O0962  2  373 
       160.       4.53      0.923      0.091                      O0962  2  374 
       160.       4.59      0.909      0.078                      O0962  2  375 
       160.       4.63      0.869      0.065                      O0962  2  376 
       160.       4.69      0.841      0.078                      O0962  2  377 
       160.       4.73      1.231      0.117                      O0962  2  378 
       160.       4.78      1.398      0.052                      O0962  2  379 
       160.       4.84      1.267      0.104                      O0962  2  380 
       160.       4.89      1.200      0.104                      O0962  2  381 
       160.       4.94      1.225      0.143                      O0962  2  382 
       160.       4.99      1.133      0.078                      O0962  2  383 
       160.       5.03      1.079      0.130                      O0962  2  384 
       160.       5.08      1.143      0.065                      O0962  2  385 
       160.       5.17      1.401      0.078                      O0962  2  386 
       160.       5.23      1.009      0.130                      O0962  2  387 
       160.       5.27      1.177      0.065                      O0962  2  388 
       160.       5.28      1.476      0.104                      O0962  2  389 
       160.       5.31      1.385      0.130                      O0962  2  390 
       160.       5.32      0.785      0.130                      O0962  2  391 
       160.       5.34      0.863      0.130                      O0962  2  392 
       160.       5.35      1.774      0.130                      O0962  2  393 
       160.       5.36      3.037      0.130                      O0962  2  394 
       160.       5.37      3.310      0.091                      O0962  2  395 
       160.       5.38      3.518      0.182                      O0962  2  396 
       160.       5.39      2.698      0.143                      O0962  2  397 
       160.       5.40      3.049      0.143                      O0962  2  398 
       160.       5.41      1.239      0.091                      O0962  2  399 
       160.       5.42      0.835      0.130                      O0962  2  400 
       160.       5.47      0.912      0.117                      O0962  2  401 
       160.       5.49      1.211      0.117                      O0962  2  402 
       160.       5.52      1.080      0.117                      O0962  2  403 
       160.       5.58      0.622      0.091                      O0962  2  404 
       160.       5.63      0.830      0.104                      O0962  2  405 
       160.       5.68      0.711      0.078                      O0962  2  406 
       160.       5.74      0.918      0.104                      O0962  2  407 
       160.       5.78      1.464      0.104                      O0962  2  408 
       160.       5.83      0.590      0.091                      O0962  2  409 
       160.       5.88      0.849      0.091                      O0962  2  410 
       160.       5.91      0.913      0.130                      O0962  2  411 
       160.       5.93      1.134      0.169                      O0962  2  412 
       160.       5.95      1.667      0.104                      O0962  2  413 
       160.       5.99      1.653      0.143                      O0962  2  414 
       160.       6.00      1.236      0.104                      O0962  2  415 
       160.       6.02      0.871      0.117                      O0962  2  416 
       160.       6.06      0.480      0.143                      O0962  2  417 
       160.       6.07      1.313      0.156                      O0962  2  418 
       160.       6.08      1.664      0.104                      O0962  2  419 
       160.       6.09      1.963      0.104                      O0962  2  420 
       160.       6.11      1.455      0.117                      O0962  2  421 
       160.       6.14      1.246      0.130                      O0962  2  422 
       160.       6.16      1.050      0.143                      O0962  2  423 
       160.       6.19      0.815      0.117                      O0962  2  424 
       160.       6.24      0.592      0.156                      O0962  2  425 
       160.       6.27      0.813      0.091                      O0962  2  426 
       160.       6.28      0.982      0.065                      O0962  2  427 
       160.       6.30      0.812      0.104                      O0962  2  428 
       160.       6.34      0.720      0.052                      O0962  2  429 
       160.       6.38      0.432      0.156                      O0962  2  430 
       160.       6.43      0.613      0.091                      O0962  2  431 
       160.       6.46      0.860      0.156                      O0962  2  432 
       160.       6.49      0.950      0.143                      O0962  2  433 
       160.       6.58      0.440      0.143                      O0962  2  434 
       160.       6.64      0.933      0.104                      O0962  2  435 
       160.       6.68      1.049      0.156                      O0962  2  436 
       160.       6.69      1.297      0.104                      O0962  2  437 
       160.       6.72      1.686      0.091                      O0962  2  438 
       160.       6.73      1.387      0.104                      O0962  2  439 
       160.       6.76      3.274      0.156                      O0962  2  440 
       160.       6.77      4.615      0.182                      O0962  2  441 
       160.       6.78      3.898      0.182                      O0962  2  442 
       160.       6.80      4.874      0.156                      O0962  2  443 
       160.       6.82      3.103      0.221                      O0962  2  444 
       160.       6.84      3.662      0.169                      O0962  2  445 
       160.       6.88      2.203      0.156                      O0962  2  446 
       160.       6.89      3.375      0.195                      O0962  2  447 
       160.       6.90      1.643      0.091                      O0962  2  448 
       160.       6.92      1.186      0.117                      O0962  2  449 
       160.       6.94      0.717      0.117                      O0962  2  450 
       160.       6.98      1.003      0.156                      O0962  2  451 
       160.       7.04      1.600      0.117                      O0962  2  452 
       160.       7.08      1.169      0.247                      O0962  2  453 
       160.       7.18      0.724      0.143                      O0962  2  454 
       160.       7.29      0.812      0.052                      O0962  2  455 
       160.       7.39      0.693      0.091                      O0962  2  456 
       160.       7.49      3.099      0.234                      O0962  2  457 
       160.       7.59      5.414      0.274                      O0962  2  458 
       160.       7.69      6.062      0.313                      O0962  2  459 
       170.       3.01      1.110      0.099                      O0962  2  460 
       170.       3.11      1.165      0.119                      O0962  2  461 
       170.       3.17      1.043      0.060                      O0962  2  462 
       170.       3.22      1.081      0.099                      O0962  2  463 
       170.       3.27      1.059      0.139                      O0962  2  464 
       170.       3.32      1.097      0.139                      O0962  2  465 
       170.       3.37      1.075      0.139                      O0962  2  466 
