ENTRY            O0445   20000426                             0000O044500000001 
SUBENT        O0445001   20000426                             0000O044500100001 
BIB                 12         26                                 O044500100002 
TITLE      Elastic And Inelastic Scattering of Protons by Oxygen  O044500100003 
           In The Energy Region of 6.9 MeV to 15.6 MeV.           O044500100004 
AUTHOR     (S.KOBAYASHI)                                          O044500100005 
INSTITUTE  (2JPNTOK)  Institute For Nuclear Study.                O044500100006 
REFERENCE  (J,JPJ,15,1164,1960)                                   O044500100007 
REL-REF    (N,O0444001,C.HU+,J,JPJ,14,861,1959) Previous Work.    O044500100008 
HISTORY    (19980707C)                                            O044500100009 
           (19981005U) Last checking has been done.               O044500100010 
           (20000426A) DATE is corrected                          O044500100011 
SAMPLE     Commercial Tank Oxygen was Used As the Target Gas.     O044500100012 
           Volumetric Analysis Showed That this Gas Consisted     O044500100013 
           Of 99.85% O(2) And 0.15% N(2),Other Impurities Being   O044500100014 
           Negligible.The Isotopic Content of O-16 is 99.76%.     O044500100015 
ADD-RES    (COMP).The Optical Model.                              O044500100016 
DETECTOR   (SCIN).Sixteen Scintillation Counters were Used.       O044500100017 
           Each Consisted of a Thallium-Activated NaI             O044500100018 
           Scintillation Crystal of About 20*20*1.5 mm.           O044500100019 
FACILITY   (ISOCY,2JPNTOK).The Variable Energy Ins(TOKYO)         O044500100020 
           Cyclotron.                                             O044500100021 
METHOD     (SITA,BCINT)                                           O044500100022 
ERR-ANALYS (ERR-1).The Error in Beam Current Integrator.          O044500100023 
           (ERR-2).The Error in the Gas Target Thickness.         O044500100024 
           (ERR-S).The Statistical Uncertainty.                   O044500100025 
           (ERR-4).The Error in the Scattering Angles.            O044500100026 
           (EN-ERR).The Uncertainty in the Beam Energy at the     O044500100027 
           Target Center.                                         O044500100028 
ENDBIB              26          0                                 O044500100029 
COMMON               5          3                                 O044500100030 
ERR-1      ERR-2      ERR-S      ERR-4      EN-ERR                O044500100031 
PER-CENT   PER-CENT   PER-CENT   ADEG       PER-CENT              O044500100032 
        1.5         1.         1.       0.15        0.5           O044500100033 
ENDCOMMON            3          0                                 O044500100034 
ENDSUBENT           33          0                                 O044500199999 
SUBENT        O0445002   20000426                             0000O044500200001 
BIB                  3          3                                 O044500200002 
REACTION   (8-O-16(P,EL)8-O-16,,DA)                               O044500200003 
STATUS     (TABLE)                                                O044500200004 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O044500200005 
ENDBIB               3          0                                 O044500200006 
NOCOMMON             0          0                                 O044500200007 
DATA                 4        319                                 O044500200008 
       8.04       31.8       504.        3.4                      O044500200060 
       8.04       42.3       214.        2.6                      O044500200061 
       8.04       52.7       84.1        2.7                      O044500200062 
       8.04       57.9        50.        2.5                      O044500200063 
       8.04       63.1       33.9        2.7                      O044500200064 
       8.04       73.4       30.6        2.7                      O044500200065 
       8.04       83.5       50.9        2.6                      O044500200066 
       8.04       93.6       73.1        2.5                      O044500200067 
       8.04      103.5       86.5        2.6                      O044500200068 
       8.04      113.4       82.9        2.6                      O044500200069 
       8.04      123.1       67.5        2.6                      O044500200070 
       8.04      132.7        48.        2.6                      O044500200071 
       8.04      142.3       29.3        2.7                      O044500200072 
       8.04      151.8       17.2        2.7                      O044500200073 
       8.04      161.2       12.4        2.7                      O044500200074 
       8.44       21.2      1583.        7.3                      O044500200075 
       8.44       31.8       465.         3.                      O044500200076 
       8.44       42.3       168.        2.6                      O044500200077 
       8.44       52.7       52.9        2.9                      O044500200078 
       8.44       57.9       27.8        2.6                      O044500200079 
       8.44       63.1       18.4        2.8                      O044500200080 
       8.44       73.4        27.        2.7                      O044500200081 
       8.44       83.5       51.9        2.6                      O044500200082 
       8.44       93.6       74.7        2.5                      O044500200083 
       8.44      103.5       87.2        2.6                      O044500200084 
       8.44      113.4       81.1        2.6                      O044500200085 
       8.44      123.1       61.5        2.6                      O044500200086 
       8.44      132.7       35.9        2.7                      O044500200087 
       8.44      142.3       17.9        2.8                      O044500200088 
       8.44      151.8       10.4        2.9                      O044500200089 
       8.44      161.2       13.5        2.7                      O044500200090 
       8.66       21.2      1137.        7.3                      O044500200091 
       8.66       31.8       309.         3.                      O044500200092 
       8.66       42.3       113.        2.6                      O044500200093 
       8.66       52.7       34.2         3.                      O044500200094 
       8.66       57.9       17.2        2.6                      O044500200095 
       8.66       63.1       12.2        2.9                      O044500200096 
       8.66       73.4       17.7        2.8                      O044500200097 
       8.66       83.5       37.2        2.7                      O044500200098 
       8.66       93.6       55.4        2.5                      O044500200099 
       8.66      103.5       66.5        2.6                      O044500200100 
       8.66      113.4       65.2        2.6                      O044500200101 
       8.66      123.1       52.7        2.6                      O044500200102 
       8.66      132.7       36.8        2.7                      O044500200103 
       8.66      142.3       22.2        2.7                      O044500200104 
       8.66      151.8       15.5        2.7                      O044500200105 
       8.66      161.2       12.5        2.7                      O044500200106 
       9.42       21.2      1131.        6.4                      O044500200107 
       9.42       31.8       362.         3.                      O044500200108 
       9.42       42.3       134.        2.6                      O044500200109 
       9.42       52.7       36.4         3.                      O044500200110 
       9.42       57.9        16.        2.6                      O044500200111 
       9.42       63.1       7.13        3.2                      O044500200112 
       9.42       73.4        17.        2.9                      O044500200113 
       9.42       83.5       45.6        2.7                      O044500200114 
       9.42       93.6       69.4        2.5                      O044500200115 
       9.42      103.5       79.7        2.6                      O044500200116 
       9.42      113.4       74.8        2.6                      O044500200117 
       9.42      123.1       53.9        2.6                      O044500200118 
       9.42      132.7        35.        2.7                      O044500200119 
       9.42      142.3       19.8        2.7                      O044500200120 
       9.42      151.8       11.5        2.8                      O044500200121 
       9.42      161.2       11.1        2.7                      O044500200122 
       10.2       21.2      1093.        5.5                      O044500200123 
       10.2       31.8       327.        2.7                      O044500200124 
       10.2       42.3       107.        2.7                      O044500200125 
       10.2       52.7       23.2        3.3                      O044500200126 
       10.2       57.9       9.84        2.7                      O044500200127 
       10.2       63.1       7.76        3.2                      O044500200128 
       10.2       73.4       19.5        2.8                      O044500200129 
       10.2       83.5       38.6        2.7                      O044500200130 
       10.2       93.6        52.        2.5                      O044500200131 
       10.2      103.5       58.6        2.6                      O044500200132 
       10.2      113.4       54.2        2.6                      O044500200133 
       10.2      123.1       41.7        2.7                      O044500200134 
       10.2      132.7       26.5        2.7                      O044500200135 
       10.2      142.3       16.2        2.8                      O044500200136 
       10.2      151.8       11.2        2.8                      O044500200137 
       10.2      161.2       13.3        2.7                      O044500200138 
       10.5       21.2       950.        5.5                      O044500200139 
       10.5       31.8       291.        2.8                      O044500200140 
       10.5       42.3       88.7        2.6                      O044500200141 
       10.5       52.7       17.8        2.9                      O044500200142 
       10.5       57.9       9.86        2.9                      O044500200143 
       10.5       63.1       11.3        3.4                      O044500200144 
       10.5       73.4       29.7        2.9                      O044500200145 
       10.5       83.5       48.2        2.8                      O044500200146 
       10.5       93.6       59.1        2.6                      O044500200147 
       10.5      103.5       64.7        2.7                      O044500200148 
       10.5      113.4        61.        2.7                      O044500200149 
       10.5      123.1       52.6        2.8                      O044500200150 
       10.5      132.7       44.1        2.8                      O044500200151 
       10.5      142.3       37.9        2.8                      O044500200152 
       10.5      151.8       34.7        2.7                      O044500200153 
       10.5      161.2       33.7        2.7                      O044500200154 
       10.8       21.2       803.        5.5                      O044500200155 
       10.8       31.8       253.        2.8                      O044500200156 
       10.8       42.3       88.7        2.7                      O044500200157 
       10.8       52.7       20.8        3.4                      O044500200158 
       10.8       57.9       11.2        2.7                      O044500200159 
       10.8       63.1       9.98         3.                      O044500200160 
       10.8       73.4       25.9        2.7                      O044500200161 
       10.8       83.5       46.6        2.6                      O044500200162 
       10.8       93.6       60.3        2.5                      O044500200163 
       10.8      103.5       60.1        2.6                      O044500200164 
       10.8      113.4       48.2        2.6                      O044500200165 
       10.8      123.1       30.4        2.7                      O044500200166 
       10.8      132.7       16.4        2.9                      O044500200167 
       10.8      142.3        14.        2.9                      O044500200168 
       10.8      151.8       21.6        2.7                      O044500200169 
       10.8      161.2       37.4        2.6                      O044500200170 
       11.1       21.2       907.        4.6                      O044500200171 
       11.1       31.8       304.        2.8                      O044500200172 
       11.1       42.3       108.        2.8                      O044500200173 
       11.1       52.7       29.2        3.7                      O044500200174 
       11.1       57.9        21.        2.7                      O044500200175 
       11.1       63.1       21.5         3.                      O044500200176 
       11.1       73.4       35.8        2.9                      O044500200177 
       11.1       83.5       52.9        2.8                      O044500200178 
       11.1       93.6       62.4        2.6                      O044500200179 
       11.1      103.5       63.8        2.7                      O044500200180 
       11.1      113.4       46.5        2.8                      O044500200181 
       11.1      123.1       27.1         3.                      O044500200182 
       11.1      132.7       12.2        3.4                      O044500200183 
       11.1      142.3       7.71        3.6                      O044500200184 
       11.1      151.8       15.2         3.                      O044500200185 
       11.1      161.2        31.        2.7                      O044500200186 
       11.4       21.2       899.        4.6                      O044500200187 
       11.4       31.8       311.        2.8                      O044500200188 
       11.4       42.3       108.        2.8                      O044500200189 
       11.4       52.7       31.7        3.6                      O044500200190 
       11.4       57.9       20.1        2.7                      O044500200191 
       11.4       63.1       18.8         3.                      O044500200192 
       11.4       73.4       35.8        2.9                      O044500200193 
       11.4       83.5       54.2        2.8                      O044500200194 
       11.4       93.6       63.8        2.6                      O044500200195 
       11.4      103.5       64.2        2.7                      O044500200196 
       11.4      113.4       52.4        2.8                      O044500200197 
       11.4      123.1       34.7        2.9                      O044500200198 
       11.4      132.7       21.3         3.                      O044500200199 
       11.4      142.3       15.6        3.1                      O044500200200 
       11.4      151.8       19.5        2.9                      O044500200201 
       11.4      161.2       31.9        2.7                      O044500200202 
       11.9       21.2       867.        4.6                      O044500200203 
       11.9       31.8       257.        2.6                      O044500200204 
       11.9       42.3       77.3        2.7                      O044500200205 
       11.9       52.7       19.6        3.4                      O044500200206 
       11.9       57.9       15.5        2.6                      O044500200207 
       11.9       63.1       20.5        2.8                      O044500200208 
       11.9       73.4       41.7        2.7                      O044500200209 
       11.9       83.5       56.5        2.6                      O044500200210 
       11.9       93.6       57.6        2.5                      O044500200211 
       11.9      103.5       54.9        2.6                      O044500200212 
       11.9      113.4       39.7        2.7                      O044500200213 
       11.9      123.1       27.9        2.7                      O044500200214 
       11.9      132.7       21.4        2.8                      O044500200215 
       11.9      142.3        19.        2.8                      O044500200216 
       11.9      151.8       21.6        2.7                      O044500200217 
       11.9      161.2       27.9        2.6                      O044500200218 
       12.9       21.2       706.        3.8                      O044500200219 
       12.9       31.8       260.        2.6                      O044500200220 
       12.9       42.3       85.1        2.7                      O044500200221 
       12.9       52.7        24.        3.3                      O044500200222 
       12.9       57.9       18.2        2.7                      O044500200223 
       12.9       63.1       20.2        2.8                      O044500200224 
       12.9       73.4       34.1        2.7                      O044500200225 
       12.9       83.5       44.8        2.7                      O044500200226 
       12.9       93.6       47.3        2.5                      O044500200227 
       12.9      103.5       44.3        2.7                      O044500200228 
       12.9      113.4       35.5        2.7                      O044500200229 
       12.9      123.1       24.5        2.8                      O044500200230 
       12.9      132.7       17.7        2.8                      O044500200231 
       12.9      142.3       16.1        2.8                      O044500200232 
       12.9      151.8       18.4        2.7                      O044500200233 
       12.9      161.2       24.6        2.6                      O044500200234 
       13.9       21.2       719.        3.8                      O044500200235 
       13.9       31.8       271.        2.6                      O044500200236 
       13.9       42.3       80.2        2.7                      O044500200237 
       13.9       52.7       20.1        3.4                      O044500200238 
       13.9       57.9       18.3        2.6                      O044500200239 
       13.9       63.1       23.5        2.7                      O044500200240 
       13.9       73.4       42.4        2.7                      O044500200241 
       13.9       83.5       52.2        2.6                      O044500200242 
       13.9       93.6       49.4        2.5                      O044500200243 
       13.9      103.5       42.4        2.7                      O044500200244 
       13.9      113.4       30.3        2.7                      O044500200245 
       13.9      123.1       21.9        2.8                      O044500200246 
       13.9      132.7       17.2        2.8                      O044500200247 
       13.9      142.3       17.2        2.8                      O044500200248 
       13.9      151.8       20.7        2.7                      O044500200249 
       13.9      161.2       24.9        2.6                      O044500200250 
       14.3       21.2       685.        3.8                      O044500200251 
       14.3       31.8       265.        2.6                      O044500200252 
       14.3       42.3       86.6        2.9                      O044500200253 
       14.3       52.7       20.7        4.1                      O044500200254 
       14.3       63.1       19.7        3.1                      O044500200255 
       14.3       68.2       28.2        2.7                      O044500200256 
       14.3       73.4       35.5        2.9                      O044500200257 
       14.3       83.5       43.8        2.8                      O044500200258 
       14.3       93.6       42.5        2.5                      O044500200259 
       14.3      103.5       34.4        2.9                      O044500200260 
       14.3      113.4       24.6         3.                      O044500200261 
       14.3      123.1       16.4        3.2                      O044500200262 
       14.3      132.7       12.5        3.4                      O044500200263 
       14.3      142.3       15.4        3.1                      O044500200264 
       14.3      151.8       23.8        2.8                      O044500200265 
       14.3      161.2       30.6        2.7                      O044500200266 
       14.5       21.2       642.        3.8                      O044500200267 
       14.5       31.8       260.        2.6                      O044500200268 
       14.5       42.3       87.6        2.9                      O044500200269 
       14.5       52.7       25.7        3.8                      O044500200270 
       14.5       63.1       21.4         3.                      O044500200271 
       14.5       68.2       28.5        2.7                      O044500200272 
       14.5       73.4       35.4        2.9                      O044500200273 
       14.5       83.5       43.2        2.8                      O044500200274 
       14.5       93.6       43.9        2.5                      O044500200275 
       14.5      103.5       39.2        2.9                      O044500200276 
       14.5      113.4       30.4        2.9                      O044500200277 
       14.5      123.1       18.7        3.2                      O044500200278 
       14.5      132.7       13.8        3.3                      O044500200279 
       14.5      142.3       15.6        3.1                      O044500200280 
       14.5      151.8       26.5        2.8                      O044500200281 
       14.5      161.2       44.3        2.6                      O044500200282 
       14.7       21.2       656.        3.8                      O044500200283 
       14.7       31.8       259.        2.6                      O044500200284 
       14.7       42.3       74.2        2.7                      O044500200285 
       14.7       52.7       22.8        3.3                      O044500200286 
       14.7       57.9        25.        2.7                      O044500200287 
       14.7       63.1       31.7        2.7                      O044500200288 
       14.7       73.4       45.9        2.6                      O044500200289 
       14.7       83.5        46.        2.7                      O044500200290 
       14.7       93.6       41.2        2.5                      O044500200291 
       14.7      103.5       37.5        2.7                      O044500200292 
       14.7      113.4       31.9        2.7                      O044500200293 
       14.7      123.1       24.7        2.8                      O044500200294 
       14.7      132.7       19.8        2.8                      O044500200295 
       14.7      142.3        23.        2.7                      O044500200296 
       14.7      151.8       36.5        2.6                      O044500200297 
       14.7      161.2       59.3        2.5                      O044500200298 
       15.2       21.2       774.        3.8                      O044500200299 
       15.2       31.8       297.        2.6                      O044500200300 
       15.2       42.3       75.5        2.9                      O044500200301 
       15.2       52.7       22.2         4.                      O044500200302 
       15.2       57.9       27.6        2.7                      O044500200303 
       15.2       63.1       35.1        2.8                      O044500200304 
       15.2       73.4       50.8        2.8                      O044500200305 
       15.2       83.5       46.2        2.8                      O044500200306 
       15.2       93.6       33.4        2.5                      O044500200307 
       15.2      103.5       22.2        3.1                      O044500200308 
       15.2      113.4        14.        3.4                      O044500200309 
       15.2      123.1       11.8        3.5                      O044500200310 
       15.2      132.7       14.3        3.3                      O044500200311 
       15.2      142.3       20.1         3.                      O044500200312 
       15.2      151.8       27.4        2.8                      O044500200313 
       15.2      161.2       37.1        2.7                      O044500200314 
       15.6       21.2       776.        3.8                      O044500200315 
       15.6       31.8       287.        2.5                      O044500200316 
       15.6       42.3       67.4        2.7                      O044500200317 
       15.6       52.7       18.4        3.5                      O044500200318 
       15.6       63.1       39.6        2.7                      O044500200319 
       15.6       73.4       61.4        2.6                      O044500200320 
       15.6       83.5       56.2        2.6                      O044500200321 
       15.6       93.6       36.4        2.6                      O044500200322 
       15.6      103.5       17.7        2.9                      O044500200323 
       15.6      113.4        8.3        3.3                      O044500200324 
       15.6      123.1       9.19        3.2                      O044500200325 
       15.6      132.7       16.1        2.9                      O044500200326 
       15.6      142.3       22.2        2.7                      O044500200327 
       15.6      151.8       22.9        2.7                      O044500200328 
       15.6      161.2       23.1        2.6                      O044500200329 
ENDDATA            321          0                                 O044500200330 
ENDSUBENT          329          0                                 O044500299999 
SUBENT        O0445003   20000426                             0000O044500300001 
BIB                  3          4                                 O044500300002 
REACTION   (8-O-16(P,INL)8-O-16,,SIG)                             O044500300003 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O044500300004 
COMMENT    - By Authors - In Our Measurements Total Cross Section O044500300005 
           Of Inelastic Scattering is Roughly Estimated.          O044500300006 
ENDBIB               4          0                                 O044500300007 
NOCOMMON             0          0                                 O044500300008 
DATA                 3          1                                 O044500300009 
EN         DATA       ERR-T                                       O044500300010 
MEV        MB         MB                                          O044500300011 
       15.6       240.        40.                                 O044500300012 
ENDDATA              3          0                                 O044500300013 
ENDSUBENT           12          0                                 O044500399999 
SUBENT        O0445004   20000426                             0000O044500400001 
BIB                  3          4                                 O044500400002 
REACTION   (8-O-16(P,EL)8-O-16,,DA,,RTH)                          O044500400003 
ERR-ANALYS (DATA-ERR).Data-Point Reader Uncertainty.              O044500400004 
           (ANG-ERR).Data-Point Reader Uncertainty.               O044500400005 
STATUS     (CURVE).By CAJAD.                                      O044500400006 
ENDBIB               4          0                                 O044500400007 
COMMON               3          3                                 O044500400008 
EN         ANG-ERR    DATA-ERR                                    O044500400009 
MEV        ADEG       PER-CENT                                    O044500400010 
       12.9        0.8         3.                                 O044500400011 
ENDCOMMON            3          0                                 O044500400012 
DATA                 2         16                                 O044500400013 
ANG-CM     DATA                                                   O044500400014 
ADEG       NO-DIM                                                 O044500400015 
       20.9       1.25                                            O044500400016 
       31.3       2.34                                            O044500400017 
       43.1       2.21                                            O044500400018 
       50.6       1.33                                            O044500400019 
        58.       1.54                                            O044500400020 
       62.8       2.32                                            O044500400021 
       74.1       7.31                                            O044500400022 
        84.       14.9                                            O044500400023 
       94.4       22.3                                            O044500400024 
      104.1       29.4                                            O044500400025 
      114.8       30.4                                            O044500400026 
      123.1       25.3                                            O044500400027 
      133.7        21.                                            O044500400028 
      143.2       21.8                                            O044500400029 
      151.8       28.1                                            O044500400030 
      162.1       41.2                                            O044500400031 
ENDDATA             18          0                                 O044500400032 
ENDSUBENT           31          0                                 O044500499999 
SUBENT        O0445005   20000426                             0000O044500500001 
BIB                  4          5                                 O044500500002 
REACTION   (8-O-16(P,INL)8-O-16,PAR,DA)       Figure 7            O044500500003 
EN-SEC     (E-EXC,8-O-16)                                         O044500500004 
ERR-ANALYS (ERR-T).The Uncertainty is Shown on Figure by Authors. O044500500005 
           (ANG-ERR).Data-Point Reader Uncertainty.               O044500500006 
STATUS     (CURVE) By CAJAD.                                      O044500500007 
ENDBIB               5          0                                 O044500500008 
COMMON               1          3                                 O044500500009 
ANG-ERR                                                           O044500500010 
ADEG                                                              O044500500011 
        1.5                                                       O044500500012 
ENDCOMMON            3          0                                 O044500500013 
DATA                 5        106                                 O044500500014 
EN         ANG        E-EXC      DATA-CM    ERR-T                 O044500500015 
MEV        ADEG       MEV        MB/SR      MB/SR                 O044500500016 
       12.9       21.3        6.1       15.5         1.           O044500500017 
       12.9       32.9        6.1       14.2        0.5           O044500500018 
       12.9       43.5        6.1        13.        0.5           O044500500019 
       12.9       59.4        6.1       12.4        0.4           O044500500020 
       12.9       61.9        6.1       12.5        0.4           O044500500021 
       12.9       64.7        6.1       12.7        0.5           O044500500022 
       12.9       74.3        6.1       12.8        0.4           O044500500023 
       12.9       84.9        6.1       12.3        0.4           O044500500024 
       12.9       95.5        6.1      11.94       0.26           O044500500025 
       12.9       105.        6.1       11.3        0.5           O044500500026 
       12.9      116.7        6.1       11.2        0.4           O044500500027 
       12.9      125.3        6.1      11.66       0.26           O044500500028 
       12.9       136.        6.1       12.2        0.9           O044500500029 
       12.9      144.6        6.1       14.8        0.7           O044500500030 
       12.9      152.2        6.1       16.7        0.8           O044500500031 
       12.9       163.        6.1       18.9        1.8           O044500500032 
       13.9       20.9         7.        7.3        0.7           O044500500033 
       13.9       23.2        6.1       17.1         1.           O044500500034 
       13.9       32.5         7.        8.6        0.5           O044500500035 
       13.9       32.7        6.1        15.        0.6           O044500500036 
       13.9       42.2        6.1       11.5        0.5           O044500500037 
       13.9       43.1         7.        9.2        0.4           O044500500038 
       13.9       53.9        6.1      10.78       0.26           O044500500039 
       13.9       54.7         7.        8.6        0.4           O044500500040 
       13.9        60.         7.        7.4        0.4           O044500500041 
       13.9       60.2        6.1        9.3        0.4           O044500500042 
       13.9       64.4        6.1       9.37       0.26           O044500500043 
       13.9       65.3         7.       7.52       0.26           O044500500044 
       13.9       73.9        6.1        8.3        0.3           O044500500045 
       13.9       75.8         7.       5.23       0.19           O044500500046 
       13.9       84.5        6.1       7.76       0.18           O044500500047 
       13.9       87.5         7.        4.3        0.3           O044500500048 
       13.9        94.        6.1        6.9       0.18           O044500500049 
       13.9       94.9         7.        3.5        0.4           O044500500050 
       13.9      102.4        6.1       6.46       0.18           O044500500051 
       13.9      106.5         7.       3.51       0.19           O044500500052 
       13.9       113.        6.1        6.7        0.3           O044500500053 
       13.9      114.9         7.       4.38       0.19           O044500500054 
       13.9      122.5        6.1       6.57       0.18           O044500500055 
       13.9      125.5         7.        5.1        0.4           O044500500056 
       13.9      133.1        6.1        6.9        0.3           O044500500057 
       13.9      142.4         7.        5.8        1.1           O044500500058 
       13.9      142.6        6.1       7.22       0.26           O044500500059 
       13.9      153.1        6.1        7.2        0.3           O044500500060 
       13.9      155.1         7.        4.5        1.2           O044500500061 
       13.9      160.5        6.1        8.4        0.3           O044500500062 
       14.7       19.5         7.        3.6        0.8           O044500500063 
       14.7       20.3        6.1       11.8        0.8           O044500500064 
       14.7       31.6        6.1       11.6        0.4           O044500500065 
       14.7       31.6         7.        4.5        0.4           O044500500066 
       14.7       43.7         7.       5.02       0.29           O044500500067 
       14.7        44.        6.1        11.        0.4           O044500500068 
       14.7       52.8         7.        5.4        0.4           O044500500069 
       14.7       53.3        6.1       10.1        0.5           O044500500070 
       14.7        63.         7.       5.23       0.25           O044500500071 
       14.7       64.7        6.1       8.76       0.25           O044500500072 
       14.7       75.1         7.       5.95       0.17           O044500500073 
       14.7        76.        6.1       8.56       0.17           O044500500074 
       14.7        80.         7.        5.8        0.3           O044500500075 
       14.7       84.2        6.1       8.06       0.15           O044500500076 
       14.7       95.4         7.        5.8        0.3           O044500500077 
       14.7       95.6        6.1       7.36       0.14           O044500500078 
       14.7      102.5         7.       5.16       0.29           O044500500079 
       14.7      107.9        6.1       7.57       0.14           O044500500080 
       14.7      113.7         7.       4.76       0.25           O044500500081 
       14.7      117.1        6.1       7.89       0.21           O044500500082 
       14.7      122.9         7.       4.66       0.21           O044500500083 
       14.7      123.2        6.1        8.3       0.15           O044500500084 
       14.7      132.1         7.       4.26       0.25           O044500500085 
       14.7      135.3        6.1       9.53       0.17           O044500500086 
       14.7      141.2         7.       4.58       0.25           O044500500087 
       14.7      143.5        6.1       9.85       0.25           O044500500088 
