ENTRY            O0507   19991117                             0000O050700000001 
SUBENT        O0507001   19991117                             0000O050700100001 
BIB                 12         32                                 O050700100002 
TITLE      Inclusive (P,HE3) Reactions on Co-59 and Au-197 at     O050700100003 
           Incident Energies of 120,160 and 200 MeV.              O050700100004 
AUTHOR     (A.A.COWLEY,G.J.ARENDSE,G.F.STEYN,J.A.STANDER,         O050700100005 
           W.A.RICHTER,S.S.DIMITROVA,P.DEMETRIOU,P.E.HODGSON)     O050700100006 
INSTITUTE  (3SAFSTL)                                              O050700100007 
           (3SAFNAC)                                              O050700100008 
           (2UK OXF)                                              O050700100009 
           (2FR FR ).University Pierre and Marie Curie.           O050700100010 
           (2FR PAR)                                              O050700100011 
REFERENCE  (J,PR/C,55,1843,1997)                                  O050700100012 
HISTORY    (19990318C)                                            O050700100013 
           (19990516U) Last checking has been done.               O050700100014 
           (19991117A) DATE is corrected                          O050700100015 
SAMPLE     The Self-Supporting Targets were Metals of Natural     O050700100016 
           Elements (100% OCCURRENCE OF THE ISOTOPE OF INTEREST)  O050700100017 
           Of Thickness in the Range 1-4 mg/cm**2.                O050700100018 
ADD-RES    (COMP).A Statistical Multistep Direct Reaction Theory. O050700100019 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O050700100020 
           Silicon Surface Barrier Detector Followed by Three     O050700100021 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O050700100022 
            2 mm Silicon Surface Barrier Veto Detector was Used.  O050700100023 
           Particle Identification was Achieved with a Standard   O050700100024 
           Del'Ta E-E Technique in Which Various Combinations of  O050700100025 
           The Detector in the Telescope were Used to Measure     O050700100026 
           Energy Loss and Total Energy of the Ejectiles.         O050700100027 
FACILITY   (ISOCY,3SAFNAC)                                        O050700100028 
METHOD     (SITA)                                                 O050700100029 
           (EDE)                                                  O050700100030 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O050700100031 
           Targets Up to 8%.                                      O050700100032 
           (EN-ERR).The Uncertainty is Reported by Authors.       O050700100033 
STATUS     (CURVE).By CAJAD.                                      O050700100034 
ENDBIB              32          0                                 O050700100035 
COMMON               2          3                                 O050700100036 
EN-ERR     ERR-1                                                  O050700100037 
MEV        PER-CENT                                               O050700100038 
        0.5         8.                                            O050700100039 
ENDCOMMON            3          0                                 O050700100040 
ENDSUBENT           39          0                                 O050700199999 
SUBENT        O0507002   19991117                             0000O050700200001 
BIB                  3          3                                 O050700200002 
REACTION   (27-CO-59(P,X)2-HE-3,,DA/DE)                           O050700200003 
EN-SEC     (E,HE3)                                                O050700200004 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O050700200005 
ENDBIB               3          0                                 O050700200006 
NOCOMMON             0          0                                 O050700200007 
DATA                 5        576                                 O050700200008 
EN         ANG        E          DATA       ERR-T                 O050700200009 
       160.       140.        70. 5.5296E-05 9.1573E-06           O050700200349 
       160.       140.        75. 3.0644E-05 6.8086E-06           O050700200350 
       160.       140.        80.  2.294E-05 5.8854E-06           O050700200351 
       160.       140.        85. 1.0689E-05 4.0144E-06           O050700200352 
       160.       140.        90. 6.4819E-06 3.2202E-06           O050700200353 
       160.       140.       105. 2.1296E-05 5.6552E-06           O050700200354 
       160.       140.       113. 1.6147E-05 5.0734E-06           O050700200355 
       160.       140.       120. 1.6136E-05 5.0701E-06           O050700200356 
       160.       140.       125. 4.5542E-06 2.6126E-06           O050700200357 
       160.       140.       130. 1.6125E-06 1.6022E-06           O050700200358 
       200.        10.        25. 7.6288E-02 1.2751E-03           O050700200359 
       200.        10.        30. 5.9517E-02 1.1665E-03           O050700200360 
       200.        10.        35. 5.1388E-02 1.0547E-03           O050700200361 
       200.        10.        40. 4.9736E-02  1.054E-03           O050700200362 
       200.        10.        45. 4.0104E-02 9.1197E-04           O050700200363 
       200.        10.        50. 3.7829E-02 9.0652E-04           O050700200364 
       200.        10.        55. 3.3427E-02 8.4875E-04           O050700200365 
       200.        10.        60. 2.9993E-02 8.2658E-04           O050700200366 
       200.        10.        65. 2.6612E-02  7.537E-04           O050700200367 
       200.        10.        70. 2.5971E-02 7.4357E-04           O050700200368 
       200.        10.        75. 2.2455E-02 6.9056E-04           O050700200369 
       200.        10.        80. 2.0102E-02 6.5276E-04           O050700200370 
       200.        10.        85. 1.9092E-02 6.3567E-04           O050700200371 
       200.        10.        90. 1.7141E-02 6.2046E-04           O050700200372 
       200.        10.        97. 1.5503E-02 6.3036E-04           O050700200373 
       200.        10.       105. 1.7587E-02 6.0891E-04           O050700200374 
       200.        10.       113. 1.5653E-02 5.9186E-04           O050700200375 
       200.        10.       120. 1.1456E-02 5.0617E-04           O050700200376 
       200.        10.       125. 9.1113E-03 4.3784E-04           O050700200377 
       200.        10.       130.  8.873E-03  4.453E-04           O050700200378 
       200.        10.       135. 8.2187E-03 4.1571E-04           O050700200379 
       200.        10.       140.  6.984E-03 4.7633E-04           O050700200380 
       200.        10.       160. 1.6817E-03 1.9407E-04           O050700200381 
       200.        20.        25. 7.0177E-02 1.0011E-03           O050700200382 
       200.        20.        30. 5.6688E-02 9.3186E-04           O050700200383 
       200.        20.        35. 4.7527E-02 8.3025E-04           O050700200384 
       200.        20.        40. 4.2483E-02 7.9734E-04           O050700200385 
       200.        20.        45. 3.9533E-02 7.4118E-04           O050700200386 
       200.        20.        50. 3.4105E-02 7.0457E-04           O050700200387 
       200.        20.        55. 3.0452E-02 6.6311E-04           O050700200388 
       200.        20.        60. 2.7996E-02 6.5369E-04           O050700200389 
       200.        20.        65. 2.4377E-02 5.9048E-04           O050700200390 
       200.        20.        70. 2.2056E-02  5.609E-04           O050700200391 
       200.        20.        75. 1.9707E-02 5.2954E-04           O050700200392 
       200.        20.        80. 1.9152E-02 5.2154E-04           O050700200393 
       200.        20.        85. 1.7297E-02 4.9527E-04           O050700200394 
       200.        20.        90. 1.5547E-02 4.8369E-04           O050700200395 
       200.        20.        97.  1.306E-02 4.7359E-04           O050700200396 
       200.        20.       105. 1.1286E-02 3.9928E-04           O050700200397 
       200.        20.       113. 8.6201E-03 3.5952E-04           O050700200398 
       200.        20.       120. 6.8369E-03 3.2008E-04           O050700200399 
       200.        20.       125. 5.5602E-03 2.7998E-04           O050700200400 
       200.        20.       130. 5.1771E-03 2.7843E-04           O050700200401 
       200.        20.       135. 4.6568E-03 2.5614E-04           O050700200402 
       200.        20.       140. 3.9947E-03 2.9488E-04           O050700200403 
       200.        20.       160. 2.4344E-04 6.0441E-05           O050700200404 
       200.        30.        25. 5.8653E-02 7.6941E-04           O050700200405 
       200.        30.        30. 4.8021E-02 7.2106E-04           O050700200406 
       200.        30.        35. 4.1471E-02 6.5202E-04           O050700200407 
       200.        30.        40. 3.5289E-02 6.1095E-04           O050700200408 
       200.        30.        45. 3.2312E-02 5.6334E-04           O050700200409 
       200.        30.        50.  2.812E-02 5.3787E-04           O050700200410 
       200.        30.        55. 2.5711E-02 5.1226E-04           O050700200411 
       200.        30.        60. 2.1958E-02 4.8672E-04           O050700200412 
       200.        30.        65.   1.98E-02  4.474E-04           O050700200413 
       200.        30.        70. 1.7455E-02 4.1951E-04           O050700200414 
       200.        30.        75. 1.5086E-02 3.8952E-04           O050700200415 
       200.        30.        80.  1.309E-02  3.625E-04           O050700200416 
       200.        30.        85. 1.1663E-02 3.4191E-04           O050700200417 
       200.        30.        90. 1.0153E-02 3.2861E-04           O050700200418 
       200.        30.        97. 9.6743E-03 3.4269E-04           O050700200419 
       200.        30.       105. 7.1101E-03 2.6644E-04           O050700200420 
       200.        30.       113. 5.0315E-03 2.3092E-04           O050700200421 
       200.        30.       120. 4.2152E-03 2.1129E-04           O050700200422 
       200.        30.       125. 3.2913E-03  1.811E-04           O050700200423 
       200.        30.       130. 2.4588E-03 1.6132E-04           O050700200424 
       200.        30.       135. 2.1626E-03 1.4675E-04           O050700200425 
       200.        30.       140. 1.7872E-03 1.6582E-04           O050700200426 
       200.        30.       160. 2.2499E-04  4.885E-05           O050700200427 
       200.        40.        25. 6.1295E-02 8.9418E-04           O050700200428 
       200.        40.        30. 4.8802E-02 8.2636E-04           O050700200429 
       200.        40.        35. 4.2572E-02 7.5102E-04           O050700200430 
       200.        40.        40. 3.6288E-02 7.0431E-04           O050700200431 
       200.        40.        45.  3.084E-02 6.2568E-04           O050700200432 
       200.        40.        50. 2.8537E-02 6.1598E-04           O050700200433 
       200.        40.        55. 2.4092E-02 5.6372E-04           O050700200434 
       200.        40.        60. 2.1023E-02 5.4141E-04           O050700200435 
       200.        40.        65. 1.8277E-02 4.8867E-04           O050700200436 
       200.        40.        70. 1.5836E-02 4.5426E-04           O050700200437 
       200.        40.        75. 1.3267E-02 4.1526E-04           O050700200438 
       200.        40.        80.  1.158E-02  3.876E-04           O050700200439 
       200.        40.        85. 1.0517E-02 3.6911E-04           O050700200440 
       200.        40.        90. 9.2057E-03 3.5573E-04           O050700200441 
       200.        40.        97. 6.7563E-03 3.2557E-04           O050700200442 
       200.        40.       105. 4.9064E-03 2.5162E-04           O050700200443 
       200.        40.       113.  2.763E-03 1.9454E-04           O050700200444 
       200.        40.       120. 2.4988E-03 1.8495E-04           O050700200445 
       200.        40.       125. 1.6365E-03 1.4517E-04           O050700200446 
       200.        40.       130. 1.4623E-03 1.4143E-04           O050700200447 
       200.        40.       135. 1.1942E-03 1.2397E-04           O050700200448 
       200.        40.       140. 9.4257E-04  1.369E-04           O050700200449 
       200.        40.       160. 4.1477E-05 2.3845E-05           O050700200450 
       200.        50.        25. 5.0926E-02 5.8538E-04           O050700200451 
       200.        50.        30. 3.8554E-02 5.2751E-04           O050700200452 
       200.        50.        35. 3.2379E-02  4.704E-04           O050700200453 
       200.        50.        40. 2.7606E-02  4.412E-04           O050700200454 
       200.        50.        45. 2.4053E-02 3.9685E-04           O050700200455 
       200.        50.        50. 1.9242E-02 3.6327E-04           O050700200456 
       200.        50.        55. 1.7241E-02 3.4249E-04           O050700200457 
       200.        50.        60. 1.3927E-02 3.1649E-04           O050700200458 
       200.        50.        65. 1.1599E-02  2.796E-04           O050700200459 
       200.        50.        70. 9.8984E-03 2.5793E-04           O050700200460 
       200.        50.        75. 8.2754E-03 2.3555E-04           O050700200461 
       200.        50.        80. 6.9809E-03 2.1614E-04           O050700200462 
       200.        50.        85. 5.8008E-03 1.9688E-04           O050700200463 
       200.        50.        90. 4.8359E-03 1.8517E-04           O050700200464 
       200.        50.        97. 3.4515E-03 1.6713E-04           O050700200465 
       200.        50.       105. 2.4171E-03 1.2684E-04           O050700200466 
       200.        50.       113. 1.3504E-03 9.7678E-05           O050700200467 
       200.        50.       120. 9.6596E-04 8.2586E-05           O050700200468 
       200.        50.       125.  6.749E-04 6.6956E-05           O050700200469 
       200.        50.       130. 5.2521E-04 6.0874E-05           O050700200470 
       200.        50.       135.  4.541E-04 5.4905E-05           O050700200471 
       200.        50.       140. 3.7144E-04 6.1723E-05           O050700200472 
       200.        60.        25. 5.0236E-02 7.4006E-04           O050700200473 
       200.        60.        30. 3.8999E-02 6.7534E-04           O050700200474 
       200.        60.        35. 3.1636E-02 5.9187E-04           O050700200475 
       200.        60.        40. 2.5185E-02 5.3641E-04           O050700200476 
       200.        60.        45. 2.1124E-02 4.7339E-04           O050700200477 
       200.        60.        50. 1.7757E-02 4.4422E-04           O050700200478 
       200.        60.        55. 1.4545E-02 4.0044E-04           O050700200479 
       200.        60.        60. 1.1684E-02 3.6899E-04           O050700200480 
       200.        60.        65. 8.5874E-03 3.0622E-04           O050700200481 
       200.        60.        70. 7.4691E-03 2.8521E-04           O050700200482 
       200.        60.        75. 6.3363E-03 2.6236E-04           O050700200483 
       200.        60.        80. 4.4053E-03 2.1856E-04           O050700200484 
       200.        60.        85. 4.0502E-03 2.0941E-04           O050700200485 
       200.        60.        90. 2.6342E-03 1.7397E-04           O050700200486 
       200.        60.        97. 2.2548E-03 1.7194E-04           O050700200487 
       200.        60.       105. 1.2147E-03 1.1446E-04           O050700200488 
       200.        60.       113. 4.7201E-04 7.3509E-05           O050700200489 
       200.        60.       120. 3.4515E-04 6.2838E-05           O050700200490 
       200.        60.       125. 3.5718E-04 6.2004E-05           O050700200491 
       200.        60.       130. 2.4143E-04 5.2536E-05           O050700200492 
       200.        60.       135. 1.1899E-04 3.5775E-05           O050700200493 
       200.        60.       140. 8.3562E-05 3.7266E-05           O050700200494 
       200.        80.        25. 3.8358E-02 4.0206E-04           O050700200495 
       200.        80.        30. 2.6788E-02 3.4799E-04           O050700200496 
       200.        80.        35. 1.8427E-02 2.8084E-04           O050700200497 
       200.        80.        40. 1.4182E-02 2.5026E-04           O050700200498 
       200.        80.        45. 1.1428E-02 2.1648E-04           O050700200499 
       200.        80.        50. 8.4316E-03 1.9031E-04           O050700200500 
       200.        80.        55.  6.004E-03 1.5995E-04           O050700200501 
       200.        80.        60.  4.882E-03 1.4829E-04           O050700200502 
       200.        80.        65. 3.4268E-03 1.2027E-04           O050700200503 
       200.        80.        70. 2.6403E-03 1.0543E-04           O050700200504 
       200.        80.        75. 1.9342E-03 9.0124E-05           O050700200505 
       200.        80.        80. 1.3754E-03 7.5927E-05           O050700200506 
       200.        80.        85. 7.8535E-04  5.733E-05           O050700200507 
       200.        80.        90. 6.1946E-04  5.245E-05           O050700200508 
       200.        80.        97. 4.0181E-04 4.5128E-05           O050700200509 
       200.        80.       105. 2.0917E-04  2.953E-05           O050700200510 
       200.        80.       113. 8.8813E-05 1.9825E-05           O050700200511 
       200.        80.       120. 7.5443E-05 1.8266E-05           O050700200512 
       200.        80.       125. 2.0875E-05 9.3194E-06           O050700200513 
       200.        80.       130. 8.8691E-06 6.2604E-06           O050700200514 
       200.        80.       135. 4.1724E-06 4.1651E-06           O050700200515 
       200.       100.        25. 2.5392E-02  2.061E-04           O050700200516 
       200.       100.        30. 1.5445E-02 1.6648E-04           O050700200517 
       200.       100.        35. 9.8361E-03 1.2928E-04           O050700200518 
       200.       100.        40. 6.7741E-03 1.0898E-04           O050700200519 
       200.       100.        45. 4.6873E-03 8.7352E-05           O050700200520 
       200.       100.        50. 3.3099E-03 7.5126E-05           O050700200521 
       200.       100.        55.   2.21E-03 6.1142E-05           O050700200522 
       200.       100.        60. 1.4747E-03 5.1351E-05           O050700200523 
       200.       100.        65. 9.6899E-04 4.0294E-05           O050700200524 
       200.       100.        70. 6.7227E-04 3.3517E-05           O050700200525 
       200.       100.        75. 5.1469E-04 2.9291E-05           O050700200526 
       200.       100.        80. 3.2798E-04  2.336E-05           O050700200527 
       200.       100.        85. 1.7043E-04 1.6826E-05           O050700200528 
       200.       100.        90. 1.2766E-04 1.5002E-05           O050700200529 
       200.       100.        97.  8.701E-05 1.3231E-05           O050700200530 
       200.       100.       105. 4.1608E-05  8.298E-06           O050700200531 
       200.       100.       113. 8.8332E-06 3.9391E-06           O050700200532 
       200.       100.       120.  3.531E-06 2.4897E-06           O050700200533 
       200.       100.       125.  1.661E-06 1.6562E-06           O050700200534 
       200.       120.        25. 1.9382E-02 2.3781E-04           O050700200535 
       200.       120.        30. 1.0144E-02 1.7818E-04           O050700200536 
       200.       120.        35. 5.5801E-03  1.286E-04           O050700200537 
       200.       120.        40. 3.6784E-03 1.0605E-04           O050700200538 
       200.       120.        45. 2.1305E-03 7.7776E-05           O050700200539 
       200.       120.        50. 1.3043E-03 6.2283E-05           O050700200540 
       200.       120.        55.  7.805E-04 4.7988E-05           O050700200541 
       200.       120.        60. 5.8349E-04 4.2659E-05           O050700200542 
       200.       120.        65. 2.8514E-04 2.8868E-05           O050700200543 
       200.       120.        70. 1.9056E-04 2.3567E-05           O050700200544 
       200.       120.        75.  1.199E-04 1.8671E-05           O050700200545 
       200.       120.        80. 1.0216E-04 1.7219E-05           O050700200546 
       200.       120.        85. 4.9547E-05 1.1982E-05           O050700200547 
       200.       120.        90. 1.5464E-05 6.8955E-06           O050700200548 
       200.       120.        97. 7.0592E-06 4.9772E-06           O050700200549 
       200.       120.       105. 2.9031E-06 2.8947E-06           O050700200550 
       200.       120.       113. 3.0817E-06 3.0728E-06           O050700200551 
       200.       140.        25. 1.5519E-02 1.1555E-04           O050700200552 
       200.       140.        30. 7.2239E-03  8.165E-05           O050700200553 
       200.       140.        35. 3.7414E-03 5.7178E-05           O050700200554 
       200.       140.        40. 2.1567E-03 4.4096E-05           O050700200555 
       200.       140.        45. 1.2904E-03 3.2868E-05           O050700200556 
       200.       140.        50. 7.4693E-04 2.5593E-05           O050700200557 
       200.       140.        55. 3.8802E-04 1.8373E-05           O050700200558 
       200.       140.        60. 2.4534E-04  1.502E-05           O050700200559 
       200.       140.        65. 1.3533E-04 1.0799E-05           O050700200560 
       200.       140.        70. 9.6903E-05 9.1257E-06           O050700200561 
       200.       140.        75. 5.7833E-05 7.0412E-06           O050700200562 
       200.       140.        80. 3.0149E-05 5.0791E-06           O050700200563 
       200.       140.        85. 1.7207E-05 3.8343E-06           O050700200564 
       200.       140.        90.  7.302E-06  2.573E-06           O050700200565 
       200.       140.        97. 4.1676E-06 2.0766E-06           O050700200566 
       200.       140.       105.  1.714E-06 1.2078E-06           O050700200567 
       200.       140.       113. 9.0899E-07 9.0619E-07           O050700200568 
       200.       160.        25. 1.4414E-02 7.7658E-05           O050700200569 
       200.       160.        30. 6.4442E-03  5.378E-05           O050700200570 
       200.       160.        35. 3.6359E-03 3.9308E-05           O050700200571 
       200.       160.        40.  1.828E-03 2.8311E-05           O050700200572 
       200.       160.        45. 1.0063E-03 2.0241E-05           O050700200573 
       200.       160.        50. 5.6316E-04 1.5498E-05           O050700200574 
       200.       160.        55.   2.87E-04 1.1019E-05           O050700200575 
       200.       160.        60. 1.6409E-04 8.5666E-06           O050700200576 
       200.       160.        65. 9.6315E-05 6.3532E-06           O050700200577 
       200.       160.        70. 5.4769E-05 4.7844E-06           O050700200578 
       200.       160.        75. 3.2775E-05 3.6965E-06           O050700200579 
       200.       160.        80. 1.4263E-05 2.4363E-06           O050700200580 
       200.       160.        85. 9.2143E-06 1.9567E-06           O050700200581 
       200.       160.        90. 5.3329E-06 1.5334E-06           O050700200582 
       200.       160.        97. 3.0431E-06 1.2375E-06           O050700200583 
       200.       160.       105. 1.6685E-06 8.3102E-07           O050700200584 
       200.       160.       113.  8.859E-07 6.2387E-07           O050700200585 
       200.       160.       120. 4.4262E-07 4.4084E-07           O050700200586 
ENDDATA            578          0                                 O050700200587 
ENDSUBENT          586          0                                 O050700299999 
SUBENT        O0507003   19991117                             0000O050700300001 
BIB                  3          3                                 O050700300002 
REACTION   (79-AU-197(P,X)2-HE-3,,DA/DE)                          O050700300003 
EN-SEC     (E,HE3)                                                O050700300004 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O050700300005 
ENDBIB               3          0                                 O050700300006 
NOCOMMON             0          0                                 O050700300007 
DATA                 5        601                                 O050700300008 
EN         ANG        E          DATA       ERR-T                 O050700300009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O050700300010 
       120.        10.        25. 3.4999E-02  1.457E-03           O050700300011 
       120.        10.        30. 3.7832E-02 1.5689E-03           O050700300012 
       120.        10.        35. 4.3462E-02 1.6363E-03           O050700300013 
       120.        10.        40. 4.6955E-02 1.7276E-03           O050700300014 
       120.        10.        45. 4.4908E-02  1.628E-03           O050700300015 
       120.        10.        50. 4.4439E-02 1.6575E-03           O050700300016 
       120.        10.        55. 4.4357E-02 1.6494E-03           O050700300017 
       120.        10.        60. 4.4446E-02 1.6975E-03           O050700300018 
       120.        10.        65. 3.8689E-02 1.5331E-03           O050700300019 
       120.        10.        70. 3.9927E-02 1.5553E-03           O050700300020 
       120.        10.        75. 3.3736E-02 1.4279E-03           O050700300021 
       120.        10.        80. 3.7615E-02 1.5064E-03           O050700300022 
       120.        10.        85. 2.9753E-02 1.3387E-03           O050700300023 
       120.        10.        90. 3.1219E-02 1.4126E-03           O050700300024 
       120.        10.        97. 3.2882E-02 1.5488E-03           O050700300025 
       120.        10.       105. 3.6881E-02 1.4876E-03           O050700300026 
       120.        10.       113. 1.8622E-02  1.089E-03           O050700300027 
       120.        20.        25. 1.3899E-02 4.9091E-04           O050700300028 
       120.        20.        30. 2.1302E-02 6.2945E-04           O050700300029 
       120.        20.        35. 2.7691E-02 6.9834E-04           O050700300030 
       120.        20.        40. 2.9776E-02 7.3556E-04           O050700300031 
       120.        20.        45. 3.0737E-02 7.2015E-04           O050700300032 
       120.        20.        50. 2.9697E-02 7.2447E-04           O050700300033 
       120.        20.        55. 2.9407E-02 7.1805E-04           O050700300034 
       120.        20.        60.  2.839E-02 7.2537E-04           O050700300035 
       120.        20.        65. 2.7204E-02 6.8736E-04           O050700300036 
       120.        20.        70. 2.2992E-02 6.3105E-04           O050700300037 
       120.        20.        75. 2.1775E-02 6.1336E-04           O050700300038 
       120.        20.        80. 1.8524E-02  5.652E-04           O050700300039 
       120.        20.        85. 1.7356E-02 5.4668E-04           O050700300040 
       120.        20.        90. 1.5724E-02 5.3601E-04           O050700300041 
       120.        20.        97. 1.3894E-02 5.3827E-04           O050700300042 
       120.        20.       105.  1.291E-02 4.7057E-04           O050700300043 
       120.        20.       113. 6.0184E-03 3.3103E-04           O050700300044 
       120.        30.        25. 1.4614E-02 3.2893E-04           O050700300045 
       120.        30.        30. 2.0571E-02 4.0419E-04           O050700300046 
       120.        30.        35. 2.4371E-02 4.2809E-04           O050700300047 
       120.        30.        40.  2.487E-02 4.3926E-04           O050700300048 
       120.        30.        45. 2.4881E-02 4.2338E-04           O050700300049 
       120.        30.        50.  2.353E-02 4.2138E-04           O050700300050 
       120.        30.        55. 2.1896E-02 4.0487E-04           O050700300051 
       120.        30.        60. 2.0804E-02 4.0574E-04           O050700300052 
       120.        30.        65. 1.7383E-02 3.5902E-04           O050700300053 
       120.        30.        70. 1.5298E-02 3.3635E-04           O050700300054 
       120.        30.        75. 1.2401E-02 3.0247E-04           O050700300055 
       120.        30.        80. 1.0034E-02 2.7182E-04           O050700300056 
       120.        30.        85. 8.6584E-03 2.5231E-04           O050700300057 
       120.        30.        90. 6.7917E-03 2.3019E-04           O050700300058 
       120.        30.        97. 5.1615E-03 2.1438E-04           O050700300059 
       120.        30.       105. 3.7166E-03 1.6498E-04           O050700300060 
       120.        30.       113. 1.3203E-03 1.0131E-04           O050700300061 
       120.        40.        25. 1.3606E-02 2.4481E-04           O050700300062 
       120.        40.        30. 1.7614E-02 2.8849E-04           O050700300063 
       120.        40.        35. 2.0414E-02 3.0221E-04           O050700300064 
       120.        40.        40. 2.0935E-02 3.1087E-04           O050700300065 
       120.        40.        45. 2.0189E-02 2.9417E-04           O050700300066 
       120.        40.        50. 1.8518E-02 2.8834E-04           O050700300067 
       120.        40.        55. 1.6508E-02 2.7116E-04           O050700300068 
       120.        40.        60. 1.3466E-02 2.5179E-04           O050700300069 
       120.        40.        65. 1.0909E-02 2.1938E-04           O050700300070 
       120.        40.        70. 8.9187E-03  1.981E-04           O050700300071 
       120.        40.        75. 7.2994E-03 1.7899E-04           O050700300072 
       120.        40.        80. 5.6423E-03 1.5722E-04           O050700300073 
       120.        40.        85. 4.2253E-03 1.3595E-04           O050700300074 
       120.        40.        90. 3.1125E-03  1.202E-04           O050700300075 
       120.        40.        97. 2.0144E-03  1.033E-04           O050700300076 
       120.        40.       105. 8.9969E-04 6.2612E-05           O050700300077 
       120.        40.       113. 3.2149E-04 3.8562E-05           O050700300078 
       120.        50.        25.  1.256E-02 2.2317E-04           O050700300079 
       120.        50.        30. 1.6746E-02 2.6689E-04           O050700300080 
       120.        50.        35. 1.8457E-02 2.7264E-04           O050700300081 
       120.        50.        40. 1.8479E-02 2.7711E-04           O050700300082 
       120.        50.        45. 1.7519E-02 2.5999E-04           O050700300083 
       120.        50.        50. 1.5593E-02 2.5104E-04           O050700300084 
       120.        50.        55.  1.231E-02 2.2217E-04           O050700300085 
       120.        50.        60. 1.0709E-02 2.1305E-04           O050700300086 
       120.        50.        65.  8.408E-03 1.8274E-04           O050700300087 
       120.        50.        70. 6.8071E-03  1.642E-04           O050700300088 
       120.        50.        75. 4.9715E-03 1.4015E-04           O050700300089 
       120.        50.        80. 3.8186E-03 1.2272E-04           O050700300090 
       120.        50.        85. 2.5712E-03 1.0062E-04           O050700300091 
       120.        50.        90. 2.0378E-03 9.2279E-05           O050700300092 
       120.        50.        97.  1.204E-03 7.5774E-05           O050700300093 
       120.        50.       105. 5.6474E-04 4.7066E-05           O050700300094 
       120.        50.       113. 5.4881E-05 1.5117E-05           O050700300095 
       120.        60.        25. 1.1121E-02 1.5303E-04           O050700300096 
       120.        60.        30.  1.478E-02 1.8272E-04           O050700300097 
       120.        60.        35. 1.6512E-02 1.8792E-04           O050700300098 
       120.        60.        40. 1.5956E-02 1.8765E-04           O050700300099 
       120.        60.        45. 1.4084E-02 1.6988E-04           O050700300100 
       120.        60.        50. 1.2036E-02 1.6073E-04           O050700300101 
       120.        60.        55. 9.6975E-03  1.437E-04           O050700300102 
       120.        60.        60. 7.7831E-03 1.3236E-04           O050700300103 
       120.        60.        65. 5.7047E-03 1.0969E-04           O050700300104 
       120.        60.        70. 4.5064E-03 9.7362E-05           O050700300105 
       120.        60.        75. 3.2751E-03 8.2898E-05           O050700300106 
       120.        60.        80. 2.2836E-03 6.9157E-05           O050700300107 
       120.        60.        85. 1.6046E-03 5.7926E-05           O050700300108 
       120.        60.        90. 9.9248E-04  4.693E-05           O050700300109 
       120.        60.        97. 5.1393E-04 3.6077E-05           O050700300110 
       120.        60.       105. 2.1661E-04 2.1242E-05           O050700300111 
       120.        60.       113. 3.3486E-05 8.6049E-06           O050700300112 
       120.        80.        25. 8.7557E-03 9.3734E-05           O050700300113 
       120.        80.        30. 9.8398E-03 1.0292E-04           O050700300114 
       120.        80.        35. 9.6108E-03  9.897E-05           O050700300115 
       120.        80.        40. 8.5302E-03 9.4711E-05           O050700300116 
       120.        80.        45. 7.0456E-03 8.2944E-05           O050700300117 
       120.        80.        50. 5.3434E-03 7.3928E-05           O050700300118 
       120.        80.        55.  3.904E-03 6.2939E-05           O050700300119 
       120.        80.        60. 2.7919E-03 5.4723E-05           O050700300120 
       120.        80.        65. 1.7955E-03 4.2481E-05           O050700300121 
       120.        80.        70. 1.3334E-03 3.6559E-05           O050700300122 
       120.        80.        75. 7.5084E-04   2.74E-05           O050700300123 
       120.        80.        80. 4.4221E-04 2.1008E-05           O050700300124 
       120.        80.        85. 2.6955E-04 1.6389E-05           O050700300125 
       120.        80.        90. 1.4195E-04 1.2252E-05           O050700300126 
       120.        80.        97. 5.7249E-05 8.3121E-06           O050700300127 
       120.        80.       105. 1.4027E-05 3.7314E-06           O050700300128 
       120.        80.       113. 1.0635E-06 1.0586E-06           O050700300129 
       120.       100.        25. 8.6379E-03 9.0829E-05           O050700300130 
       120.       100.        30.  7.063E-03 8.5065E-05           O050700300131 
       120.       100.        35. 5.8822E-03 7.5538E-05           O050700300132 
       120.       100.        40. 4.6051E-03  6.789E-05           O050700300133 
       120.       100.        45. 3.2241E-03 5.4739E-05           O050700300134 
       120.       100.        50. 2.3008E-03 4.7327E-05           O050700300135 
       120.       100.        55. 1.4381E-03 3.7267E-05           O050700300136 
       120.       100.        60. 8.9565E-04 3.0238E-05           O050700300137 
       120.       100.        65. 4.7064E-04 2.1218E-05           O050700300138 
       120.       100.        70.  3.494E-04 1.8258E-05           O050700300139 
       120.       100.        75. 1.7618E-04 1.2949E-05           O050700300140 
       120.       100.        80. 9.5572E-05  9.528E-06           O050700300141 
       120.       100.        85. 4.5805E-05 6.5912E-06           O050700300142 
       120.       100.        90. 1.9241E-05 4.4005E-06           O050700300143 
       120.       100.        97. 8.0894E-06 3.0483E-06           O050700300144 
       120.       120.        25. 5.7794E-03 8.7407E-05           O050700300145 
