ENTRY            O2469   20200525                             O078O246900000001 
SUBENT        O2469001   20200525                             O078O246900100001 
BIB                 10         13                                 O246900100002 
TITLE      Differential cross section and polarization in         O246900100003 
            p-alpha scattering from 22 to 25 MeV                  O246900100004 
AUTHOR     (P.Darriulat, D.Garreta, A.Tarrats, J.Testoni)         O246900100005 
INSTITUTE  (2FR SAC)                                              O246900100006 
REFERENCE  (J,NP/A,108,316,1968)                                  O246900100007 
FACILITY   (CYCLO,2FR SAC) Saclay variable energy cyclotron       O246900100008 
SAMPLE     Helium gas at room temperature and under 4 atm with    O246900100009 
            the 6.1 mg and 12.6 mg havar foils as entrance and    O246900100010 
            exit walls                                            O246900100011 
DETECTOR   (SILI) Six independent Si(Li) counters                 O246900100012 
ERR-ANALYS (DATA-ERR) statistical and systematic errors           O246900100013 
STATUS     (TABLE) Table 1 of Nucl.Phys.A108(1968)316             O246900100014 
HISTORY    (20200525C) On+LV                                      O246900100015 
ENDBIB              13          0                                 O246900100016 
NOCOMMON             0          0                                 O246900100017 
ENDSUBENT           16          0                                 O246900199999 
SUBENT        O2469002   20200525                             O078O246900200001 
BIB                  1          1                                 O246900200002 
REACTION   (2-HE-4(P,EL)2-HE-4,,DA)                               O246900200003 
ENDBIB               1          0                                 O246900200004 
COMMON               2          3                                 O246900200005 
EN-ERR     EN-RSL                                                 O246900200006 
KEV        KEV                                                    O246900200007 
 50.        35.                                                   O246900200008 
ENDCOMMON            3          0                                 O246900200009 
DATA                 4        156                                 O246900200010 
  90.3      23.06       16.2      3.5                             O246900200082 
  90.3      23.15       14.47     3.7                             O246900200083 
  90.3      23.25       13.21     4.4                             O246900200084 
  90.3      23.38       12.90     3.3                             O246900200085 
  90.3      23.59       13.27     3.3                             O246900200086 
  90.3      23.85       13.87     3.2                             O246900200087 
  90.3      24.04       13.48     3.8                             O246900200088 
  90.3      24.25       13.47     3.7                             O246900200089 
  90.3      24.78       13.31     4.0                             O246900200090 
 104.1      22.15        7.05     3.8                             O246900200091 
 104.1      22.41        6.99     3.7                             O246900200092 
 104.1      22.74        6.74     4.5                             O246900200093 
 104.1      22.93        6.95     3.9                             O246900200094 
 104.1      23.06        6.65     3.7                             O246900200095 
 104.1      23.15        6.93     3.7                             O246900200096 
 104.1      23.25        7.29     3.5                             O246900200097 
 104.1      23.38        7.44     3.4                             O246900200098 
 104.1      23.59        6.97     3.4                             O246900200099 
 104.1      23.85        6.55     3.3                             O246900200100 
 104.1      24.04        6.90     4.2                             O246900200101 
 104.1      24.25        7.59     3.6                             O246900200102 
 104.1      24.78        6.62     3.7                             O246900200103 
 116.9      22.15        5.18     3.1                             O246900200104 
 116.9      22.41        4.47     3.8                             O246900200105 
 116.9      22.74        4.41     5.2                             O246900200106 
 116.9      22.93        4.71     3.8                             O246900200107 
 116.9      23.06        4.70     3.7                             O246900200108 
 116.9      23.15        5.96     3.5                             O246900200109 
 116.9      23.25        7.60     3.7                             O246900200110 
 116.9      23.38        8.43     3.3                             O246900200111 
 116.9      23.59        7.66     3.3                             O246900200112 
 116.9      23.85        7.21     3.3                             O246900200113 
 116.9      24.04        6.50     4.0                             O246900200114 
 116.9      24.25        6.58     3.9                             O246900200115 
 116.9      24.78        6.38     3.8                             O246900200116 
 125.5      22.15        7.09     4.0                             O246900200117 
 125.5      22.41        7.12     4.0                             O246900200118 
 125.5      22.74        6.61     7.4                             O246900200119 
 125.5      22.93        6.91     4.3                             O246900200120 
 125.5      23.06        6.71     3.9                             O246900200121 
 125.5      23.15        8.05     3.9                             O246900200122 
 125.5      23.25        9.60     3.6                             O246900200123 
 125.5      23.38       10.61     3.3                             O246900200124 
 125.5      23.59        9.70     3.4                             O246900200125 
 125.5      23.85        9.25     3.2                             O246900200126 
 125.5      24.04        8.65     5.3                             O246900200127 
 125.5      24.25        8.47     4.1                             O246900200128 
 125.5      24.78        8.04     4.0                             O246900200129 
 141.0      22.15       16.1      3.5                             O246900200130 
 141.0      22.41       15.22     4.0                             O246900200131 
 141.0      22.74       14.01     8.1                             O246900200132 
 141.0      22.93       14.65     3.4                             O246900200133 
 141.0      23.06       14.04     4.1                             O246900200134 
 141.0      23.15       13.31     3.8                             O246900200135 
 141.0      23.25       13.58     3.4                             O246900200136 
 141.0      23.38       14.48     3.2                             O246900200137 
 141.0      23.59       14.72     3.2                             O246900200138 
 141.0      23.85       14.78     3.2                             O246900200139 
 141.0      24.04       13.74     4.4                             O246900200140 
 141.0      24.25       13.62     3.6                             O246900200141 
 141.0      24.78       13.42     3.6                             O246900200142 
 151.0      22.15       22.4      4.1                             O246900200143 
 151.0      22.41       21.3      3.9                             O246900200144 
 151.0      22.74       20.3      6.8                             O246900200145 
 151.0      22.93       20.0      3.9                             O246900200146 
 151.0      23.06       19.0      3.8                             O246900200147 
 151.0      23.15       16.3      3.6                             O246900200148 
 151.0      23.25       15.8      5.3                             O246900200149 
 151.0      23.38       16.0      4.3                             O246900200150 
 151.0      23.59       17.5      3.5                             O246900200151 
 151.0      23.85       18.2      3.3                             O246900200152 
 151.0      24.04       16.7      8.1                             O246900200153 
 151.0      24.25       16.8      6.0                             O246900200154 
 151.0      24.78       16.0      4.9                             O246900200155 
 161.2      22.15       28.6      3.9                             O246900200156 
 161.2      22.41       27.0      3.9                             O246900200157 
 161.2      22.74       25.3      5.4                             O246900200158 
 161.2      22.93       24.7      4.0                             O246900200159 
 161.2      23.06       23.6      4.0                             O246900200160 
 161.2      23.15       19.1      4.3                             O246900200161 
 161.2      23.25       18.1      7.2                             O246900200162 
 161.2      23.38       17.2      3.5                             O246900200163 
 161.2      23.59       20.2      3.8                             O246900200164 
 161.2      23.85       21.2      3.4                             O246900200165 
 161.2      24.04       20.2      4.0                             O246900200166 
 161.2      24.25       19.6      9.1                             O246900200167 
 161.2      24.78       20.2      9.7                             O246900200168 
ENDDATA            158          0                                 O246900200169 
ENDSUBENT          168          0                                 O246900299999 
SUBENT        O2469003   20200525                             O078O246900300001 
BIB                  3          5                                 O246900300002 
REACTION   (2-HE-4(P,EL)2-HE-4,,POL/DA)                           O246900300003 
INC-SOURCE (POLIS)                                                O246900300004 
METHOD     (SFLIP) Asymmetries obtained by flipping beam          O246900300005 
            polarization                                          O246900300006 
           (DSCAT) carbon polarimeter used                        O246900300007 
ENDBIB               5          0                                 O246900300008 
COMMON               2          3                                 O246900300009 
POL-BM-MIN POL-BM-MAX                                             O246900300010 
NO-DIM     NO-DIM                                                 O246900300011 
 0.5        0.7                                                   O246900300012 
ENDCOMMON            3          0                                 O246900300013 
DATA                 4        168                                 O246900300014 
ANG-CM     EN         DATA       DATA-ERR                         O246900300015 
ADEG       MEV        NO-DIM     NO-DIM                           O246900300016 
  25.0      22.15      -0.116     0.007                           O246900300017 
  25.0      22.41      -0.141     0.009                           O246900300018 
  25.0      22.66      -0.140     0.006                           O246900300019 
  25.0      22.93      -0.163     0.007                           O246900300020 
  25.0      23.06      -0.160     0.021                           O246900300021 
  25.0      23.19      -0.098     0.008                           O246900300022 
  25.0      23.32      -0.034     0.012                           O246900300023 
  25.0      23.46      -0.052     0.002                           O246900300024 
  25.0      23.59      -0.070     0.019                           O246900300025 
  25.0      23.72      -0.051     0.009                           O246900300026 
  25.0      23.85      -0.043     0.019                           O246900300027 
  25.0      23.99      -0.035     0.009                           O246900300028 
  25.0      24.25      -0.069     0.009                           O246900300029 
  25.0      24.78      -0.067     0.012                           O246900300030 
  39.4      22.15      -0.222     0.009                           O246900300031 
  39.4      22.41      -0.200     0.013                           O246900300032 
  39.4      22.66      -0.234     0.008                           O246900300033 
  39.4      22.93      -0.268     0.009                           O246900300034 
  39.4      23.06      -0.284     0.027                           O246900300035 
  39.4      23.19      -0.169     0.010                           O246900300036 
  39.4      23.32      -0.116     0.019                           O246900300037 
  39.4      23.46      -0.111     0.009                           O246900300038 
  39.4      23.59      -0.122     0.029                           O246900300039 
  39.4      23.72      -0.102     0.013                           O246900300040 
  39.4      23.85      -0.106     0.026                           O246900300041 
  39.4      23.99      -0.067     0.014                           O246900300042 
  39.4      24.25      -0.120     0.011                           O246900300043 
  39.4      24.78      -0.114     0.014                           O246900300044 
  55.0      22.15      -0.338     0.009                           O246900300045 
  55.0      22.41      -0.331     0.011                           O246900300046 
  55.0      22.66      -0.349     0.013                           O246900300047 
  55.0      22.93      -0.399     0.011                           O246900300048 
  55.0      23.06      -0.464     0.035                           O246900300049 
  55.0      23.19      -0.309     0.013                           O246900300050 
  55.0      23.32      -0.223     0.030                           O246900300051 
  55.0      23.46      -0.213     0.015                           O246900300052 
  55.0      23.59      -0.120     0.040                           O246900300053 
  55.0      23.72      -0.198     0.012                           O246900300054 
  55.0      23.85      -0.244     0.036                           O246900300055 
  55.0      23.99      -0.202     0.017                           O246900300056 
  55.0      24.25      -0.205     0.011                           O246900300057 
  55.0      24.78      -0.175     0.025                           O246900300058 
  64.0      22.15      -0.394     0.014                           O246900300059 
  64.0      22.41      -0.400     0.015                           O246900300060 
  64.0      22.66      -0.418     0.017                           O246900300061 
  64.0      22.93      -0.583     0.013                           O246900300062 
  64.0      23.06      -0.475     0.046                           O246900300063 
  64.0      23.19      -0.413     0.019                           O246900300064 
  64.0      23.32      -0.390     0.040                           O246900300065 
  64.0      23.46      -0.295     0.021                           O246900300066 
  64.0      23.59      -0.328     0.050                           O246900300067 
  64.0      23.72      -0.286     0.016                           O246900300068 
  64.0      23.85      -0.293     0.046                           O246900300069 
  64.0      23.99      -0.306     0.023                           O246900300070 
  64.0      24.25      -0.269     0.016                           O246900300071 
  64.0      24.78      -0.233     0.032                           O246900300072 
  77.3      22.15      -0.502     0.021                           O246900300073 
  77.3      22.41      -0.558     0.039                           O246900300074 
  77.3      22.66      -0.479     0.024                           O246900300075 
  77.3      22.93      -0.558     0.026                           O246900300076 
  77.3      23.06      -0.673     0.089                           O246900300077 
  77.3      23.19      -0.517     0.032                           O246900300078 
  77.3      23.32      -0.605     0.065                           O246900300079 
  77.3      23.46      -0.442     0.030                           O246900300080 
  77.3      23.59      -0.373     0.090                           O246900300081 
  77.3      23.72      -0.520     0.043                           O246900300082 
  77.3      23.85      -0.449     0.084                           O246900300083 
  77.3      23.99      -0.468     0.041                           O246900300084 
  77.3      24.25      -0.441     0.039                           O246900300085 
  77.3      24.78      -0.384     0.048                           O246900300086 
  90.3      22.15      -0.504     0.037                           O246900300087 
  90.3      22.41      -0.503     0.061                           O246900300088 
  90.3      22.66      -0.593     0.038                           O246900300089 
  90.3      22.93      -0.528     0.042                           O246900300090 
  90.3      23.06      -0.431     0.142                           O246900300091 
  90.3      23.19      -0.529     0.055                           O246900300092 
  90.3      23.32      -0.677     0.104                           O246900300093 
  90.3      23.46      -0.654     0.049                           O246900300094 
  90.3      23.59      -0.503     0.148                           O246900300095 
  90.3      23.72      -0.575     0.064                           O246900300096 
  90.3      23.85      -0.685     0.135                           O246900300097 
  90.3      23.99      -0.647     0.066                           O246900300098 
  90.3      24.25      -0.533     0.059                           O246900300099 
  90.3      24.78      -0.617     0.075                           O246900300100 
 104.1      22.15      -0.310     0.058                           O246900300101 
 104.1      22.41      -0.291     0.060                           O246900300102 
 104.1      22.66      -0.220     0.068                           O246900300103 
 104.1      22.93      -0.104     0.064                           O246900300104 
 104.1      23.06      -0.257     0.174                           O246900300105 
 104.1      23.19      -0.196     0.071                           O246900300106 
 104.1      23.32      -0.449     0.144                           O246900300107 
 104.1      23.46      -0.119     0.074                           O246900300108 
 104.1      23.59      -0.452     0.175                           O246900300109 
 104.1      23.72      -0.226     0.079                           O246900300110 
 104.1      23.85      -0.479     0.158                           O246900300111 
 104.1      23.99      -0.234     0.080                           O246900300112 
 104.1      24.25      -0.284     0.058                           O246900300113 
 104.1      24.78      -0.278     0.122                           O246900300114 
 116.9      22.15       0.747     0.070                           O246900300115 
 116.9      22.41       0.714     0.071                           O246900300116 
 116.9      22.66       0.748     0.077                           O246900300117 
 116.9      22.93       0.707     0.079                           O246900300118 
 116.9      23.06       0.876     0.191                           O246900300119 
 116.9      23.19       0.690     0.071                           O246900300120 
 116.9      23.32       0.637     0.144                           O246900300121 
 116.9      23.46       0.459     0.076                           O246900300122 
 116.9      23.59       0.277     0.187                           O246900300123 
 116.9      23.72       0.612     0.079                           O246900300124 
 116.9      23.85       0.777     0.179                           O246900300125 
 116.9      23.99       0.645     0.087                           O246900300126 
 116.9      24.25       0.565     0.065                           O246900300127 
 116.9      24.78       0.729     0.128                           O246900300128 
 125.5      22.15       0.940     0.058                           O246900300129 
 125.5      22.41       0.979     0.010                           O246900300130 
 125.5      22.66       0.825     0.063                           O246900300131 
 125.5      22.93       0.679     0.075                           O246900300132 
 125.5      23.06       0.377     0.234                           O246900300133 
 125.5      23.19       0.739     0.057                           O246900300134 
 125.5      23.32       0.942     0.128                           O246900300135 
 125.5      23.46       0.673     0.066                           O246900300136 
 125.5      23.59       0.859     0.184                           O246900300137 
 125.5      23.72       0.918     0.087                           O246900300138 
 125.5      23.85       0.954     0.168                           O246900300139 
 125.5      23.99       0.942     0.086                           O246900300140 
 125.5      24.25       0.751     0.065                           O246900300141 
 125.5      24.78       0.728     0.111                           O246900300142 
 141.0      22.15       0.553     0.044                           O246900300143 
 141.0      22.41       0.489     0.077                           O246900300144 
 141.0      22.66       0.445     0.049                           O246900300145 
 141.0      22.93       0.266     0.052                           O246900300146 
 141.0      23.06       0.420     0.172                           O246900300147 
 141.0      23.19       0.366     0.057                           O246900300148 
 141.0      23.32       0.795     0.104                           O246900300149 
 141.0      23.46       0.682     0.053                           O246900300150 
 141.0      23.59       0.794     0.145                           O246900300151 
 141.0      23.72       0.639     0.070                           O246900300152 
 141.0      23.85       0.900     0.146                           O246900300153 
 141.0      23.99       0.767     0.070                           O246900300154 
 141.0      24.25       0.710     0.065                           O246900300155 
 141.0      24.78       0.692     0.084                           O246900300156 
 151.0      22.15       0.347     0.032                           O246900300157 
 151.0      22.41       0.291     0.034                           O246900300158 
 151.0      22.66       0.296     0.038                           O246900300159 
 151.0      22.93       0.100     0.037                           O246900300160 
 151.0      23.06       0.068     0.117                           O246900300161 
 151.0      23.19       0.264     0.048                           O246900300162 
 151.0      23.32       0.392     0.097                           O246900300163 
 151.0      23.46       0.518     0.047                           O246900300164 
 151.0      23.59       0.476     0.111                           O246900300165 
 151.0      23.72       0.551     0.045                           O246900300166 
 151.0      23.85       0.484     0.109                           O246900300167 
 151.0      23.99       0.567     0.049                           O246900300168 
 151.0      24.25       0.612     0.037                           O246900300169 
 151.0      24.78       0.636     0.074                           O246900300170 
 161.2      22.15       0.185     0.025                           O246900300171 
 161.2      22.41       0.148     0.024                           O246900300172 
 161.2      22.66       0.122     0.030                           O246900300173 
 161.2      22.93       0.081     0.028                           O246900300174 
 161.2      23.06      -0.037     0.090                           O246900300175 
 161.2      23.19       0.159     0.040                           O246900300176 
 161.2      23.32       0.384     0.079                           O246900300177 
 161.2      23.46       0.309     0.038                           O246900300178 
 161.2      23.59       0.437     0.092                           O246900300179 
 161.2      23.72       0.349     0.038                           O246900300180 
 161.2      23.85       0.338     0.084                           O246900300181 
 161.2      23.99       0.253     0.041                           O246900300182 
 161.2      24.25       0.338     0.028                           O246900300183 
 161.2      24.78       0.446     0.059                           O246900300184 
ENDDATA            170          0                                 O246900300185 
ENDSUBENT          184          0                                 O246900399999 
ENDENTRY             3          0                                 O246999999999 
