ENTRY            O1902   20110805                             O046O190200000001 
SUBENT        O1902001   20110805                             O046O190200100001 
BIB                 13         64                                 O190200100002 
TITLE      Measurements of nuclear gamma-ray line emission in     O190200100003 
           interactions of protons and alpha particles with N, O, O190200100004 
           Ne and Si.                                             O190200100005 
AUTHOR     (H.Benhabiles-Mezhoud, J.Kiener, J.-P.Thibaud,         O190200100006 
           V.Tatischeff, I.Deloncle, A.Coc, J.Duprat, C.Hamadache,O190200100007 
           A.Lefebvre-Schuhl, J.-C.Dalouzy, F.de Grancey,         O190200100008 
           F.de Oliveira, F.Dayras, N.de Sereville,               O190200100009 
           M.-G.Pellegriti, L.Lamia, S.Ouichaoui)                 O190200100010 
INSTITUTE  (2FR CSN)                                              O190200100011 
           (2FR GAN)                                              O190200100012 
           (2FR CAE)                                              O190200100013 
           (2FR PAR)                                              O190200100014 
           (2ITYLNS)                                              O190200100015 
           (3ALGUAG)                                              O190200100016 
REFERENCE  (J,PR/C,83,024603,2011)                                O190200100017 
SAMPLE     A gas cell containing the target elements Ne, N and O, O190200100018 
           all employed gases were of natural isotopic            O190200100019 
           composition were used. Three different molecular gases O190200100020 
           were used for the irradiation of N and O. A N(2)O gas  O190200100021 
           target was used for studying lines produced by         O190200100022 
           reactions of low-energy proton and alpha-particle beamsO190200100023 
           with N-14 and O-16. At energies where spallation       O190200100024 
           reactions of O-16 may produce N-14 lines, N(2) and     O190200100025 
           CO(2) were used separately for measurements on N-14 andO190200100026 
           O-16, respectively. For the irradiations of Si with    O190200100027 
           proton beams of 10, 15 and 20 MeV were used a 21.1-    O190200100028 
           mg/cm**2-thick foil of Si of natural isotopic          O190200100029 
           composition placed at the center of the empty gas cell.O190200100030 
           The gas cell has been built as a 13-cm-long aluminum   O190200100031 
           cylinder of 3.8 cm inner diameter. Two narrower        O190200100032 
           sections were placed at each end of the cylinder, each O190200100033 
           of them holding a 6-mum-thick Mylar foil. These        O190200100034 
           sections had 12 and 20 mm diameter at the beam entranceO190200100035 
           and exit,respectively. The total length of the cell    O190200100036 
           between the two foils was 18.7 cm.                     O190200100037 
PART-DET   (G)                                                    O190200100038 
DETECTOR   (SPEC) Gamma-rays were detected with four Ge detectors O190200100039 
           equipped with Bismuth germanate (BGO) shields for      O190200100040 
           Compton suppression. Two segmented clover detectors    O190200100041 
            (VEGA) from the Euroball setup were placed at angles  O190200100042 
           of 120 and 135 degrees with respect to the beam        O190200100043 
           direction and at 40 cm from the center of the gas cell.O190200100044 
           Another clover detector- a prototype of the Exogam     O190200100045 
           setup and a single coaxial Ge detector from the EurogamO190200100046 
           phase I were situated at 90 degree and 20 cm and at 30 O190200100047 
           degree and 17.5 cm from the gas target,respectively.   O190200100048 
           Data for the 13 individual crystals with standard      O190200100049 
           Nuclear Instrumentation Module (NIM) electronics and   O190200100050 
           the data acquisition system NARVAL were used.          O190200100051 
METHOD     (BCINT)                                                O190200100052 
           (GSPEC)                                                O190200100053 
FACILITY   (VDGT,2FR PAR)                                         O190200100054 
EN-SEC     (E,G)                                                  O190200100055 
ERR-ANALYS (ERR-T).Uncertainties on the differential cross sectionO190200100056 
           data include the statistical uncertainty and           O190200100057 
           uncertainties due to background subtraction, dead-time O190200100058 
           correction and relative detection efficiency.          O190200100059 
           (ERR-1).The error in the relative efficiencies was 5%  O190200100060 
           (ERR-2,,3.).Uncertainties on acquisition dead times    O190200100061 
           were estimated in the analyses of isotropic gamma-ray  O190200100062 
           angular distributions to be less than 3%.              O190200100063 
HISTORY    (20110805C) S.B                                        O190200100064 
STATUS     (TABLE).Table were received from Dr.J.Kiener 20.04.2011O190200100065 
           (APRVD) By Dr.J.Kiener                                 O190200100066 
ENDBIB              64          0                                 O190200100067 
COMMON               1          3                                 O190200100068 
ERR-1                                                             O190200100069 
PER-CENT                                                          O190200100070 
5.                                                                O190200100071 
ENDCOMMON            3          0                                 O190200100072 
ENDSUBENT           71          0                                 O190200199999 
SUBENT        O1902002   20110809                             O046O190200200001 
BIB                  1          1                                 O190200200002 
REACTION   (7-N-14(P,INL)7-N-14,PAR,SIG,G)                        O190200200003 
ENDBIB               1          0                                 O190200200004 
NOCOMMON             0          0                                 O190200200005 
DATA                 4        146                                 O190200200006 
E          EN         DATA       ERR-T                            O190200200007 
MEV        MEV        MB         MB                               O190200200008 
0.728      7.16       5.5        0.5                              O190200200009 
0.728      7.60       21.1       2.1                              O190200200010 
0.728      7.98       9.8        1.0                              O190200200011 
0.728      8.29       12.3       1.2                              O190200200012 
0.728      8.60       7.0        0.7                              O190200200013 
0.728      8.90       8.7        0.9                              O190200200014 
0.728      9.25       9.6        1.0                              O190200200015 
0.728      9.60       37.7       3.9                              O190200200016 
0.728      10.01      13.1       1.4                              O190200200017 
0.728      10.54      24.2       2.5                              O190200200018 
0.728      11.08      34.2       3.5                              O190200200019 
0.728      11.59      27.7       2.9                              O190200200020 
0.728      12.10      15.9       1.6                              O190200200021 
0.728      12.58      18.4       1.8                              O190200200022 
0.728      13.31      15.8       1.6                              O190200200023 
0.728      14.84      14.4       1.6                              O190200200024 
0.728      17.36      16.1       1.8                              O190200200025 
0.728      19.88      31.0       3.1                              O190200200026 
0.728      22.39      38.0       3.8                              O190200200027 
0.728      26.10      37.4       3.8                              O190200200028 
1.635      6.40       38.6       3.9                              O190200200029 
1.635      6.75       84.8       8.7                              O190200200030 
1.635      7.16       79.2       7.9                              O190200200031 
1.635      7.60       75.6       7.6                              O190200200032 
1.635      7.98       66.6       6.7                              O190200200033 
1.635      8.29       49.1       5.0                              O190200200034 
1.635      8.60       38.9       3.9                              O190200200035 
1.635      8.90       46.5       4.8                              O190200200036 
1.635      9.25       56.6       5.7                              O190200200037 
1.635      9.60       70.2       7.2                              O190200200038 
1.635      10.01      70.8       7.2                              O190200200039 
1.635      10.54      66.6       6.7                              O190200200040 
1.635      11.08      48.4       4.9                              O190200200041 
1.635      11.59      46.1       4.6                              O190200200042 
1.635      12.10      38.3       3.9                              O190200200043 
1.635      12.58      28.8       2.9                              O190200200044 
1.635      13.31      26.2       2.7                              O190200200045 
1.635      14.84      20.3       2.1                              O190200200046 
1.635      17.36      13.0       1.4                              O190200200047 
1.635      19.88      11.1       1.2                              O190200200048 
1.635      22.39      9.7        1.2                              O190200200049 
1.635      26.10      7.3        0.8                              O190200200050 
2.313      6.40       50.6       5.1                              O190200200051 
2.313      6.75       101.6      10.3                             O190200200052 
2.313      7.16       115.5      11.7                             O190200200053 
2.313      7.60       124.0      12.6                             O190200200054 
2.313      7.98       120.2      12.2                             O190200200055 
2.313      8.29       93.3       9.5                              O190200200056 
2.313      8.60       68.7       7.0                              O190200200057 
2.313      8.90       78.8       8.1                              O190200200058 
2.313      9.25       90.1       9.2                              O190200200059 
2.313      9.60       133.5      13.5                             O190200200060 
2.313      10.01      112.6      11.4                             O190200200061 
2.313      10.54      105.6      10.7                             O190200200062 
2.313      11.08      87.4       8.9                              O190200200063 
2.313      11.59      81.9       8.4                              O190200200064 
2.313      12.10      72.1       7.4                              O190200200065 
2.313      12.58      60.1       6.1                              O190200200066 
2.313      13.31      59.4       6.0                              O190200200067 
2.313      14.84      41.6       4.3                              O190200200068 
2.313      17.36      30.6       3.1                              O190200200069 
2.313      19.88      25.3       2.7                              O190200200070 
2.313      22.39      19.9       2.1                              O190200200071 
2.313      26.10      14.6       1.5                              O190200200072 
2.793      7.16       4.8        0.5                              O190200200073 
2.793      7.60       11.0       1.2                              O190200200074 
2.793      7.98       11.2       1.2                              O190200200075 
2.793      8.29       7.5        0.9                              O190200200076 
2.793      8.60       4.8        0.5                              O190200200077 
2.793      8.90       5.8        0.6                              O190200200078 
2.793      9.25       6.6        0.7                              O190200200079 
2.793      9.60       13.9       1.5                              O190200200080 
2.793      10.54      12.4       1.4                              O190200200081 
2.793      11.08      15.8       1.7                              O190200200082 
2.793      11.59      13.2       1.4                              O190200200083 
2.793      12.10      9.6        1.1                              O190200200084 
2.793      12.58      7.6        0.9                              O190200200085 
2.793      13.31      5.7        0.6                              O190200200086 
2.793      14.84      6.8        0.8                              O190200200087 
3.378      7.16       3.5        0.4                              O190200200088 
3.378      7.60       4.2        0.4                              O190200200089 
3.378      7.98       7.9        0.9                              O190200200090 
3.378      8.29       9.3        1.1                              O190200200091 
3.378      8.60       6.7        0.7                              O190200200092 
3.378      8.90       7.4        0.8                              O190200200093 
3.378      9.25       13.2       1.4                              O190200200094 
