ENTRY            O0517   19991117                             0000O051700000001 
SUBENT        O0517001   19991117                             0000O051700100001 
BIB                 10         25                                 O051700100002 
TITLE      Pairing Effects and Multistep Direct and Compound      O051700100003 
           Emission in the Mo-92-100(P,XN) Reactions.             O051700100004 
AUTHOR     (E.MORDHORST,M.TRABANDT,A.KAMINSKY,H.KRAUSE,W.SCOBEL,  O051700100005 
           R.BONETTI,F.CRESPI)                                    O051700100006 
INSTITUTE  (2GERHAM)                                              O051700100007 
           (2ITYMIL)                                              O051700100008 
REFERENCE  (J,PR/C,34,103,1986)                                   O051700100009 
           (W,SCOBEL,1987) Data Tables For Double Differential    O051700100010 
           Cross                                                  O051700100011 
           Sections and Angular Integrated Cross Sections.        O051700100012 
HISTORY    (19990414C)                                            O051700100013 
           (19990718U) Last checking has been done.               O051700100014 
           (19991117A) DATE is corrected                          O051700100015 
ADD-RES    (COMP).Semiclassical Preequilibrium Model.             O051700100016 
DETECTOR   (SCIN).The Detectors Consist of Cylindrical 10 cm Dim.*O051700100017 
            5 cm Cells Filled with Liquid Scintillator Ne213 and  O051700100018 
           Coupled to Photomultipliers Valvo Xp2041.              O051700100019 
FACILITY   (ISOCY,2GERHAM)                                        O051700100020 
METHOD     (TOF)                                                  O051700100021 
ERR-ANALYS (ERR-1).The Error in Target Thickness Inhomogeneity.   O051700100022 
           (ERR-2).Inconsistencies in the Background Treatment.   O051700100023 
           (ERR-3).Incomplete Beam Current Integration.           O051700100024 
           (ERR-4).The Estimated Uncertainty For All Angles.      O051700100025 
           (ERR-5).Absolute Uncertainty For Most of the Double    O051700100026 
           Differential and All Angle Integrated Cross Section.   O051700100027 
ENDBIB              25          0                                 O051700100028 
COMMON               5          3                                 O051700100029 
ERR-1      ERR-2      ERR-3      ERR-4      ERR-5                 O051700100030 
PER-CENT   PER-CENT   PER-CENT   PER-CENT   PER-CENT              O051700100031 
         5.         5.         3.        10.        12.           O051700100032 
ENDCOMMON            3          0                                 O051700100033 
ENDSUBENT           32          0                                 O051700199999 
SUBENT        O0517002   19991117                             0000O051700200001 
BIB                  6         11                                 O051700200002 
REACTION   (42-MO-94(P,X)0-NN-1,IND,DA/DE)                        O051700200003 
EN-SEC     (E-CM,N)                                               O051700200004 
SAMPLE     Mo-94, Thickness  2.64 mg/cm**2, Enrichment 94.6%, was O051700200005 
           Used As Target.                                        O051700200006 
ERR-ANALYS (DATA-ERR).Data-Point Reader Uncertainty.              O051700200007 
           (E-ERR).Data-Point Reader Uncertainty.                 O051700200008 
           (ERR-S) High Limit of Statistical Error.               O051700200009 
COMMENT    - By Compiler - Experimental Data are Presented As     O051700200010 
           Little Size Picture.  Therefore Some Data Points Could O051700200011 
           Be Missed.                                             O051700200012 
STATUS     (CURVE) By CAJAD from Figure 1 of Paper.               O051700200013 
ENDBIB              11          0                                 O051700200014 
COMMON               3          3                                 O051700200015 
EN         E-ERR      DATA-ERR                                    O051700200016 
MEV        MEV        PER-CENT                                    O051700200017 
       25.6        0.2        10.                                 O051700200018 
ENDCOMMON            3          0                                 O051700200019 
DATA                 4        469                                 O051700200020 
ANG        E-CM       DATA-CM    ERR-S                            O051700200021 
ADEG       MEV        MB/SR/MEV  PER-CENT                         O051700200022 
         3.        0.7        54.         1.                      O051700200023 
         3.       0.98        48.         1.                      O051700200024 
         3.       1.11        45.         1.                      O051700200025 
         3.       1.39        39.         1.                      O051700200026 
         3.       1.53        36.         1.                      O051700200027 
         3.       1.81        32.         1.                      O051700200028 
         3.       2.09        28.         1.                      O051700200029 
         3.       2.23       26.2         1.                      O051700200030 
         3.       2.65       21.4         1.                      O051700200031 
         3.       2.78       18.8         1.                      O051700200032 
         3.       2.92       16.5         1.                      O051700200033 
         3.       3.06       15.4         1.                      O051700200034 
         3.        3.2       13.5         1.                      O051700200035 
         3.       3.34       13.5         1.                      O051700200036 
         3.       3.48       12.7         1.                      O051700200037 
         3.       3.89       10.4         1.                      O051700200038 
         3.       4.03        9.7         1.                      O051700200039 
         3.       4.17        9.1         1.                      O051700200040 
         3.       4.45        7.9         1.                      O051700200041 
         3.       4.59        7.4         1.                      O051700200042 
         3.       4.73         7.         1.                      O051700200043 
         3.       5.01        6.5         1.                      O051700200044 
         3.       5.29        5.3         1.                      O051700200045 
         3.       5.42        4.7         1.                      O051700200046 
         3.       5.85        4.7         1.                      O051700200047 
         3.       5.98        3.8         1.                      O051700200048 
         3.       6.26        3.3         4.                      O051700200049 
         3.       6.68        3.1         4.                      O051700200050 
         3.       6.96       2.73         4.                      O051700200051 
         3.       7.24       2.55         4.                      O051700200052 
         3.       7.66       2.23         4.                      O051700200053 
         3.       7.94       2.22         4.                      O051700200054 
         3.       8.22       1.95         4.                      O051700200055 
         3.       8.79       1.93         4.                      O051700200056 
         3.       8.92        1.7         4.                      O051700200057 
         3.       9.06       1.59         4.                      O051700200058 
         3.       9.49       1.68         4.                      O051700200059 
         3.       9.63       1.68         4.                      O051700200060 
         3.      10.05       1.57         4.                      O051700200061 
         3.      10.47       1.46         4.                      O051700200062 
         3.      10.75       1.28         4.                      O051700200063 
         3.      11.47       1.64         4.                      O051700200064 
         3.       11.9       2.57         4.                      O051700200065 
         3.      12.07        6.8         4.                      O051700200066 
         3.      12.37        12.         4.                      O051700200067 
         3.      12.51        8.7         4.                      O051700200068 
         3.      12.61       2.23         4.                      O051700200069 
         3.      13.01       1.09         4.                      O051700200070 
         3.      13.43       0.95         4.                      O051700200071 
         3.      13.85       0.95         4.                      O051700200072 
         3.      13.86       1.23         4.                      O051700200073 
         3.      14.14       1.39         4.                      O051700200074 
         3.      14.56       1.22         4.                      O051700200075 
         3.      14.84       1.07         4.                      O051700200076 
         3.      15.01         1.        10.                      O051700200077 
         3.      15.26       0.93        10.                      O051700200078 
         3.      15.55       1.06        10.                      O051700200079 
         3.      15.83       0.92        10.                      O051700200080 
         3.      16.11       0.92        10.                      O051700200081 
         3.      16.39       0.86        10.                      O051700200082 
         3.       16.8       0.58        10.                      O051700200083 
         3.      17.35       0.39        10.                      O051700200084 
         3.      17.49       0.32        10.                      O051700200085 
         3.      17.78       0.39        10.                      O051700200086 
         3.      17.91       0.32        10.                      O051700200087 
