ENTRY            O1719   20081217                             O038O171900000001 
SUBENT        O1719001   20081217                             O038O171900100001 
BIB                 12         38                                 O171900100002 
TITLE      Production of medium-mass neutron-rich nuclei in       O171900100003 
           reactions induced by Xe-136 projectiles at 1 A*GeV     O171900100004 
           on beryllium target.                                   O171900100005 
AUTHOR     (J.Benlliure, M.Fernandez-Ordonez, L.Audouin,          O171900100006 
           A.Boudard, E.Casarejos, J.E.Ducret, T.Enqvist, A.Heinz,O171900100007 
           D.Henzlova, V.Henzl, A.Kelic, S.Leray, P.Napolitani,   O171900100008 
           J.Pereira, F.Rejmund, M.V.Ricciardi, K.-H.Schmidt,     O171900100009 
           C.Schmitt, C.Stephan, L.Tassan-Got, C.Volant,          O171900100010 
           C.Villagrasa, O.Yordanov)                              O171900100011 
INSTITUTE  (2SPNSAU)                                              O171900100012 
           (2FR PAR) IPN Orsay, IN2P3                             O171900100013 
           (2FR SAC) DAPNIA/SPhN CEA Saclay                       O171900100014 
           (2GERGSI)                                              O171900100015 
REFERENCE  (J,PR/C,78,054605,2008)                                O171900100016 
REL-REF    (R,O1589001,P.Napolitani+,J,PR/C,76,064609,2007)       O171900100017 
            Experimental method.                                  O171900100018 
SAMPLE     A beryllium target with an effective thickness of      O171900100019 
            2. g/cm**2.                                           O171900100020 
DETECTOR   (MAGSP) Reaction residues with trajectories inside     O171900100021 
           the FRS acceptance for a given magnetic tuning were    O171900100022 
           identified from their magnetic rigidity and time of    O171900100023 
           flight.                                                O171900100024 
           (SCIN).Two position-sensitive plastic scintillators.   O171900100025 
           (IOCH).An ionization chamber MUSIC.                    O171900100026 
FACILITY   (SYNCH,2GERGSI) The SIS18 synchrotron.                 O171900100027 
           (FRS,2GERGSI)                                          O171900100028 
METHOD     (TOF)                                                  O171900100029 
           (ASEP)                                                 O171900100030 
STATUS     (TABLE) Table 1                                        O171900100031 
COMMENT    *By authors*.The measured production yields were       O171900100032 
           transformed into production cross sections by          O171900100033 
           normalizing to the number of incident projectiles and  O171900100034 
           target thickness. Before that, the measured yields wereO171900100035 
           corrected by the FRS acceptance and losses due to the  O171900100036 
           dead time of the data acquisition, reactions in all    O171900100037 
           layers of matter along the FRS, multiple reactions     O171900100038 
           in the target and charge states of the residual nuclei.O171900100039 
HISTORY    (20081217C) sb                                         O171900100040 
ENDBIB              38          0                                 O171900100041 
COMMON               1          3                                 O171900100042 
EN                                                                O171900100043 
MEV                                                               O171900100044 
    136000.                                                       O171900100045 
ENDCOMMON            3          0                                 O171900100046 
ENDSUBENT           45          0                                 O171900199999 
SUBENT        O1719002   20081217                             O038O171900200001 
BIB                  2         10                                 O171900200002 
REACTION   (4-BE-9(54-XE-136,X)ELEM/MASS,,SIG)                    O171900200003 
ERR-ANALYS The uncertainty below 10% on average for the heavy     O171900200004 
           nuclides accounts for all statistical and  systematicalO171900200005 
           contributions: statistics, analysis and fitting of the O171900200006 
           velocity spectra, procedure of velocity reconstruction O171900200007 
            (reflected in the uncertainty of  the  transmission   O171900200008 
           probability), calibration of the beam monitor,         O171900200009 
           secondary reactions in the target and in the beam line.O171900200010 
           (ERR-T).The uncertainty is reported by authors in tableO171900200011 
           See detail description above and o1589002.             O171900200012 
ENDBIB              10          0                                 O171900200013 
NOCOMMON             0          0                                 O171900200014 
DATA                 4        111                                 O171900200015 
ELEMENT    MASS       DATA       ERR-T                            O171900200016 
NO-DIM     NO-DIM     MB         MB                               O171900200017 
55.        136.       0.60       0.07                             O171900200018 
55.        135.       1.55       0.17                             O171900200019 
55.        134.       2.59       0.29                             O171900200020 
55.        133.       3.22       0.36                             O171900200021 
55.        132.       3.16       0.35                             O171900200022 
54.        135.       109.       12.                              O171900200023 
54.        134.       51.1       5.6                              O171900200024 
54.        133.       31.7       3.5                              O171900200025 
54.        132.       28.8       3.2                              O171900200026 
54.        131.       19.9       2.2                              O171900200027 
54.        130.       16.7       1.7                              O171900200028 
54.        129.       13.3       1.5                              O171900200029 
53.        136.       0.036      0.004                            O171900200030 
53.        135.       16.7       1.8                              O171900200031 
53.        134.       16.3       1.8                              O171900200032 
53.        133.       18.8       2.1                              O171900200033 
53.        132.       18.1       2.0                              O171900200034 
53.        131.       18.9       2.1                              O171900200035 
53.        130.       17.1       1.9                              O171900200036 
53.        129.       18.6       2.1                              O171900200037 
53.        128.       15.9       1.8                              O171900200038 
53.        127.       15.5       1.7                              O171900200039 
52.        135.       0.0027     0.0003                           O171900200040 
52.        134.       0.30       0.03                             O171900200041 
52.        133.       1.18       0.13                             O171900200042 
52.        132.       2.55       0.12                             O171900200043 
52.        130.       5.24       0.58                             O171900200044 
52.        129.       6.97       0.78                             O171900200045 
52.        128.       7.54       0.83                             O171900200046 
52.        127.       9.60       0.99                             O171900200047 
52.        126.       7.54       0.83                             O171900200048 
52.        125.       10.9       1.2                              O171900200049 
51.        134.       0.0000309  0.0000037                        O171900200050 
51.        133.       0.00669    0.00073                          O171900200051 
51.        132.       0.0449     0.0049                           O171900200052 
51.        131.       0.19       0.02                             O171900200053 
51.        130.       0.42       0.05                             O171900200054 
51.        129.       0.84       0.09                             O171900200055 
51.        127.       2.22       0.25                             O171900200056 
51.        126.       3.02       0.33                             O171900200057 
51.        125.       4.10       0.45                             O171900200058 
51.        124.       5.31       0.59                             O171900200059 
51.        123.       6.25       0.69                             O171900200060 
50.        132.       0.000119   0.000013                         O171900200061 
50.        131.       0.00122    0.00013                          O171900200062 
50.        130.       0.00729    0.00081                          O171900200063 
50.        129.       0.0275     0.0030                           O171900200064 
50.        128.       0.0745     0.0092                           O171900200065 
50.        127.       0.18       0.02                             O171900200066 
50.        125.       0.64       0.08                             O171900200067 
50.        124.       1.04       0.13                             O171900200068 
50.        123.       1.56       0.18                             O171900200069 
50.        122.       2.28       0.26                             O171900200070 
50.        121.       3.17       0.35                             O171900200071 
50.        120.       4.23       0.47                             O171900200072 
49.        131.       0.00000675 0.00000077                       O171900200073 
49.        130.       0.0000535  0.0000063                        O171900200074 
49.        129.       0.000365   0.000041                         O171900200075 
49.        128.       0.00178    0.00019                          O171900200076 
49.        127.       0.00649    0.00072                          O171900200077 
49.        126.       0.0189     0.0057                           O171900200078 
49.        125.       0.0580     0.0075                           O171900200079 
49.        124.       0.13       0.07                             O171900200080 
49.        122.       0.38       0.05                             O171900200081 
49.        121.       0.63       0.07                             O171900200082 
49.        120.       1.03       0.12                             O171900200083 
49.        119.       1.58       0.18                             O171900200084 
49.        118.       2.24       0.25                             O171900200085 
48.        130.       0.0000001390.000000030                      O171900200086 
48.        129.       0.00000257 0.00000031                       O171900200087 
48.        128.       0.0000206  0.0000023                        O171900200088 
